account,sku,assigned_group,applied,причина
oz_acc1,1153742278,B,true,
oz_acc1,1153746491,B,true,
oz_acc1,1153749181,B,true,
oz_acc1,1153749299,B,true,
oz_acc1,1153749363,B,true,
oz_acc1,1153750190,B,true,
oz_acc1,1153751254,B,true,
oz_acc1,1153751268,B,true,
oz_acc1,1153751441,B,true,
oz_acc1,1153752840,B,true,
oz_acc1,1153752937,B,true,
oz_acc1,1153753384,B,true,
oz_acc1,1153753560,B,true,
oz_acc1,1153753870,B,true,
oz_acc1,1153753873,B,true,
oz_acc1,1153754606,B,true,
oz_acc1,1153754617,B,true,
oz_acc1,1153755078,B,true,
oz_acc1,1153755264,B,true,
oz_acc1,1153755433,B,true,
oz_acc1,1153755627,B,true,
oz_acc1,1153756293,B,true,
oz_acc1,1153756770,B,true,
oz_acc1,1153757343,B,true,
oz_acc1,1153757423,B,true,
oz_acc1,1153757549,B,true,
oz_acc1,1153757595,B,true,
oz_acc1,1153757599,B,true,
oz_acc1,1153758304,B,true,
oz_acc1,1153761995,B,true,
oz_acc1,1153764257,B,true,
oz_acc1,1153764830,B,true,
oz_acc1,1153765466,B,true,
oz_acc1,1153766373,B,true,
oz_acc1,1153766730,B,true,
oz_acc1,1153790122,B,true,
oz_acc1,1153791896,B,true,
oz_acc1,1153791939,B,true,
oz_acc1,1153791953,B,true,
oz_acc1,1153792148,B,true,
oz_acc1,1153792450,B,true,
oz_acc1,1153793045,B,true,
oz_acc1,1153793204,B,true,
oz_acc1,1153793210,B,true,
oz_acc1,1153793429,B,true,
oz_acc1,1153793719,B,true,
oz_acc1,1153794542,B,true,
oz_acc1,1153794808,B,true,
oz_acc1,1153794886,B,true,
oz_acc1,1153795375,B,true,
oz_acc1,1153796936,B,true,
oz_acc1,1153797150,B,true,
oz_acc1,1153797687,B,true,
oz_acc1,1153798545,B,true,
oz_acc1,1153799787,B,true,
oz_acc1,1153800314,B,true,
oz_acc1,1153800536,B,true,
oz_acc1,1153800615,B,true,
oz_acc1,1153800712,B,true,
oz_acc1,1153800828,B,true,
oz_acc1,1153800855,B,true,
oz_acc1,1153800864,B,true,
oz_acc1,1153801594,B,true,
oz_acc1,1153801969,B,true,
oz_acc1,1153802785,B,true,
oz_acc1,1153803169,B,true,
oz_acc1,1153803758,B,true,
oz_acc1,1153803841,B,true,
oz_acc1,1153804074,B,true,
oz_acc1,1153805366,B,true,
oz_acc1,1153805594,B,true,
oz_acc1,1153806470,B,true,
oz_acc1,1153806782,B,true,
oz_acc1,1153807026,B,true,
oz_acc1,1153807752,B,true,
oz_acc1,1153808968,B,true,
oz_acc1,1153809176,B,true,
oz_acc1,1153810096,B,true,
oz_acc1,1153810424,B,true,
oz_acc1,1153811581,B,true,
oz_acc1,1153812299,B,true,
oz_acc1,1153812973,B,true,
oz_acc1,1153813529,B,true,
oz_acc1,1153814420,B,true,
oz_acc1,1153888948,B,true,
oz_acc1,1153907882,B,true,
oz_acc1,1153908044,B,true,
oz_acc1,1155648868,B,true,
oz_acc1,1155648901,B,true,
oz_acc1,1155648903,B,true,
oz_acc1,1155649306,B,true,
oz_acc1,1155649346,B,true,
oz_acc1,1155649354,B,true,
oz_acc1,1155649359,B,true,
oz_acc1,1155649361,B,true,
oz_acc1,1155649394,B,true,
oz_acc1,1155649579,B,true,
oz_acc1,1156701799,B,true,
oz_acc1,1158623006,B,true,
oz_acc1,1158623062,B,true,
oz_acc1,1158623132,B,true,
oz_acc1,1158623148,B,true,
oz_acc1,1158623152,B,true,
oz_acc1,1158623209,B,true,
oz_acc1,1158623274,B,true,
oz_acc1,1158623329,B,true,
oz_acc1,1158623485,B,true,
oz_acc1,1160759373,B,true,
oz_acc1,1160759636,B,true,
oz_acc1,1160759637,B,true,
oz_acc1,1160762020,B,true,
oz_acc1,1163040870,B,true,
oz_acc1,1163040883,B,true,
oz_acc1,1163040974,B,true,
oz_acc1,1163040982,B,true,
oz_acc1,1163041021,B,true,
oz_acc1,1163041048,B,true,
oz_acc1,1163041060,B,true,
oz_acc1,1163041067,B,true,
oz_acc1,1163041112,B,true,
oz_acc1,1163041115,B,true,
oz_acc1,1163041132,B,true,
oz_acc1,1163041157,B,true,
oz_acc1,1163041231,B,true,
oz_acc1,1163041377,B,true,
oz_acc1,1165086093,B,true,
oz_acc1,1165086528,B,true,
oz_acc1,1165086533,B,true,
oz_acc1,1165086623,B,true,
oz_acc1,1165086679,B,true,
oz_acc1,1165086683,B,true,
oz_acc1,1165087256,B,true,
oz_acc1,1165087280,B,true,
oz_acc1,1165191811,B,true,
oz_acc1,1167177851,B,true,
oz_acc1,1167177873,B,true,
oz_acc1,1167177916,B,true,
oz_acc1,1167179912,B,true,
oz_acc1,1218342653,B,true,
oz_acc1,1218342740,B,true,
oz_acc1,1218342984,B,true,
oz_acc1,1218352002,B,true,
oz_acc1,1220113390,B,true,
oz_acc1,1220113535,B,true,
oz_acc1,1220115335,B,true,
oz_acc1,1220125192,B,true,
oz_acc1,1220133376,B,true,
oz_acc1,1220705535,B,true,
oz_acc1,1232589557,B,true,
oz_acc1,1232694481,B,true,
oz_acc1,1232719104,B,true,
oz_acc1,1232814831,B,true,
oz_acc1,1232831156,B,true,
oz_acc1,1232838817,B,true,
oz_acc1,1232851015,B,true,
oz_acc1,1232858679,B,true,
oz_acc1,1232860312,B,true,
oz_acc1,1232865990,B,true,
oz_acc1,1233006718,B,true,
oz_acc1,1233219548,B,true,
oz_acc1,1233222806,B,true,
oz_acc1,1233239568,B,true,
oz_acc1,1248926559,B,true,
oz_acc1,1249352192,B,true,
oz_acc1,1249354805,B,true,
oz_acc1,1261438246,B,true,
oz_acc1,1261462418,B,true,
oz_acc1,1261462506,B,true,
oz_acc1,1261463635,B,true,
oz_acc1,1261463918,B,true,
oz_acc1,1261465096,B,true,
oz_acc1,1261465435,B,true,
oz_acc1,1261465713,B,true,
oz_acc1,1261465982,B,true,
oz_acc1,1261482285,B,true,
oz_acc1,1261500248,B,true,
oz_acc1,1261501195,B,true,
oz_acc1,1261501769,B,true,
oz_acc1,1261505282,B,true,
oz_acc1,1261505330,B,true,
oz_acc1,1261505603,B,true,
oz_acc1,1261505879,B,true,
oz_acc1,1261506443,B,true,
oz_acc1,1261506816,B,true,
oz_acc1,1261506922,B,true,
oz_acc1,1261508777,B,true,
oz_acc1,1261508925,B,true,
oz_acc1,1261509259,B,true,
oz_acc1,1261509311,B,true,
oz_acc1,1261510872,B,true,
oz_acc1,1261511070,B,true,
oz_acc1,1261511547,B,true,
oz_acc1,1261563264,B,true,
oz_acc1,1261563421,B,true,
oz_acc1,1261563542,B,true,
oz_acc1,1261564860,B,true,
oz_acc1,1261564987,B,true,
oz_acc1,1261566126,B,true,
oz_acc1,1261569994,B,true,
oz_acc1,1261570496,B,true,
oz_acc1,1261570517,B,true,
oz_acc1,1261573362,B,true,
oz_acc1,1261573838,B,true,
oz_acc1,1261575893,B,true,
oz_acc1,1261606204,B,true,
oz_acc1,1277712105,B,true,
oz_acc1,1277712131,B,true,
oz_acc1,1277712202,B,true,
oz_acc1,1277712332,B,true,
oz_acc1,1277712334,B,true,
oz_acc1,1277712393,B,true,
oz_acc1,1277712516,B,true,
oz_acc1,1282634378,B,true,
oz_acc1,1282766627,B,true,
oz_acc1,1300721900,B,true,
oz_acc1,1300722047,B,true,
oz_acc1,1300722249,B,true,
oz_acc1,1317769987,B,true,
oz_acc1,1337645480,B,true,
oz_acc1,1339738091,B,true,
oz_acc1,1341113616,B,true,
oz_acc1,1434655834,B,true,
oz_acc1,1434663044,B,true,
oz_acc1,1440919193,B,true,
oz_acc1,1440919423,B,true,
oz_acc1,1510947538,B,true,
oz_acc1,1510948544,B,true,
oz_acc1,1510949486,B,true,
oz_acc1,1510949724,B,true,
oz_acc1,1510949834,B,true,
oz_acc1,1510950535,B,true,
oz_acc1,1510951326,B,true,
oz_acc1,1510951328,B,true,
oz_acc1,1510952745,B,true,
oz_acc1,1547263622,B,true,
oz_acc1,1547263876,B,true,
oz_acc1,1547264149,B,true,
oz_acc1,1555314250,B,true,
oz_acc1,1555314665,B,true,
oz_acc1,1556486523,B,true,
oz_acc1,1571787344,B,true,
oz_acc1,1574458118,B,true,
oz_acc1,1576714508,B,true,
oz_acc1,1579838104,B,true,
oz_acc1,1585142258,B,true,
oz_acc1,1586847030,B,true,
oz_acc1,1586847157,B,true,
oz_acc1,1586847172,B,true,
oz_acc1,1611109995,B,true,
oz_acc1,1663255121,B,true,
oz_acc1,1663255764,B,true,
oz_acc1,1665037011,B,true,
oz_acc1,1665039531,B,true,
oz_acc1,1672002311,B,true,
oz_acc1,1674719138,B,true,
oz_acc1,1674719255,B,true,
oz_acc1,1674767373,B,true,
oz_acc1,1692012285,B,true,
oz_acc1,1692238345,B,true,
oz_acc1,1692251184,B,true,
oz_acc1,1692318780,B,true,
oz_acc1,1692319582,B,true,
oz_acc1,1692322570,B,true,
oz_acc1,1692324308,B,true,
oz_acc1,1692326327,B,true,
oz_acc1,1692327057,B,true,
oz_acc1,1692346591,B,true,
oz_acc1,1692357624,B,true,
oz_acc1,1692358236,B,true,
oz_acc1,1692366739,B,true,
oz_acc1,1692367375,B,true,
oz_acc1,1692376627,B,true,
oz_acc1,1692435678,B,true,
oz_acc1,1692436861,B,true,
oz_acc1,1692459498,B,true,
oz_acc1,1692461856,B,true,
oz_acc1,1692466091,B,true,
oz_acc1,1692492072,B,true,
oz_acc1,1692492608,B,true,
oz_acc1,1692494435,B,true,
oz_acc1,1692511284,B,true,
oz_acc1,1692512906,B,true,
oz_acc1,1692605307,B,true,
oz_acc1,1699925941,B,true,
oz_acc1,1716069790,B,true,
oz_acc1,1716676830,B,true,
oz_acc1,1716679849,B,true,
oz_acc1,1716750101,B,true,
oz_acc1,1717842624,B,true,
oz_acc1,1717842781,B,true,
oz_acc1,1719302840,B,true,
oz_acc1,1719405344,B,true,
oz_acc1,1744145495,B,true,
oz_acc1,1759727479,B,true,
oz_acc1,1759730685,B,true,
oz_acc1,1759730965,B,true,
oz_acc1,1759731366,B,true,
oz_acc1,1759743664,B,true,
oz_acc1,1765863938,B,true,
oz_acc1,1771618814,B,true,
oz_acc1,1791765210,B,true,
oz_acc1,1798063737,B,true,
oz_acc1,1851928841,B,true,
oz_acc1,1851930731,B,true,
oz_acc1,1851946211,B,true,
oz_acc1,1851950725,B,true,
oz_acc1,1851955468,B,true,
oz_acc1,1851956295,B,true,
oz_acc1,1852007980,B,true,
oz_acc1,1852016423,B,true,
oz_acc1,1852059697,B,true,
oz_acc1,1852061447,B,true,
oz_acc1,1852077448,B,true,
oz_acc1,1869838821,B,true,
oz_acc1,1871778718,B,true,
oz_acc1,1897483823,B,true,
oz_acc1,1897483858,B,true,
oz_acc1,1897483876,B,true,
oz_acc1,1897483890,B,true,
oz_acc1,1897483900,B,true,
oz_acc1,1897483909,B,true,
oz_acc1,1897483917,B,true,
oz_acc1,1897483925,B,true,
oz_acc1,1897483986,B,true,
oz_acc1,1903993637,B,true,
oz_acc1,1904009870,B,true,
oz_acc1,1915097744,B,true,
oz_acc1,1999049225,B,true,
oz_acc1,1999273700,B,true,
oz_acc1,1999286576,B,true,
oz_acc1,1999350309,B,true,
oz_acc1,1999356510,B,true,
oz_acc1,1999365927,B,true,
oz_acc1,1999371106,B,true,
oz_acc1,1999441700,B,true,
oz_acc1,1999464179,B,true,
oz_acc1,1999482336,B,true,
oz_acc1,1999489117,B,true,
oz_acc1,1999500586,B,true,
oz_acc1,1999560092,B,true,
oz_acc1,1999565121,B,true,
oz_acc1,1999568919,B,true,
oz_acc1,1999603552,B,true,
oz_acc1,1999611800,B,true,
oz_acc1,1999621307,B,true,
oz_acc1,1999654042,B,true,
oz_acc1,1999658114,B,true,
oz_acc1,1999672379,B,true,
oz_acc1,1999708675,B,true,
oz_acc1,1999733571,B,true,
oz_acc1,1999753721,B,true,
oz_acc1,1999768859,B,true,
oz_acc1,2031647134,B,true,
oz_acc1,2054314109,B,true,
oz_acc1,2129698533,B,true,
oz_acc1,2129702166,B,true,
oz_acc1,2129708909,B,true,
oz_acc1,2166500322,B,true,
oz_acc1,2166521592,B,true,
oz_acc1,2166566418,B,true,
oz_acc1,2166594928,B,true,
oz_acc1,2179603546,B,true,
oz_acc1,2200233807,B,true,
oz_acc1,2200266375,B,true,
oz_acc1,2201782304,B,true,
oz_acc1,2203245065,B,true,
oz_acc1,2203248384,B,true,
oz_acc1,2203267451,B,true,
oz_acc1,2203302663,B,true,
oz_acc1,2205705304,B,true,
oz_acc1,2208555909,B,true,
oz_acc1,2209390190,B,true,
oz_acc1,2214016265,B,true,
oz_acc1,2214026117,B,true,
oz_acc1,2214055098,B,true,
oz_acc1,2214065307,B,true,
oz_acc1,2214088294,B,true,
oz_acc1,2214349624,B,true,
oz_acc1,2216677180,B,true,
oz_acc1,2262633300,B,true,
oz_acc1,2268527314,B,true,
oz_acc1,2268558322,B,true,
oz_acc1,2374560503,B,true,
oz_acc1,2375195414,B,true,
oz_acc1,2375201350,B,true,
oz_acc1,2375203932,B,true,
oz_acc1,2463313020,B,true,
oz_acc1,2469915180,B,true,
oz_acc1,2470392848,B,true,
oz_acc1,2470393585,B,true,
oz_acc1,2477602245,B,true,
oz_acc1,2494569358,B,true,
oz_acc1,2511396992,B,true,
oz_acc1,2513790691,B,true,
oz_acc1,2516620047,B,true,
oz_acc1,2516919927,B,true,
oz_acc1,2517094198,B,true,
oz_acc1,2521686782,B,true,
oz_acc1,2524530990,B,true,
oz_acc1,2556254579,B,true,
oz_acc1,2557293000,B,true,
oz_acc1,2557332475,B,true,
oz_acc1,2557335181,B,true,
oz_acc1,2595214265,B,true,
oz_acc1,2604839648,B,true,
oz_acc1,2611793631,B,true,
oz_acc1,2611836758,B,true,
oz_acc1,2614362456,B,true,
oz_acc1,2655603245,B,true,
oz_acc1,2676948684,B,true,
oz_acc1,2677619393,B,true,
oz_acc1,2693677792,B,true,
oz_acc1,2694538240,B,true,
oz_acc1,2694958470,B,true,
oz_acc1,2701299994,B,true,
oz_acc1,2708011473,B,true,
oz_acc1,2713595729,B,true,
oz_acc1,2729622963,B,true,
oz_acc1,2731375020,B,true,
oz_acc1,2731946140,B,true,
oz_acc1,2732073365,B,true,
oz_acc1,2740312732,B,true,
oz_acc1,2741555287,B,true,
oz_acc1,2746932430,B,true,
oz_acc1,2748641409,B,true,
oz_acc1,2791145660,B,true,
oz_acc1,2791188767,B,true,
oz_acc1,2798102730,B,true,
oz_acc1,2803183127,B,true,
oz_acc1,2803347161,B,true,
oz_acc1,2837779525,B,true,
oz_acc1,2837793563,B,true,
oz_acc1,2838233697,B,true,
oz_acc1,2857348539,B,true,
oz_acc1,2870879821,B,true,
oz_acc1,2909484293,B,true,
oz_acc1,2909616400,B,true,
oz_acc1,2909680306,B,true,
oz_acc1,2911789699,B,true,
oz_acc1,2912942193,B,true,
oz_acc1,2917391258,B,true,
oz_acc1,2917468011,B,true,
oz_acc1,2917517791,B,true,
oz_acc1,2920113130,B,true,
oz_acc1,2920666311,B,true,
oz_acc1,2920928521,B,true,
oz_acc1,2921279200,B,true,
oz_acc1,2921327855,B,true,
oz_acc1,2921415965,B,true,
oz_acc1,2921477942,B,true,
oz_acc1,2921514578,B,true,
oz_acc1,2921610348,B,true,
oz_acc1,2921892914,B,true,
oz_acc1,2922932772,B,true,
oz_acc1,2922983147,B,true,
oz_acc1,2923110529,B,true,
oz_acc1,2923674669,B,true,
oz_acc1,2924119878,B,true,
oz_acc1,2924258731,B,true,
oz_acc1,2924326952,B,true,
oz_acc1,2925746894,B,true,
oz_acc1,2926904479,B,true,
oz_acc1,2926935076,B,true,
oz_acc1,2926985245,B,true,
oz_acc1,2928408930,B,true,
oz_acc1,2929229730,B,true,
oz_acc1,2929256336,B,true,
oz_acc1,2950166687,B,true,
oz_acc1,2994047422,B,true,
oz_acc1,2994110087,B,true,
oz_acc1,2999128674,B,true,
oz_acc1,2999144539,B,true,
oz_acc1,2999164787,B,true,
oz_acc1,3006495527,B,true,
oz_acc1,3006507502,B,true,
oz_acc1,3194557033,B,true,
oz_acc1,3194940226,B,true,
oz_acc1,3199294138,B,true,
oz_acc1,3199301793,B,true,
oz_acc1,3199310565,B,true,
oz_acc1,3199463045,B,true,
oz_acc1,3350289769,B,true,
oz_acc1,3350361836,B,true,
oz_acc1,3365564092,B,true,
oz_acc1,3460962102,B,true,
oz_acc1,3497932541,B,true,
oz_acc1,3497934374,B,true,
oz_acc1,3527210054,B,true,
oz_acc1,3527215882,B,true,
oz_acc1,3547122752,B,true,
oz_acc1,3548520966,B,true,
oz_acc1,3556716471,B,true,
oz_acc1,3557209404,B,true,
oz_acc1,3557209596,B,true,
oz_acc1,3557209636,B,true,
oz_acc1,3557209740,B,true,
oz_acc1,3557209751,B,true,
oz_acc1,3557209770,B,true,
oz_acc1,3557209784,B,true,
oz_acc1,3557209790,B,true,
oz_acc1,3557209833,B,true,
oz_acc1,3557209846,B,true,
oz_acc1,3557209847,B,true,
oz_acc1,3557209864,B,true,
oz_acc1,3557209876,B,true,
oz_acc1,3557209878,B,true,
oz_acc1,3557209885,B,true,
oz_acc1,3557209893,B,true,
oz_acc1,3557209911,B,true,
oz_acc1,3557209948,B,true,
oz_acc1,3557209952,B,true,
oz_acc1,3557209965,B,true,
oz_acc1,3557210033,B,true,
oz_acc1,3557210101,B,true,
oz_acc1,3557210105,B,true,
oz_acc1,3557210257,B,true,
oz_acc1,3557210545,B,true,
oz_acc1,3557210618,B,true,
oz_acc1,3557210711,B,true,
oz_acc1,3557210714,B,true,
oz_acc1,3557210728,B,true,
oz_acc1,3557210736,B,true,
oz_acc1,3557210753,B,true,
oz_acc1,3557210769,B,true,
oz_acc1,3557210780,B,true,
oz_acc1,3557210797,B,true,
oz_acc1,3557210867,B,true,
oz_acc1,3557210884,B,true,
oz_acc1,3557210895,B,true,
oz_acc1,3557210928,B,true,
oz_acc1,3557210973,B,true,
oz_acc1,3557210985,B,true,
oz_acc1,3557210987,B,true,
oz_acc1,3557211002,B,true,
oz_acc1,3557211013,B,true,
oz_acc1,3557211030,B,true,
oz_acc1,3557211031,B,true,
oz_acc1,3557211052,B,true,
oz_acc1,3557211057,B,true,
oz_acc1,3557211107,B,true,
oz_acc1,3557211113,B,true,
oz_acc1,3557211135,B,true,
oz_acc1,3557211158,B,true,
oz_acc1,3557211167,B,true,
oz_acc1,3557211176,B,true,
oz_acc1,3557211188,B,true,
oz_acc1,3557211218,B,true,
oz_acc1,3557211221,B,true,
oz_acc1,3557211230,B,true,
oz_acc1,3557211258,B,true,
oz_acc1,3557211269,B,true,
oz_acc1,3557211275,B,true,
oz_acc1,3557211312,B,true,
oz_acc1,3557211314,B,true,
oz_acc1,3557211449,B,true,
oz_acc1,3557211453,B,true,
oz_acc1,3557211470,B,true,
oz_acc1,3558730852,B,true,
oz_acc1,3558739285,B,true,
oz_acc1,3558752535,B,true,
oz_acc1,3558777201,B,true,
oz_acc1,3558779657,B,true,
oz_acc1,3558791048,B,true,
oz_acc1,3558872559,B,true,
oz_acc1,3582264350,B,true,
oz_acc1,3582277264,B,true,
oz_acc1,3582307708,B,true,
oz_acc1,3650107074,B,true,
oz_acc1,3650112777,B,true,
oz_acc1,3651549136,B,true,
oz_acc1,3652145889,B,true,
oz_acc1,3655297074,B,true,
oz_acc1,3656076154,B,true,
oz_acc1,3656081365,B,true,
oz_acc1,3656280493,B,true,
oz_acc1,3656521266,B,true,
oz_acc1,3656525055,B,true,
oz_acc1,3656525087,B,true,
oz_acc1,3656598230,B,true,
oz_acc1,3656852058,B,true,
oz_acc1,3656853152,B,true,
oz_acc1,3656855882,B,true,
oz_acc1,3674688571,B,true,
oz_acc1,3674690637,B,true,
oz_acc1,3674690703,B,true,
oz_acc1,3674691232,B,true,
oz_acc1,3674691283,B,true,
oz_acc1,3674691633,B,true,
oz_acc1,3681599158,B,true,
oz_acc1,3722508199,B,true,
oz_acc1,3722519746,B,true,
oz_acc1,3735023034,B,true,
oz_acc1,3735024637,B,true,
oz_acc1,3735027021,B,true,
oz_acc1,3735028847,B,true,
oz_acc1,3735029679,B,true,
oz_acc1,3736075010,B,true,
oz_acc1,3736076752,B,true,
oz_acc1,3736136392,B,true,
oz_acc1,3736329038,B,true,
oz_acc1,3757274618,B,true,
oz_acc1,3855411611,B,true,
oz_acc1,3860897466,B,true,
oz_acc1,3861484815,B,true,
oz_acc1,3943468740,B,true,
oz_acc1,3943469682,B,true,
oz_acc1,3943470527,B,true,
oz_acc1,3953681104,B,true,
oz_acc1,3953686807,B,true,
oz_acc1,3953687246,B,true,
oz_acc1,3953689579,B,true,
oz_acc1,3953689946,B,true,
oz_acc1,3953690054,B,true,
oz_acc1,3953690255,B,true,
oz_acc1,4116948571,B,true,
oz_acc1,4264730898,B,true,
oz_acc1,4280731365,B,true,
oz_acc1,4280733220,B,true,
oz_acc1,4280738784,B,true,
oz_acc1,4280738871,B,true,
oz_acc1,4286924708,B,true,
oz_acc1,4286932876,B,true,
oz_acc1,4332193110,B,true,
oz_acc1,4422371880,B,true,
oz_acc1,4422545610,B,true,
oz_acc1,4422558519,B,true,
oz_acc1,4422563664,B,true,
oz_acc1,4422653366,B,true,
oz_acc1,4422653369,B,true,
oz_acc1,4422658067,B,true,
oz_acc1,4423147028,B,true,
oz_acc1,4423148093,B,true,
oz_acc1,4423149033,B,true,
oz_acc1,4423149288,B,true,
oz_acc1,4423149349,B,true,
oz_acc1,4423150827,B,true,
oz_acc1,4423157113,B,true,
oz_acc1,4423657981,B,true,
oz_acc1,4423738592,B,true,
oz_acc1,4423922668,B,true,
oz_acc1,4423959293,B,true,
oz_acc1,4424991817,B,true,
oz_acc1,4424992228,B,true,
oz_acc1,4444692761,B,true,
oz_acc1,4444696511,B,true,
oz_acc1,4444697195,B,true,
oz_acc1,4444697780,B,true,
oz_acc1,4444698289,B,true,
oz_acc1,4444698619,B,true,
oz_acc1,4444699003,B,true,
oz_acc1,4444700084,B,true,
oz_acc1,4444700311,B,true,
oz_acc1,4444786122,B,true,
oz_acc1,4444787497,B,true,
oz_acc1,4444791030,B,true,
oz_acc1,4450864909,B,true,
oz_acc1,4450867262,B,true,
oz_acc1,4450868622,B,true,
oz_acc1,4450868780,B,true,
oz_acc1,4450870866,B,true,
oz_acc1,4450871357,B,true,
oz_acc1,4450873634,B,true,
oz_acc1,4450874702,B,true,
oz_acc1,4450875078,B,true,
oz_acc1,4450875317,B,true,
oz_acc1,4450876501,B,true,
oz_acc1,4450877781,B,true,
oz_acc1,4450878707,B,true,
oz_acc1,4450879780,B,true,
oz_acc1,4450881958,B,true,
oz_acc1,4450882192,B,true,
oz_acc1,4450882730,B,true,
oz_acc1,4450882897,B,true,
oz_acc1,4450884710,B,true,
oz_acc1,4450884815,B,true,
oz_acc1,4450885144,B,true,
