account,sku,assigned_group,applied,причина
oz_acc2,1873178617,A,true,
oz_acc2,1873178746,A,true,
oz_acc2,1873178762,A,true,
oz_acc2,1873179063,A,true,
oz_acc2,1873179119,A,true,
oz_acc2,1873179165,A,true,
oz_acc2,1873179260,A,true,
oz_acc2,1873179323,A,true,
oz_acc2,1873179404,A,true,
oz_acc2,1873179632,A,true,
oz_acc2,1873179807,A,true,
oz_acc2,1873179872,A,true,
oz_acc2,1873179982,A,true,
oz_acc2,1873180568,A,true,
oz_acc2,1873180592,A,true,
oz_acc2,1873180698,A,true,
oz_acc2,1873180789,A,true,
oz_acc2,1873180845,A,true,
oz_acc2,1873180876,A,true,
oz_acc2,1873180982,A,true,
oz_acc2,1873181371,A,true,
oz_acc2,1873181433,A,true,
oz_acc2,1873181685,A,true,
oz_acc2,1873181823,A,true,
oz_acc2,1873181885,A,true,
oz_acc2,1873181948,A,true,
oz_acc2,1873182018,A,true,
oz_acc2,1873182072,A,true,
oz_acc2,1873182098,A,true,
oz_acc2,1873182225,A,true,
oz_acc2,1873182252,A,true,
oz_acc2,1873182309,A,true,
oz_acc2,1873182513,A,true,
oz_acc2,1873182645,A,true,
oz_acc2,1873182790,A,true,
oz_acc2,1873182816,A,true,
oz_acc2,1873182857,A,true,
oz_acc2,1873182884,A,true,
oz_acc2,1873183002,A,true,
oz_acc2,1873183085,A,true,
oz_acc2,1873183117,A,true,
oz_acc2,1873183251,A,true,
oz_acc2,1873183387,A,true,
oz_acc2,1873183462,A,true,
oz_acc2,1873183503,A,true,
oz_acc2,1873183540,A,true,
oz_acc2,1873183776,A,true,
oz_acc2,1873184308,A,true,
oz_acc2,1873184312,A,true,
oz_acc2,1873184486,A,true,
oz_acc2,1873184542,A,true,
oz_acc2,1873184987,A,true,
oz_acc2,1873185278,A,true,
oz_acc2,1873185443,A,true,
oz_acc2,1873185581,A,true,
oz_acc2,1873185645,A,true,
oz_acc2,1873185883,A,true,
oz_acc2,1873185892,A,true,
oz_acc2,1873186066,A,true,
oz_acc2,1873186529,A,true,
oz_acc2,1873186559,A,true,
oz_acc2,1873186826,A,true,
oz_acc2,1873186842,A,true,
oz_acc2,1873186940,A,true,
oz_acc2,1873187163,A,true,
oz_acc2,1873187268,A,true,
oz_acc2,1873187283,A,true,
oz_acc2,1873187290,A,true,
oz_acc2,1873187319,A,true,
oz_acc2,1873187713,A,true,
oz_acc2,1873188146,A,true,
oz_acc2,1873189014,A,true,
oz_acc2,1873189192,A,true,
oz_acc2,1873189213,A,true,
oz_acc2,1873189514,A,true,
oz_acc2,1873189607,A,true,
oz_acc2,1873189660,A,true,
oz_acc2,1873189731,A,true,
oz_acc2,1873189975,A,true,
oz_acc2,1873190152,A,true,
oz_acc2,1873190215,A,true,
oz_acc2,1873190352,A,true,
oz_acc2,1873190491,A,true,
oz_acc2,1873190636,A,true,
oz_acc2,1873190995,A,true,
oz_acc2,1873191075,A,true,
oz_acc2,1873191093,A,true,
oz_acc2,1873191141,A,true,
oz_acc2,1873192297,A,true,
oz_acc2,1873192366,A,true,
oz_acc2,1873197264,A,true,
oz_acc2,1873225017,A,true,
oz_acc2,1873225216,A,true,
oz_acc2,1873225536,A,true,
oz_acc2,1873225840,A,true,
oz_acc2,1873226067,A,true,
oz_acc2,1873226178,A,true,
oz_acc2,1873228242,A,true,
oz_acc2,1873228645,A,true,
oz_acc2,1875262256,A,true,
oz_acc2,1882822163,A,true,
oz_acc2,1882823270,A,true,
oz_acc2,1882829957,A,true,
oz_acc2,1882830517,A,true,
oz_acc2,1882837230,A,true,
oz_acc2,1882851411,A,true,
oz_acc2,1882854617,A,true,
oz_acc2,1882881607,A,true,
oz_acc2,1883113551,A,true,
oz_acc2,1883113573,A,true,
oz_acc2,1883113924,A,true,
oz_acc2,1883114841,A,true,
oz_acc2,1883116041,A,true,
oz_acc2,1883119859,A,true,
oz_acc2,1883122995,A,true,
oz_acc2,1883124098,A,true,
oz_acc2,1883125148,A,true,
oz_acc2,1883126798,A,true,
oz_acc2,1883128057,A,true,
oz_acc2,1883128548,A,true,
oz_acc2,1883129031,A,true,
oz_acc2,1883129690,A,true,
oz_acc2,1883130927,A,true,
oz_acc2,1883131173,A,true,
oz_acc2,1883131212,A,true,
oz_acc2,1883131363,A,true,
oz_acc2,1883131604,A,true,
oz_acc2,1883131764,A,true,
oz_acc2,1883132731,A,true,
oz_acc2,1883133086,A,true,
oz_acc2,1883133225,A,true,
oz_acc2,1883133369,A,true,
oz_acc2,1883134081,A,true,
oz_acc2,1883134729,A,true,
oz_acc2,1883134750,A,true,
oz_acc2,1883134941,A,true,
oz_acc2,1883135248,A,true,
oz_acc2,1883135599,A,true,
oz_acc2,1883135828,A,true,
oz_acc2,1883135858,A,true,
oz_acc2,1883135884,A,true,
oz_acc2,1883136189,A,true,
oz_acc2,1883136396,A,true,
oz_acc2,1883137146,A,true,
oz_acc2,1883138159,A,true,
oz_acc2,1883138547,A,true,
oz_acc2,1883138632,A,true,
oz_acc2,1883139139,A,true,
oz_acc2,1883139469,A,true,
oz_acc2,1883139478,A,true,
oz_acc2,1883139857,A,true,
oz_acc2,1883139914,A,true,
oz_acc2,1883140141,A,true,
oz_acc2,1883140206,A,true,
oz_acc2,1883140299,A,true,
oz_acc2,1883140720,A,true,
oz_acc2,1883141284,A,true,
oz_acc2,1883141716,A,true,
oz_acc2,1883142142,A,true,
oz_acc2,1883142438,A,true,
oz_acc2,1883142445,A,true,
oz_acc2,1883142544,A,true,
oz_acc2,1883142674,A,true,
oz_acc2,1883142965,A,true,
oz_acc2,1883143430,A,true,
oz_acc2,1883143571,A,true,
oz_acc2,1883143992,A,true,
oz_acc2,1883144037,A,true,
oz_acc2,1883144170,A,true,
oz_acc2,1883144340,A,true,
oz_acc2,1883144764,A,true,
oz_acc2,1883144917,A,true,
oz_acc2,1883145142,A,true,
oz_acc2,1883145287,A,true,
oz_acc2,1883145884,A,true,
oz_acc2,1883146158,A,true,
oz_acc2,1883146280,A,true,
oz_acc2,1883146393,A,true,
oz_acc2,1883146404,A,true,
oz_acc2,1883146688,A,true,
oz_acc2,1883146839,A,true,
oz_acc2,1883146855,A,true,
oz_acc2,1883147177,A,true,
oz_acc2,1883147243,A,true,
oz_acc2,1883147470,A,true,
oz_acc2,1883147583,A,true,
oz_acc2,1883147602,A,true,
oz_acc2,1883147839,A,true,
oz_acc2,1883148214,A,true,
oz_acc2,1883148277,A,true,
oz_acc2,1883148372,A,true,
oz_acc2,1883148419,A,true,
oz_acc2,1883148838,A,true,
oz_acc2,1883148872,A,true,
oz_acc2,1883148944,A,true,
oz_acc2,1883149375,A,true,
oz_acc2,1883149447,A,true,
oz_acc2,1883149888,A,true,
oz_acc2,1883150321,A,true,
oz_acc2,1883150614,A,true,
oz_acc2,1883150630,A,true,
oz_acc2,1883150649,A,true,
oz_acc2,1883150751,A,true,
oz_acc2,1883150903,A,true,
oz_acc2,1883151077,A,true,
oz_acc2,1883151337,A,true,
oz_acc2,1883151389,A,true,
oz_acc2,1883151755,A,true,
oz_acc2,1883152157,A,true,
oz_acc2,1883152363,A,true,
oz_acc2,1883152492,A,true,
oz_acc2,1883152628,A,true,
oz_acc2,1883152817,A,true,
oz_acc2,1883152929,A,true,
oz_acc2,1883153220,A,true,
oz_acc2,1883153653,A,true,
oz_acc2,1883153761,A,true,
oz_acc2,1883153863,A,true,
oz_acc2,1883154148,A,true,
oz_acc2,1883154245,A,true,
oz_acc2,1883154354,A,true,
oz_acc2,1883154390,A,true,
oz_acc2,1883154715,A,true,
oz_acc2,1883155175,A,true,
oz_acc2,1883155401,A,true,
oz_acc2,1883155699,A,true,
oz_acc2,1883155801,A,true,
oz_acc2,1883155943,A,true,
oz_acc2,1883156018,A,true,
oz_acc2,1883156230,A,true,
oz_acc2,1883156606,A,true,
oz_acc2,1883157093,A,true,
oz_acc2,1883157352,A,true,
oz_acc2,1883157412,A,true,
oz_acc2,1883157578,A,true,
oz_acc2,1883157811,A,true,
oz_acc2,1883158529,A,true,
oz_acc2,1883158617,A,true,
oz_acc2,1883158678,A,true,
oz_acc2,1883158822,A,true,
oz_acc2,1883158978,A,true,
oz_acc2,1883159505,A,true,
oz_acc2,1883159676,A,true,
oz_acc2,1883160267,A,true,
oz_acc2,1883160973,A,true,
oz_acc2,1883161255,A,true,
oz_acc2,1883161463,A,true,
oz_acc2,1883161532,A,true,
oz_acc2,1883161540,A,true,
oz_acc2,1883161929,A,true,
oz_acc2,1883162547,A,true,
oz_acc2,1883163535,A,true,
oz_acc2,1883163576,A,true,
oz_acc2,1883163795,A,true,
oz_acc2,1883164107,A,true,
oz_acc2,1883164429,A,true,
oz_acc2,1883164477,A,true,
oz_acc2,1883165314,A,true,
oz_acc2,1883166445,A,true,
oz_acc2,1883166786,A,true,
oz_acc2,1883167346,A,true,
oz_acc2,1883168055,A,true,
oz_acc2,1883168327,A,true,
oz_acc2,1883168518,A,true,
oz_acc2,1883168940,A,true,
oz_acc2,1883169377,A,true,
oz_acc2,1883170609,A,true,
oz_acc2,1883171810,A,true,
oz_acc2,1883172489,A,true,
oz_acc2,1883172495,A,true,
oz_acc2,1883175402,A,true,
oz_acc2,1883176071,A,true,
oz_acc2,1883176101,A,true,
oz_acc2,1883177383,A,true,
oz_acc2,1883177589,A,true,
oz_acc2,1883184024,A,true,
oz_acc2,1883184250,A,true,
oz_acc2,1883188381,A,true,
oz_acc2,1883188538,A,true,
oz_acc2,1883188557,A,true,
oz_acc2,1883188659,A,true,
oz_acc2,1883188724,A,true,
oz_acc2,1883188782,A,true,
oz_acc2,1883188787,A,true,
oz_acc2,1883190610,A,true,
oz_acc2,1883192008,A,true,
oz_acc2,1883193688,A,true,
oz_acc2,1883196358,A,true,
oz_acc2,1883202808,A,true,
oz_acc2,1883204471,A,true,
oz_acc2,1883209219,A,true,
oz_acc2,1883210950,A,true,
oz_acc2,1883211075,A,true,
oz_acc2,1883212152,A,true,
oz_acc2,1883212285,A,true,
oz_acc2,1883212658,A,true,
oz_acc2,1883212782,A,true,
oz_acc2,1883213940,A,true,
oz_acc2,1883213956,A,true,
oz_acc2,1883215675,A,true,
oz_acc2,1883216891,A,true,
oz_acc2,1883216928,A,true,
oz_acc2,1883217031,A,true,
oz_acc2,1883217064,A,true,
oz_acc2,1883217624,A,true,
oz_acc2,1883218021,A,true,
oz_acc2,1883218074,A,true,
oz_acc2,1883218727,A,true,
oz_acc2,1883218752,A,true,
oz_acc2,1883219363,A,true,
oz_acc2,1883219452,A,true,
oz_acc2,1883219505,A,true,
oz_acc2,1883220923,A,true,
oz_acc2,1883220940,A,true,
oz_acc2,1883222168,A,true,
oz_acc2,1883222584,A,true,
oz_acc2,1883222798,A,true,
oz_acc2,1883223020,A,true,
oz_acc2,1883223040,A,true,
oz_acc2,1883223390,A,true,
oz_acc2,1883223475,A,true,
oz_acc2,1883223657,A,true,
oz_acc2,1883223912,A,true,
oz_acc2,1883225908,A,true,
oz_acc2,1883226234,A,true,
oz_acc2,1883226532,A,true,
oz_acc2,1883226949,A,true,
oz_acc2,1883227637,A,true,
oz_acc2,1883227897,A,true,
oz_acc2,1883227951,A,true,
oz_acc2,1883228008,A,true,
oz_acc2,1883229129,A,true,
oz_acc2,1883229457,A,true,
oz_acc2,1883230732,A,true,
oz_acc2,1883230825,A,true,
oz_acc2,1883231101,A,true,
oz_acc2,1883231240,A,true,
oz_acc2,1883232025,A,true,
oz_acc2,1883232135,A,true,
oz_acc2,1883232380,A,true,
oz_acc2,1883233352,A,true,
oz_acc2,1883233402,A,true,
oz_acc2,1883233691,A,true,
oz_acc2,1883234431,A,true,
oz_acc2,1883235371,A,true,
oz_acc2,1883235589,A,true,
oz_acc2,1883236945,A,true,
oz_acc2,1883237026,A,true,
oz_acc2,1883237407,A,true,
oz_acc2,1883238931,A,true,
oz_acc2,1883239771,A,true,
oz_acc2,1883240094,A,true,
oz_acc2,1883240165,A,true,
oz_acc2,1883240201,A,true,
oz_acc2,1883240417,A,true,
oz_acc2,1883240853,A,true,
oz_acc2,1883243990,A,true,
oz_acc2,1883244841,A,true,
oz_acc2,1883245614,A,true,
oz_acc2,1883248153,A,true,
oz_acc2,1883250960,A,true,
oz_acc2,1883255986,A,true,
oz_acc2,1883257721,A,true,
oz_acc2,1883262295,A,true,
oz_acc2,1883268314,A,true,
oz_acc2,1883268405,A,true,
oz_acc2,1883269116,A,true,
oz_acc2,1883346313,A,true,
oz_acc2,1883346702,A,true,
oz_acc2,1883347337,A,true,
oz_acc2,1883348943,A,true,
oz_acc2,1883350197,A,true,
oz_acc2,1883350310,A,true,
oz_acc2,1883351078,A,true,
oz_acc2,1883351742,A,true,
oz_acc2,1883352108,A,true,
oz_acc2,1883352573,A,true,
oz_acc2,1883352932,A,true,
oz_acc2,1883353498,A,true,
oz_acc2,1883353556,A,true,
oz_acc2,1883354029,A,true,
oz_acc2,1883354048,A,true,
oz_acc2,1883354329,A,true,
oz_acc2,1883354435,A,true,
oz_acc2,1883355363,A,true,
oz_acc2,1883355860,A,true,
oz_acc2,1883356304,A,true,
oz_acc2,1883356335,A,true,
oz_acc2,1883356796,A,true,
oz_acc2,1883357600,A,true,
oz_acc2,1883357911,A,true,
oz_acc2,1883358391,A,true,
oz_acc2,1883358516,A,true,
oz_acc2,1883358839,A,true,
oz_acc2,1883359358,A,true,
oz_acc2,1883359882,A,true,
oz_acc2,1883359885,A,true,
oz_acc2,1883361007,A,true,
oz_acc2,1883361257,A,true,
oz_acc2,1883361285,A,true,
oz_acc2,1883361352,A,true,
oz_acc2,1883361392,A,true,
oz_acc2,1883361399,A,true,
oz_acc2,1883361496,A,true,
oz_acc2,1883361893,A,true,
oz_acc2,1883362178,A,true,
oz_acc2,1883362226,A,true,
oz_acc2,1883362328,A,true,
oz_acc2,1883362448,A,true,
oz_acc2,1883363883,A,true,
oz_acc2,1883364247,A,true,
oz_acc2,1883364656,A,true,
oz_acc2,1883364700,A,true,
oz_acc2,1883365013,A,true,
oz_acc2,1883365818,A,true,
oz_acc2,1885381502,A,true,
oz_acc2,1885381762,A,true,
oz_acc2,1885381908,A,true,
oz_acc2,1885381910,A,true,
oz_acc2,1885382037,A,true,
oz_acc2,1885382254,A,true,
oz_acc2,1885382708,A,true,
oz_acc2,1885382950,A,true,
oz_acc2,1885383165,A,true,
oz_acc2,1885383247,A,true,
oz_acc2,1885383395,A,true,
oz_acc2,1885383491,A,true,
oz_acc2,1885383745,A,true,
oz_acc2,1885383753,A,true,
oz_acc2,1885383763,A,true,
oz_acc2,1885383829,A,true,
oz_acc2,1885384364,A,true,
oz_acc2,1885384443,A,true,
oz_acc2,1885384695,A,true,
oz_acc2,1885384881,A,true,
oz_acc2,1885385120,A,true,
oz_acc2,1885385286,A,true,
oz_acc2,1885385467,A,true,
oz_acc2,1885385539,A,true,
oz_acc2,1885385792,A,true,
oz_acc2,1885385872,A,true,
oz_acc2,1885386018,A,true,
oz_acc2,1885386249,A,true,
oz_acc2,1885386850,A,true,
oz_acc2,1885387708,A,true,
oz_acc2,1885387952,A,true,
oz_acc2,1885388804,A,true,
oz_acc2,1885388867,A,true,
oz_acc2,1885388913,A,true,
oz_acc2,1885389139,A,true,
oz_acc2,1885389167,A,true,
oz_acc2,1885389431,A,true,
oz_acc2,1885389434,A,true,
oz_acc2,1885389520,A,true,
oz_acc2,1885389925,A,true,
oz_acc2,1885390111,A,true,
oz_acc2,1885390201,A,true,
oz_acc2,1885390477,A,true,
oz_acc2,1885390665,A,true,
oz_acc2,1885390838,A,true,
oz_acc2,1885390984,A,true,
oz_acc2,1885391065,A,true,
oz_acc2,1885391082,A,true,
oz_acc2,1885391146,A,true,
oz_acc2,1885391161,A,true,
oz_acc2,1885391246,A,true,
oz_acc2,1885391283,A,true,
oz_acc2,1885391430,A,true,
oz_acc2,1885391431,A,true,
oz_acc2,1885391656,A,true,
oz_acc2,1885391788,A,true,
oz_acc2,1885391940,A,true,
oz_acc2,1885392280,A,true,
oz_acc2,1885392323,A,true,
oz_acc2,1885392437,A,true,
oz_acc2,1885392573,A,true,
oz_acc2,1885392582,A,true,
oz_acc2,1885392708,A,true,
oz_acc2,1885392822,A,true,
oz_acc2,1885392828,A,true,
oz_acc2,1885394284,A,true,
oz_acc2,1885394288,A,true,
oz_acc2,1885394339,A,true,
oz_acc2,1885394350,A,true,
oz_acc2,1885394392,A,true,
oz_acc2,1885394704,A,true,
oz_acc2,1885394848,A,true,
oz_acc2,1885395324,A,true,
oz_acc2,1885395584,A,true,
oz_acc2,1885395676,A,true,
oz_acc2,1885395707,A,true,
oz_acc2,1885395786,A,true,
oz_acc2,1885395886,A,true,
oz_acc2,1885395999,A,true,
oz_acc2,1885396023,A,true,
oz_acc2,1885396138,A,true,
oz_acc2,1885396224,A,true,
oz_acc2,1885396278,A,true,
oz_acc2,1885396369,A,true,
oz_acc2,1885396998,A,true,
oz_acc2,1885397119,A,true,
oz_acc2,1885397151,A,true,
oz_acc2,1885397329,A,true,
oz_acc2,1885397776,A,true,
oz_acc2,1885397984,A,true,
oz_acc2,1885398131,A,true,
oz_acc2,1885398242,A,true,
oz_acc2,1885398319,A,true,
oz_acc2,1885398389,A,true,
oz_acc2,1885398481,A,true,
oz_acc2,1885398531,A,true,
oz_acc2,1885398558,A,true,
oz_acc2,1885398583,A,true,
oz_acc2,1885398613,A,true,
oz_acc2,1885398618,A,true,
oz_acc2,1885399057,A,true,
oz_acc2,1885399093,A,true,
oz_acc2,1885399125,A,true,
oz_acc2,1885399499,A,true,
oz_acc2,1885399598,A,true,
oz_acc2,1885399676,A,true,
oz_acc2,1885399736,A,true,
oz_acc2,1885399760,A,true,
oz_acc2,1885399761,A,true,
oz_acc2,1885399766,A,true,
oz_acc2,1885399959,A,true,
oz_acc2,1885400006,A,true,
oz_acc2,1885400102,A,true,
oz_acc2,1885400139,A,true,
oz_acc2,1885400167,A,true,
oz_acc2,1885400247,A,true,
oz_acc2,1885401242,A,true,
oz_acc2,1885401438,A,true,
oz_acc2,1885401465,A,true,
oz_acc2,1885401500,A,true,
oz_acc2,1885401546,A,true,
oz_acc2,1885401563,A,true,
oz_acc2,1885401658,A,true,
oz_acc2,1885401741,A,true,
oz_acc2,1885401984,A,true,
oz_acc2,1885402027,A,true,
oz_acc2,1885402148,A,true,
oz_acc2,1885402184,A,true,
oz_acc2,1885402213,A,true,
oz_acc2,1885402248,A,true,
oz_acc2,1885402356,A,true,
oz_acc2,1885402383,A,true,
oz_acc2,1885402401,A,true,
oz_acc2,1885402638,A,true,
oz_acc2,1885402771,A,true,
oz_acc2,1885403247,A,true,
oz_acc2,1885403288,A,true,
oz_acc2,1885403292,A,true,
oz_acc2,1885403327,A,true,
oz_acc2,1885403457,A,true,
oz_acc2,1885404341,A,true,
oz_acc2,1885404515,A,true,
oz_acc2,1885404584,A,true,
oz_acc2,1885404588,A,true,
oz_acc2,1885404628,A,true,
oz_acc2,1885404955,A,true,
oz_acc2,1885405023,A,true,
oz_acc2,1885405069,A,true,
oz_acc2,1885405076,A,true,
oz_acc2,1885405097,A,true,
oz_acc2,1885405228,A,true,
oz_acc2,1885405464,A,true,
oz_acc2,1885405509,A,true,
oz_acc2,1885405575,A,true,
oz_acc2,1885405604,A,true,
oz_acc2,1885405632,A,true,
oz_acc2,1885405857,A,true,
oz_acc2,1885405881,A,true,
oz_acc2,1885406396,A,true,
oz_acc2,1885406621,A,true,
oz_acc2,1885407484,A,true,
oz_acc2,1885407891,A,true,
oz_acc2,1885409555,A,true,
oz_acc2,1885409734,A,true,
oz_acc2,1885410287,A,true,
oz_acc2,1885410626,A,true,
oz_acc2,1885410996,A,true,
oz_acc2,1885411002,A,true,
oz_acc2,1886462245,A,true,
oz_acc2,1886463513,A,true,
oz_acc2,1886465138,A,true,
oz_acc2,1886465572,A,true,
oz_acc2,1886465911,A,true,
oz_acc2,1886465971,A,true,
oz_acc2,1886467457,A,true,
oz_acc2,1886467814,A,true,
oz_acc2,1886467982,A,true,
oz_acc2,1886468797,A,true,
oz_acc2,1886469641,A,true,
oz_acc2,1886471184,A,true,
oz_acc2,1886472795,A,true,
oz_acc2,1886473332,A,true,
oz_acc2,1886473334,A,true,
oz_acc2,1886473833,A,true,
oz_acc2,1886473908,A,true,
oz_acc2,1886476167,A,true,
oz_acc2,1886476685,A,true,
oz_acc2,1886476692,A,true,
oz_acc2,1886476864,A,true,
oz_acc2,1886477743,A,true,
oz_acc2,1886478069,A,true,
oz_acc2,1886478239,A,true,
oz_acc2,1886478638,A,true,
oz_acc2,1886479041,A,true,
oz_acc2,1886479211,A,true,
oz_acc2,1886479508,A,true,
oz_acc2,1886479558,A,true,
oz_acc2,1886479707,A,true,
oz_acc2,1886479842,A,true,
oz_acc2,1886479991,A,true,
oz_acc2,1886480381,A,true,
oz_acc2,1886481046,A,true,
oz_acc2,1886481416,A,true,
oz_acc2,1886482445,A,true,
oz_acc2,1886484513,A,true,
oz_acc2,1886484557,A,true,
oz_acc2,1886485333,A,true,
oz_acc2,1886487969,A,true,
oz_acc2,1886488103,A,true,
oz_acc2,1886489164,A,true,
oz_acc2,1886490257,A,true,
oz_acc2,1886492763,A,true,
oz_acc2,1886504065,A,true,
oz_acc2,1886535061,A,true,
