core,sku,offer_id,ad_days_baseline,ad_views_baseline,spend_baseline,units_baseline,stock_baseline,price_baseline,price_swing_baseline,в_когорте,причина_исключения
CORE_A,652699669,0130,13,86,0.0,1.0,1069.0,660.0,0.0,1,
CORE_A,652731445,3476,13,62,0.0,0.0,254.0,3935.67,20.0,1,
CORE_A,652757236,0839,13,263,63.42,2.0,333.0,530.0,0.0,1,
CORE_A,652802423,3048,13,44,0.0,1.0,551.0,909.0,0.0,1,
CORE_A,652996048,1223,12,49,0.0,0.0,159.0,1151.67,8.0,1,
CORE_A,652997525,0904,13,361,1.0,3.0,135.0,1269.0,0.0,1,
CORE_A,652997543,0248,10,34,0.0,2.0,999.0,2291.0,0.0,1,
CORE_A,652998708,1467,11,36,0.0,0.0,69.0,866.0,0.0,1,
CORE_A,652999911,1469,12,90,30.7,2.0,65.0,926.0,0.0,1,
CORE_A,653028457,3433,13,92,0.0,1.0,643.0,2681.0,0.0,1,
CORE_A,653041342,0250,13,58,0.0,0.0,2126.0,2698.67,53.0,1,
CORE_A,653062552,3432,13,81,0.0,1.0,772.0,2990.0,0.0,1,
CORE_A,653063926,1466,13,156,8.63,3.0,138.0,772.0,0.0,1,
CORE_A,653064682,3111,10,20,0.0,0.0,513.0,1552.0,0.0,1,
CORE_A,653067261,1236,11,32,0.0,0.0,112.0,700.33,10.0,1,
CORE_A,653071560,1468,11,45,0.0,0.0,71.0,866.0,0.0,1,
CORE_A,653076881,3434,13,83,9.04,2.0,835.0,2990.0,0.0,1,
CORE_A,653076887,3109,13,69,0.0,0.0,797.0,1874.0,0.0,1,
CORE_A,653078688,2315,9,25,0.0,1.0,4349.0,1695.33,7.0,1,
CORE_A,653123536,1233,10,20,0.0,0.0,116.0,700.33,10.0,1,
CORE_A,653123869,1230,10,20,0.0,0.0,295.0,1003.0,0.0,1,
CORE_A,653123894,0594,12,53,22.75,1.0,192.0,710.0,9.0,1,
CORE_A,653128170,1220,13,39,0.0,0.0,219.0,651.0,0.0,1,
CORE_A,653128299,3700,13,52,0.0,0.0,326.0,2975.0,0.0,1,
CORE_A,653129110,0596,13,42,0.0,0.0,510.0,710.0,9.0,1,
CORE_A,653132938,1232,13,243,9.13,5.0,302.0,1292.0,9.0,1,
CORE_A,653133238,0598,12,28,0.0,0.0,494.0,710.0,9.0,1,
CORE_A,653133837,0595,12,31,0.0,0.0,507.0,710.0,9.0,1,
CORE_A,653139604,0591,13,169,31.34,1.0,152.0,762.0,0.0,1,
CORE_A,653139608,1263,12,30,0.0,0.0,217.0,725.0,0.0,1,
CORE_A,653141607,0593,13,149,22.88,1.0,107.0,710.0,9.0,1,
CORE_A,653147881,1218,13,330,17.78,6.0,201.0,917.33,17.0,1,
CORE_A,653230824,3115,11,30,0.0,2.0,138.0,2133.0,0.0,1,
CORE_A,653277979,1235,11,39,0.0,0.0,156.0,474.0,0.0,1,
CORE_A,653294553,1228,12,32,0.0,0.0,315.0,1003.0,0.0,1,
CORE_A,653301822,3117,13,445,44.93,2.0,123.0,3497.0,0.0,1,
CORE_A,653317592,1367,13,101,27.47,1.0,18066.0,3031.0,0.0,1,
CORE_A,653317601,0787,12,33,0.0,0.0,516.0,1970.67,8.0,1,
CORE_A,653317616,1144,12,26,0.0,0.0,3190.0,2749.0,0.0,1,
CORE_A,653317629,3671,11,60,37.34,8.0,272.0,4597.0,135.0,1,
CORE_A,653317961,1106,8,21,0.0,1.0,918.0,4501.0,78.0,1,
CORE_A,653317967,3672,13,51,0.0,4.0,300.0,4597.0,135.0,1,
CORE_A,653317971,3670,12,58,0.0,5.0,290.0,4981.0,0.0,1,
CORE_A,653324138,0792,13,107,12.0,6.0,1044.0,2963.33,80.0,1,
CORE_A,653324821,0265,13,83,0.0,1.0,200.0,3659.0,0.0,1,
CORE_A,653324828,5341,10,37,0.0,0.0,778.0,3841.0,0.0,1,
CORE_A,653325343,1329,13,112,8.16,1.0,907.0,3137.0,0.0,1,
CORE_A,653325350,1395,13,85,2.0,0.0,160.0,3828.0,0.0,1,
CORE_A,653325357,5345,13,58,0.0,0.0,28.0,3780.0,0.0,1,
CORE_A,653328445,0793,13,64,0.0,0.0,1166.0,2990.0,0.0,1,
CORE_A,653328792,0042,13,73,24.19,0.0,146.0,2141.0,0.0,1,
CORE_A,653330191,0795,12,81,0.0,0.0,1218.0,2990.0,0.0,1,
CORE_A,653330887,0794,13,126,0.0,0.0,1234.0,2975.0,0.0,1,
CORE_A,653348091,3264,13,233,61.31,4.0,10962.0,2621.0,0.0,1,
CORE_A,653348183,5348,10,17,0.0,0.0,2.0,3780.0,0.0,1,
CORE_A,653348226,1365,9,32,0.0,0.0,593.0,1907.67,8.0,1,
CORE_A,653379524,1032,13,104,10.69,0.0,1224.0,5674.0,0.0,1,
CORE_A,653422852,2634,13,79,1.0,0.0,412.0,4571.0,0.0,1,
CORE_A,653422857,2636,13,45,0.0,0.0,389.0,4571.0,0.0,1,
CORE_A,653422859,2635,12,50,0.0,0.0,396.0,4571.0,0.0,1,
CORE_A,653423743,0113,9,26,0.0,0.0,135.0,2314.0,0.0,1,
CORE_A,653449243,2136,13,40,0.0,0.0,1975.0,2583.0,0.0,1,
CORE_A,653450891,2137,11,33,0.0,0.0,1893.0,2583.0,0.0,1,
CORE_A,653452954,2413,13,130,0.0,4.0,876.0,3942.0,0.0,1,
CORE_A,653533496,0781,13,52,0.0,2.0,2360.0,1449.0,0.0,1,
CORE_A,703477557,1264,13,86,8.94,2.0,216.0,716.0,0.0,1,
CORE_A,863385754,3429,11,46,1.0,0.0,61.0,3578.0,0.0,1,
CORE_A,863385855,0029,12,45,0.0,0.0,782.0,3938.0,75.0,1,
CORE_A,863386236,3790,13,30,0.0,0.0,369.0,3909.0,0.0,1,
CORE_A,863386670,0160,10,26,0.0,0.0,15.0,2719.0,0.0,1,
CORE_A,863386849,3428,13,39,0.0,0.0,60.0,3578.0,0.0,1,
CORE_A,863387408,3521,11,30,0.0,0.0,105.0,2382.67,8.0,1,
CORE_A,863387594,0060,13,100,0.0,4.0,762.0,3474.33,34.0,1,
CORE_A,863388969,0163,12,90,10.78,1.0,800.0,710.0,9.0,1,
CORE_A,863390474,3427,12,26,0.0,0.0,73.0,3578.0,0.0,1,
CORE_A,863392909,0051,10,28,0.0,0.0,955.0,3636.33,13.0,1,
CORE_A,863393840,0088,12,38,0.0,0.0,12412.0,2196.0,0.0,1,
CORE_A,863393898,0048,13,214,21.01,4.0,1983.0,4163.0,0.0,1,
CORE_A,863431074,0267,12,35,12.4,0.0,110.0,3659.0,0.0,1,
CORE_A,863431156,0490,10,23,0.0,1.0,32.0,419.0,0.0,1,
CORE_A,863431258,0249,12,35,0.0,2.0,2165.0,2291.0,0.0,1,
CORE_A,863431273,0269,12,30,0.0,0.0,686.0,3659.0,0.0,1,
CORE_A,863431325,0293,13,341,13.28,0.0,560.0,943.0,0.0,1,
CORE_A,863431395,0492,11,35,0.0,0.0,101.0,456.0,0.0,1,
CORE_A,863431965,0481,12,40,0.0,1.0,532.0,1106.0,0.0,1,
CORE_A,864221120,0496,13,148,36.68,0.0,33.0,419.0,0.0,1,
CORE_A,864221150,0561,12,29,0.0,0.0,902.0,3935.67,20.0,1,
CORE_A,864224808,0745,10,13,0.0,0.0,1481.0,4557.0,12.0,1,
CORE_A,864225009,1000,12,30,0.0,0.0,15.0,4241.0,0.0,1,
CORE_A,864225055,0952,13,116,0.0,1.0,109.0,3816.33,7.0,1,
CORE_A,864225267,0990,12,62,10.5,0.0,237.0,2621.0,0.0,1,
CORE_A,864225289,0994,13,94,0.0,1.0,51.0,2741.0,0.0,1,
CORE_A,864225294,0966,13,175,0.0,2.0,403.0,4577.0,0.0,1,
CORE_A,864225326,0997,13,62,0.0,1.0,47.0,4938.0,0.0,1,
CORE_A,864225354,0993,13,36,0.0,0.0,46.0,2741.0,0.0,1,
CORE_A,864225361,0982,11,36,0.0,0.0,372.0,2568.0,0.0,1,
CORE_A,864225492,1036,13,50,0.0,1.0,797.0,4276.0,0.0,1,
CORE_A,864225502,0987,13,56,7.8,0.0,178.0,2621.0,0.0,1,
CORE_A,864225563,1074,13,70,20.42,0.0,20.0,15349.0,0.0,1,
CORE_A,864225656,1078,9,24,0.0,1.0,349.0,5679.0,147.0,1,
CORE_A,864225678,1293,10,24,0.0,0.0,453.0,2342.0,0.0,1,
CORE_A,864225684,1191,13,87,0.0,0.0,5874.0,3873.67,166.0,1,
CORE_A,864225693,1282,11,28,0.0,1.0,503.0,3498.0,0.0,1,
CORE_A,864225713,1149,13,68,0.0,0.0,83.0,6301.0,0.0,1,
CORE_A,864225726,1292,13,37,0.0,0.0,144.0,2977.33,7.0,1,
CORE_A,864225805,1311,13,29,0.0,0.0,144.0,7084.0,0.0,1,
CORE_A,864225823,1307,8,13,0.0,0.0,302.0,4928.33,28.0,1,
CORE_A,864225871,1281,12,61,0.0,2.0,332.0,3498.0,0.0,1,
CORE_A,864225896,1330,13,48,0.0,1.0,901.0,3144.0,0.0,1,
CORE_A,864226055,1308,12,36,0.0,0.0,220.0,4241.0,0.0,1,
CORE_A,866442721,1389,8,53,1.0,0.0,17.0,4775.0,0.0,1,
CORE_A,866442746,1343,13,44,0.0,0.0,258.0,6322.0,15.0,1,
CORE_A,866442794,1341,12,41,0.0,1.0,281.0,6772.33,37.0,1,
CORE_A,866442860,1383,10,20,0.0,0.0,308.0,3654.33,135.0,1,
CORE_A,866442881,1413,13,81,8.03,0.0,110.0,5881.0,0.0,1,
CORE_A,866442889,1342,13,62,1.0,0.0,322.0,6322.0,15.0,1,
CORE_A,866443038,1553,11,38,0.0,0.0,266.0,1526.0,0.0,1,
CORE_A,866443107,1344,13,128,7.74,0.0,274.0,6322.0,15.0,1,
CORE_A,866443217,1575,11,31,0.0,0.0,54.0,6696.0,120.0,1,
CORE_A,866443343,1361,11,18,0.0,0.0,431.0,3243.0,0.0,1,
CORE_A,866443528,1564,13,57,0.0,0.0,65.0,4667.0,198.0,1,
CORE_A,866443659,1532,13,50,0.0,0.0,48.0,1074.67,8.0,1,
CORE_A,866443682,1545,10,40,9.45,0.0,1.0,1346.0,0.0,1,
CORE_A,866443839,2152,13,87,0.0,6.0,644.0,2932.0,0.0,1,
CORE_A,866443853,2145,12,28,0.0,0.0,251.0,4337.0,0.0,1,
CORE_A,866443909,2174,12,56,0.0,0.0,1638.0,2342.0,0.0,1,
CORE_A,866443914,2172,11,37,0.0,0.0,937.0,2332.67,8.0,1,
CORE_A,870872246,2314,12,63,0.0,0.0,100.0,8013.0,0.0,1,
CORE_A,870872409,2319,13,42,0.0,0.0,489.0,2868.0,0.0,1,
CORE_A,870872460,2219,13,133,0.0,3.0,700.0,1457.0,0.0,1,
CORE_A,870872628,2426,9,16,0.0,2.0,692.0,4203.0,12.0,1,
CORE_A,870872716,2725,13,116,0.0,1.0,191.0,4076.0,0.0,1,
CORE_A,873312854,3223,10,19,0.0,0.0,1.0,8998.67,53.0,1,
CORE_A,873312865,3183,13,175,22.63,1.0,2249.0,632.0,0.0,1,
CORE_A,873312962,3554,13,99,0.0,1.0,750.0,1235.0,0.0,1,
CORE_A,873312984,3361,13,40,0.0,0.0,71.0,3384.33,7.0,1,
CORE_A,873313025,3359,12,39,0.0,0.0,74.0,25972.0,0.0,1,
CORE_A,873313146,3640,12,98,2.6,0.0,113.0,25121.0,0.0,1,
CORE_A,873313192,3616,12,90,1.0,0.0,1091.0,21500.0,57.0,1,
CORE_A,873313235,3362,12,29,0.0,0.0,160.0,8451.0,0.0,1,
CORE_A,873313239,3667,8,17,0.0,0.0,22.0,3339.67,42.0,1,
CORE_A,873313267,3426,12,48,10.46,0.0,77.0,3540.0,0.0,1,
CORE_A,873313306,3496,8,18,0.0,0.0,11.0,18510.0,330.0,1,
CORE_A,873313307,3367,10,22,0.0,0.0,119.0,2470.0,0.0,1,
CORE_A,873313336,3740,13,134,0.0,4.0,519.0,595.0,0.0,1,
CORE_A,873313399,3405,8,30,0.0,0.0,43.0,8650.0,0.0,1,
CORE_A,873313404,3626,13,303,113.52,2.0,3.0,6204.0,0.0,1,
CORE_A,873313513,3533,12,37,0.0,0.0,6.0,5472.0,0.0,1,
CORE_A,873313549,3500,7,17,0.0,0.0,13.0,18510.0,330.0,1,
CORE_A,873313553,3508,12,36,0.0,0.0,8.0,3656.67,74.0,1,
CORE_A,873313558,3495,12,36,0.0,0.0,6.0,18510.0,330.0,1,
CORE_A,873313565,3519,13,46,0.0,0.0,122.0,2382.67,8.0,1,
CORE_A,873313582,3386,13,233,56.09,1.0,124.0,16221.0,0.0,1,
CORE_A,873313626,3717,12,31,0.0,0.0,93.0,12091.0,0.0,1,
CORE_A,873313686,3644,13,51,0.0,0.0,35.0,17222.0,0.0,1,
CORE_A,873313746,3656,13,42,0.0,0.0,269.0,4557.0,12.0,1,
CORE_A,873313756,3743,13,65,4.72,0.0,147.0,11935.0,0.0,1,
CORE_A,873313784,3659,13,61,0.0,0.0,162.0,4467.0,12.0,1,
CORE_A,873313792,3665,8,18,0.0,0.0,18.0,3339.67,42.0,1,
CORE_A,873313818,3663,12,47,10.51,0.0,224.0,3861.0,0.0,1,
CORE_A,873313847,3719,12,64,0.0,0.0,664.0,20783.0,54.0,1,
CORE_A,873313904,3501,13,67,0.0,0.0,14.0,18510.0,330.0,1,
CORE_A,873314089,3371,12,62,0.0,0.0,110.0,2553.0,0.0,1,
CORE_A,873314121,3614,13,56,0.0,4.0,420.0,2445.0,15.0,1,
CORE_A,873314134,3518,13,111,1.49,0.0,180.0,2382.67,8.0,1,
CORE_A,873314183,3707,13,60,13.21,0.0,364.0,11437.0,0.0,1,
CORE_A,873314195,3710,12,33,6.29,0.0,43.0,8204.0,0.0,1,
CORE_A,873314252,3628,13,60,0.0,1.0,84.0,2397.67,8.0,1,
CORE_A,873314291,3690,13,96,0.0,1.0,124.0,10124.0,0.0,1,
CORE_A,873314556,3257,13,155,0.0,3.0,1274.0,1509.0,0.0,1,
CORE_A,873319542,4144,13,57,0.0,1.0,155.0,5274.67,11.0,1,
CORE_A,873319775,3841,11,42,0.0,0.0,258.0,586.0,0.0,1,
CORE_A,873319893,3914,12,68,12.47,1.0,53.0,23297.0,0.0,1,
CORE_A,873319916,3876,13,524,21.19,1.0,62.0,8295.67,47.0,1,
CORE_A,873319935,3873,11,30,0.0,1.0,60.0,7719.67,238.0,1,
CORE_A,873319949,3946,13,123,0.0,0.0,136.0,14880.33,226.0,1,
CORE_A,873319986,3840,13,74,0.0,3.0,377.0,725.0,0.0,1,
CORE_A,873320062,3892,13,46,0.0,0.0,151.0,2220.0,0.0,1,
CORE_A,873320073,3837,8,39,0.0,0.0,18.0,13675.0,0.0,1,
CORE_A,873320085,3760,12,46,0.0,2.0,871.0,2919.33,77.0,1,
CORE_A,873320105,3855,13,157,30.46,3.0,794.0,883.0,0.0,1,
CORE_A,873320126,3813,12,31,0.0,0.0,55.0,5178.0,0.0,1,
CORE_A,873320171,3843,13,109,11.27,1.0,238.0,539.0,0.0,1,
CORE_A,873320185,3858,13,218,8.42,0.0,122.0,4770.0,12.0,1,
CORE_A,873320437,3894,13,79,0.0,0.0,145.0,2220.0,0.0,1,
CORE_A,873320519,3814,8,11,0.0,0.0,43.0,5178.0,0.0,1,
CORE_A,873320531,3779,9,17,0.0,0.0,2272.0,2241.0,15.0,1,
CORE_A,873320532,3815,13,47,0.0,0.0,66.0,5178.0,0.0,1,
CORE_A,873320540,3781,13,158,7.7,0.0,347.0,2706.33,7.0,1,
CORE_A,873320589,3766,12,33,0.0,0.0,1471.0,3271.0,0.0,1,
CORE_A,873320606,3771,8,16,0.0,1.0,347.0,26001.0,0.0,1,
CORE_A,874373539,4536,9,31,0.0,1.0,40.0,11883.33,31.0,1,
CORE_A,874373749,4424,13,52,0.0,0.0,93.0,1483.0,0.0,1,
CORE_A,874373940,4440,13,38,0.0,0.0,107.0,1787.0,0.0,1,
CORE_A,874374031,4337,13,83,9.29,0.0,15.0,12941.0,0.0,1,
CORE_A,874374129,4313,13,357,10.08,1.0,269.0,2719.0,0.0,1,
CORE_A,874374141,4234,12,45,0.0,0.0,22.0,9964.0,0.0,1,
CORE_A,874374187,4335,12,43,0.0,0.0,38.0,11180.33,205.0,1,
CORE_A,874374189,4358,8,13,0.0,0.0,210.0,5309.0,0.0,1,
CORE_A,874374244,4333,13,60,0.0,0.0,6283.0,3094.33,64.0,1,
CORE_A,874374274,4169,13,43,0.0,0.0,2072.0,3539.33,7.0,1,
CORE_A,874374305,4343,12,55,0.0,0.0,4.0,29808.0,0.0,1,
CORE_A,874374365,4244,13,65,0.0,3.0,58.0,8972.0,0.0,1,
CORE_A,874374488,4290,13,147,44.84,1.0,54.0,25641.0,0.0,1,
CORE_A,874374830,4436,13,45,0.0,0.0,21.0,43415.0,0.0,1,
CORE_A,874374853,4275,12,90,1.0,0.0,622.0,3537.0,0.0,1,
CORE_A,874375498,4276,10,21,0.0,0.0,613.0,3537.0,0.0,1,
CORE_A,874375512,4271,13,83,0.0,0.0,173.0,14428.67,32.0,1,
CORE_A,874375639,4283,12,27,0.0,3.0,72.0,8764.0,0.0,1,
CORE_A,874375676,4269,13,101,6.7,0.0,218.0,11735.0,0.0,1,
CORE_A,874375881,4279,11,36,0.0,0.0,595.0,3356.0,0.0,1,
CORE_A,874375887,4274,13,86,0.0,8.0,687.0,3591.0,0.0,1,
CORE_A,874376050,4170,13,37,0.0,0.0,611.0,875.0,0.0,1,
CORE_A,874376099,4277,13,33,0.0,0.0,595.0,3537.0,0.0,1,
CORE_A,874376169,4438,13,149,7.79,0.0,55.0,43415.0,0.0,1,
CORE_A,874376333,4216,13,93,0.0,0.0,88.0,6393.67,167.0,1,
CORE_A,874377307,4336,11,24,0.0,0.0,50.0,11180.33,205.0,1,
CORE_A,874377687,4354,13,56,0.0,0.0,165.0,6164.33,16.0,1,
CORE_A,874378448,4159,13,50,7.21,0.0,1179.0,2596.0,105.0,1,
CORE_A,874380090,4157,11,26,0.0,0.0,20.0,5134.0,0.0,1,
CORE_A,901543961,4413,13,103,10.89,0.0,255.0,747.0,9.0,1,
CORE_A,901543987,4428,12,26,0.0,0.0,226.0,837.0,0.0,1,
CORE_A,901559421,3570,10,20,12.45,0.0,405.0,5577.67,38.0,1,
CORE_A,904472248,0791,13,59,0.0,0.0,301.0,1526.0,0.0,1,
CORE_A,904473036,1224,13,36,0.0,0.0,114.0,1083.0,9.0,1,
CORE_A,904473241,1215,13,86,0.0,0.0,50.0,4517.0,0.0,1,
CORE_A,904473371,1226,13,202,0.0,0.0,140.0,1083.0,9.0,1,
CORE_A,904473501,1318,13,123,1.0,5.0,1080.0,2924.0,63.0,1,
CORE_A,904483507,3822,12,50,0.0,0.0,145.0,4326.0,0.0,1,
CORE_A,904483710,3497,11,30,0.0,0.0,8.0,18510.0,330.0,1,
CORE_A,904483716,3520,11,28,0.0,0.0,111.0,2382.67,8.0,1,
CORE_A,904483765,3364,13,103,0.0,0.0,200.0,5052.0,12.0,1,
CORE_A,904483837,3893,13,114,0.0,0.0,148.0,2220.0,0.0,1,
CORE_A,904484095,4429,9,32,0.0,0.0,209.0,837.0,0.0,1,
CORE_A,904484116,4367,13,161,28.31,1.0,458.0,5222.0,0.0,1,
CORE_A,904484173,4270,13,73,7.73,0.0,199.0,14428.67,32.0,1,
CORE_A,904484189,4310,13,70,0.0,1.0,96.0,8028.0,0.0,1,
CORE_A,904484211,3859,7,10,0.0,0.0,125.0,4770.0,12.0,1,
CORE_A,904485635,3691,12,52,0.0,1.0,141.0,10124.0,0.0,1,
CORE_A,904485741,4422,13,105,17.43,0.0,174.0,725.0,0.0,1,
CORE_A,904533970,3842,13,43,0.0,0.0,266.0,539.0,0.0,1,
CORE_A,904543026,3845,13,32,0.0,0.0,722.0,614.0,0.0,1,
CORE_A,906874091,3024,13,112,0.0,2.0,201.0,10303.67,218.0,1,
CORE_A,906874388,0144,9,195,41.92,3.0,76.0,1106.0,0.0,1,
CORE_A,906874483,0331,13,71,0.0,0.0,825.0,886.33,17.0,1,
CORE_A,906874489,0332,11,52,0.0,0.0,774.0,1080.0,0.0,1,
CORE_A,906874687,0494,13,174,55.79,1.0,46.0,419.0,0.0,1,
CORE_A,906874741,0565,13,61,1.0,0.0,115.0,3194.0,0.0,1,
CORE_A,906874784,0713,13,56,0.0,0.0,375.0,13849.0,0.0,1,
CORE_A,906874849,0742,13,39,10.49,0.0,236.0,7026.33,16.0,1,
CORE_A,906875071,0826,10,29,0.0,0.0,1930.0,3838.0,0.0,1,
CORE_A,906875316,0945,11,27,0.0,1.0,55.0,1149.0,0.0,1,
CORE_A,906875340,1460,13,42,1.0,0.0,104.0,935.0,0.0,1,
CORE_A,906875503,1766,13,264,47.94,1.0,20.0,50476.0,0.0,1,
CORE_A,906876631,2384,11,37,0.0,2.0,152.0,1157.0,0.0,1,
CORE_A,906876836,2391,10,24,0.0,0.0,464.0,3328.0,0.0,1,
CORE_A,906877529,3212,11,49,0.0,1.0,426.0,2952.0,0.0,1,
CORE_A,906877559,3218,13,27,0.0,0.0,236.0,2460.33,106.0,1,
CORE_A,906877954,3114,13,106,18.49,7.0,283.0,2133.0,0.0,1,
CORE_A,906877959,3026,13,39,0.0,0.0,362.0,4343.0,12.0,1,
CORE_A,907648865,3850,13,121,0.0,2.0,473.0,866.0,0.0,1,
CORE_A,930606209,0437,11,26,0.0,0.0,27.0,2196.0,0.0,1,
CORE_A,930607254,0352,11,70,15.87,1.0,26.0,10253.0,0.0,1,
CORE_A,930607919,2894,13,40,0.0,1.0,371.0,4696.33,130.0,1,
CORE_A,930608018,1213,12,34,0.0,0.0,457.0,3470.0,0.0,1,
CORE_A,930608300,0025,9,15,0.0,0.0,304.0,5211.0,0.0,1,
CORE_A,930608637,0242,12,28,0.0,0.0,754.0,3499.33,7.0,1,
CORE_A,930608689,2301,13,54,7.43,0.0,339.0,4702.67,11.0,1,
CORE_A,930609191,0238,11,19,0.0,1.0,423.0,1649.0,9.0,1,
CORE_A,930609264,0392,13,69,0.0,1.0,22.0,5739.0,33.0,1,
CORE_A,930612458,0516,13,131,23.32,4.0,151.0,2603.0,15.0,1,
CORE_A,930612505,1255,10,33,0.0,0.0,71.0,419.0,0.0,1,
CORE_A,930612723,0612,10,51,1.0,0.0,318.0,4441.0,24.0,1,
CORE_A,930613006,0473,7,37,0.0,0.0,16.0,3229.0,0.0,1,
CORE_A,930613370,0808,13,45,12.31,8.0,665.0,3855.0,0.0,1,
CORE_A,930613391,0809,12,51,0.0,1.0,1070.0,3763.0,0.0,1,
CORE_A,930613651,1152,12,33,0.0,0.0,352.0,8005.0,186.0,1,
CORE_A,930613804,2981,12,24,0.0,0.0,412.0,7599.0,42.0,1,
CORE_A,930613951,0575,13,52,0.0,1.0,36.0,4935.0,0.0,1,
CORE_A,930614051,0119,13,41,0.0,0.0,544.0,2086.0,0.0,1,
CORE_A,930614195,0618,11,25,0.0,0.0,164.0,5499.33,16.0,1,
CORE_A,930614199,1761,13,29,0.0,0.0,392.0,7636.0,15.0,1,
CORE_A,930614459,1792,7,18,6.86,0.0,10.0,15193.0,0.0,1,
CORE_A,930614712,3060,13,80,0.0,1.0,154.0,1771.0,0.0,1,
CORE_A,930614746,1145,9,13,0.0,0.0,138.0,3172.0,0.0,1,
CORE_A,930614797,1154,13,55,0.0,0.0,217.0,7621.67,188.0,1,
CORE_A,930614936,2980,11,24,0.0,0.0,496.0,5868.67,158.0,1,
CORE_A,930615296,1163,12,38,0.0,0.0,834.0,3796.33,7.0,1,
CORE_A,930615526,0835,11,37,0.0,0.0,75.0,419.0,0.0,1,
CORE_A,930615586,0774,11,26,0.0,0.0,221.0,16031.67,284.0,1,
CORE_A,930615603,1259,13,44,11.3,0.0,66.0,419.0,0.0,1,
CORE_A,930615655,2977,12,23,0.0,0.0,289.0,6280.0,0.0,1,
CORE_A,930617352,0984,13,137,3.66,0.0,25.0,2854.0,0.0,1,
CORE_A,930617652,2036,13,101,0.0,0.0,25.0,5810.0,0.0,1,
CORE_A,930617704,2427,11,66,0.0,2.0,492.0,4203.0,12.0,1,
CORE_A,930617769,3050,13,31,0.0,1.0,286.0,952.0,0.0,1,
CORE_A,930617876,3191,13,87,0.0,0.0,52.0,3066.0,21.0,1,
CORE_A,930618255,0864,12,66,0.0,0.0,399.0,3094.33,64.0,1,
CORE_A,930619246,2037,13,56,0.0,2.0,25.0,5507.0,93.0,1,
CORE_A,930619573,3207,13,44,0.0,0.0,216.0,6437.0,33.0,1,
CORE_A,930619837,2107,12,51,0.0,0.0,60.0,13342.0,0.0,1,
CORE_A,930621124,2405,13,82,0.0,2.0,712.0,4727.0,0.0,1,
CORE_A,930621328,0871,13,171,0.0,5.0,215.0,4620.0,0.0,1,
CORE_A,930621394,0900,13,146,0.0,0.0,41.0,1984.0,0.0,1,
CORE_A,930621916,1245,13,75,27.25,0.0,100.0,419.0,0.0,1,
CORE_A,930622451,2451,13,90,0.0,0.0,180.0,8968.33,199.0,1,
CORE_A,930622851,3214,10,15,0.0,0.0,243.0,3009.0,0.0,1,
CORE_A,930623151,0121,10,33,0.0,0.0,60.0,3908.67,26.0,1,
CORE_A,930623198,1160,12,46,0.0,0.0,209.0,3332.67,14.0,1,
CORE_A,930623283,1376,12,27,0.0,0.0,321.0,2839.0,0.0,1,
CORE_A,930623493,1430,9,11,0.0,0.0,514.0,7699.67,116.0,1,
CORE_A,930624079,2408,13,82,0.0,1.0,418.0,4727.0,0.0,1,
CORE_A,930625326,1248,10,50,19.67,0.0,100.0,419.0,0.0,1,
CORE_A,930625417,2223,13,97,0.0,2.0,454.0,6494.0,0.0,1,
CORE_A,930625454,0752,13,89,14.76,1.0,47.0,5821.0,0.0,1,
CORE_A,930625824,0862,13,74,0.0,0.0,86.0,4235.0,0.0,1,
CORE_A,930625888,1615,10,26,0.0,0.0,20.0,3844.0,0.0,1,
CORE_A,930625931,0907,9,20,0.0,1.0,169.0,419.0,0.0,1,
CORE_A,930626206,1177,13,53,0.0,0.0,84.0,8403.0,0.0,1,
CORE_A,930626294,1717,7,20,0.0,1.0,15.0,17346.0,0.0,1,
CORE_A,930626420,2737,12,34,0.0,0.0,567.0,1756.0,0.0,1,
CORE_A,930626677,2732,13,50,0.0,0.0,497.0,2078.0,0.0,1,
CORE_A,930626943,0867,13,84,0.0,0.0,109.0,4038.0,0.0,1,
CORE_A,930627427,2969,12,33,0.0,0.0,760.0,2719.0,0.0,1,
CORE_A,930628721,1155,13,61,0.0,0.0,175.0,7319.0,15.0,1,
CORE_A,930629092,1949,12,31,0.0,0.0,13.0,8008.0,0.0,1,
CORE_A,930630401,2639,13,41,0.0,1.0,201.0,5810.0,0.0,1,
CORE_A,930630542,2297,13,67,0.0,0.0,597.0,3540.0,0.0,1,
CORE_A,930630903,0869,13,205,0.0,0.0,78.0,2568.0,0.0,1,
CORE_A,930631124,1176,13,36,0.0,0.0,41.0,12714.0,0.0,1,
CORE_A,930631263,1249,12,62,10.84,0.0,6.0,419.0,0.0,1,
CORE_A,930631637,0775,12,35,0.0,0.0,224.0,17844.0,0.0,1,
CORE_A,930631766,0785,13,72,7.73,0.0,1224.0,2267.33,63.0,1,
CORE_A,930631834,0872,12,47,0.0,0.0,260.0,4625.0,0.0,1,
CORE_A,930632159,0587,13,91,15.69,3.0,29.0,744.0,0.0,1,
CORE_A,930632286,3034,13,63,0.0,0.0,77.0,4287.0,30.0,1,
CORE_A,930633061,3062,13,107,0.0,2.0,139.0,1771.0,0.0,1,
CORE_A,930633662,2767,12,53,0.0,0.0,301.0,4727.0,18.0,1,
CORE_A,930634144,0207,12,32,0.0,1.0,872.0,7242.33,130.0,1,
CORE_A,930634276,0941,13,757,27.3,1.0,159.0,419.0,0.0,1,
