# oz_acc1: реклама 2026-07-27..2026-08-17 (22 дн), поиск 4 нед с 2026-07-13, продажи вся история, маржа: margin_safe = margin_own_live - 4.6 п.п.; построено 2026-08-18 — кандидаты на подъём ставки
sku,offer_id,name,in_ads,bid,n_camp,camp_titles,ad_views,ad_clicks,ctr,cpc,ad_spend,spend_30d,ad_orders,ad_rev,ad_drr,ad_cr,ad_days_shown,clicks14,spend14,ad_orders14,ad_rev14,s_demand,s_views,s_orders,s_gmv,pos_avg,pos_best,s_views_all,s_orders_all,s_demand_all,s_weeks,qty30,rev30,qty90,rev90,qty_all,rev_all,n_post,canc,cancel_share,last_sale,days_since_sale,free_fbo,our_price,buyer_price,margin_own_live,margin_safe,net_live,cr_bucket,ceiling_live,ceiling_safe,headroom,segment,tier,note
863431732,0375,"Картриджи 716 для принтеров Canon i-SENSYS LBP-5050, MF-8030CN, MF8040CN, MF-8050CN, MF8080CW",True,12.89,1,Эксперимент1,749,28,3.74,8.0,224.21,306,4.0,19118.0,1.2,14.29,21,24,208.53,3.0,14047.0,36226,172,0,3302,79.0000000000000000,49,287,0,45721,6,4,19726.0000,4,19726.0000,6,35110.0000,7,1,14.3,2026-08-17,1,0,5071.0,,27.52,22.9,1395.76,0.0394,45.0,35.8,22.9,bid_up,A,реклама окупается (ДРР 1.2 %); сам продаёт 19 726 ₽/90 дн
930641138,0720,"Картриджи CLT-409 для принтеров Samsung CLP-310, CLP 315, CLX-3170, CLX3175",True,19.33,2,от 5000 до 10000 / Эксперимент1,1023,28,2.74,12.0,335.40,457,1.0,9537.0,3.5,3.57,22,13,191.32,0.0,0.0,53794,545,0,11047,39.0000000000000000,29,762,0,68928,7,0,0,3,27405.0000,3,27405.0000,4,1,25.0,2026-07-13,36,0,9648.0,,24.67,20.1,2379.77,0.0394,74.8,57.4,38.1,bid_up,A,реклама окупается (ДРР 3.5 %); сам продаёт 27 405 ₽/90 дн
1153725679,1936,"Картридж T6944 для принтеров Epson SureColor SC-SC-T7200, SC T3000, SCT3200, SC-T5000, SCT5200, SC T7000 желтый",True,12.89,1,Эксперимент1,219,1,0.46,12.4,12.36,17,1.0,18363.0,0.1,100.0,22,0,0.0,0.0,0.0,4108,173,0,0,54.0000000000000000,26,292,0,4282,7,1,18363.0000,1,18363.0000,2,34600.0000,2,0,0.0,2026-07-28,21,0,17708.0,,24.14,19.5,4274.55,0.0565,191.6,145.2,132.3,bid_up,A,реклама окупается (ДРР 0.1 %); сам продаёт 18 363 ₽/90 дн
3681617451,3902,"Картриджи №912XL для принтеров HP OfficeJet 8012, OfficeJet8013",True,19.33,2,от 5000 до 10000 / Эксперимент1,403,11,2.73,12.5,137.24,187,1.0,5921.0,2.3,9.09,21,11,137.24,1.0,5921.0,16205,132,0,0,70.6666666666666667,42,402,0,17026,6,1,5921.0000,6,28720.0000,7,35037.0000,7,0,0.0,2026-08-07,11,0,6640.0,,28.91,24.3,1919.56,0.0394,62.6,50.5,31.2,bid_up,A,реклама окупается (ДРР 2.3 %); сам продаёт 28 720 ₽/90 дн
1716069464,4647,Картридж TK-8545C для принтеров Kyocera TASKalfa 4054ci голубой,True,19.33,1,Пустые РК,112,1,0.89,6.4,6.4,9,1.0,8751.0,0.1,100.0,22,1,6.4,1.0,8751.0,16137,127,0,0,70.0000000000000000,22,285,0,31088,7,1,8751.0000,3,24390.0000,3,24390.0000,4,1,25.0,2026-08-17,1,0,9087.0,,28.59,24.0,2597.57,0.0394,84.5,68.0,48.7,bid_up,A,реклама окупается (ДРР 0.1 %); сам продаёт 24 390 ₽/90 дн
4451926294,01091,Картридж для Samsung SCX-4500,True,19.33,2,от 2000 до 5000 / Эксперимент1,640,9,1.41,10.2,91.97,125,2.0,11870.0,0.8,22.22,22,4,40.73,2.0,11870.0,13440,207,0,0,68.5000000000000000,58,466,0,16447,7,2,11870.0000,3,16159.0000,3,16159.0000,3,0,0.0,2026-08-12,6,0,7137.0,,30.67,26.1,2188.86,0.0394,72.2,59.3,40.0,bid_up,A,реклама окупается (ДРР 0.8 %); сам продаёт 16 159 ₽/90 дн
1769491634,5773,"Картридж 070 для принтеров Canon i-SENSYS MF461dw, LBP243dw, LBP246dw, MF463dw, MF465dw",True,19.33,1,от 2000 до 5000,769,27,3.51,13.1,352.66,481,3.0,9929.0,3.6,11.11,22,20,284.19,2.0,6609.0,11847,426,0,4727,62.5000000000000000,40,622,0,14796,7,3,9929.0000,5,16707.0000,7,22223.0000,5,0,0.0,2026-08-10,8,0,3888.0,,30.65,26.0,1191.63,0.0407,40.6,33.2,13.9,bid_up,A,реклама окупается (ДРР 3.6 %); сам продаёт 16 707 ₽/90 дн
983886007,4542,"Картридж W1106XL для принтеров HP Laser 135WR MFP, HP Laser 137FNW MFP, HP Laser 107A, HP Laser 135A, HP Laser 135W MFP, HP Laser 107R, HP Laser 135A MFP, HP Laser 107W, HP Laser 135R MFP.",True,20.93,1,от 2000 до 5000,350,5,1.43,19.3,96.71,132,1.0,3208.0,3.0,20.0,22,3,37.78,0.0,0.0,16856,379,0,4408,66.0000000000000000,33,748,0,28745,7,1,3208.0000,8,21502.0000,9,23629.0000,8,1,12.5,2026-08-03,15,0,3371.0,,34.32,29.7,1157.03,0.0407,40.2,33.9,13.0,bid_up,A,реклама окупается (ДРР 3.0 %); сам продаёт 21 502 ₽/90 дн
3557211110,6786,"Картридж 070H для принтеров Canon i-SENSYS LBP243dw, LBP246dw, MF461dw, MF463dw черный",True,19.33,2,от 2000 до 5000 / Эксперимент1,512,7,1.37,9.3,65.32,89,3.0,10554.0,0.6,42.86,22,4,39.48,1.0,3538.0,6912,240,0,0,59.0000000000000000,34,369,0,7105,7,3,10554.0000,4,14112.0000,4,14112.0000,4,0,0.0,2026-08-10,8,0,4235.0,,32.44,27.8,1373.93,0.0407,47.3,39.3,20.0,bid_up,A,реклама окупается (ДРР 0.6 %); сам продаёт 14 112 ₽/90 дн
2912097101,6622,Фотобарабан + картридж DR-2085 DU+TN-2085 для принтеров Brother HL-2035R черный,True,22.54,1,от 2000 до 5000,137,3,2.19,6.6,19.75,27,1.0,4569.0,0.4,33.33,21,1,17.75,0.0,0.0,3104,120,0,3048,88.2500000000000000,36,220,0,3533,7,2,9138.0000,4,17188.0000,5,20792.0000,5,0,0.0,2026-07-29,20,0,4806.0,,22.74,18.1,1093.11,0.0407,34.7,25.6,3.1,bid_up,A,реклама окупается (ДРР 0.4 %); сам продаёт 17 188 ₽/90 дн
4527402621,54392,Картридж для Brother MFC-J2340DW,True,19.33,2,от 2000 до 5000 / Эксперимент1,330,3,0.91,12.6,37.71,51,1.0,3942.0,1.0,33.33,15,1,12.12,0.0,0.0,3337,84,0,2274,15.5000000000000000,14,206,0,3836,5,1,3942.0000,4,16524.0000,4,16524.0000,3,0,0.0,2026-07-29,20,0,4727.0,,32.21,27.6,1522.55,0.0407,52.3,43.5,24.2,bid_up,A,реклама окупается (ДРР 1.0 %); сам продаёт 16 524 ₽/90 дн; позиция 16 при спросе 3 337
4480825167,08601,Картридж для Kyocera TASKalfa 3500i,True,19.33,2,от 5000 до 10000 / Эксперимент1,201,2,1.0,6.3,12.62,17,1.0,9102.0,0.1,50.0,21,1,11.62,0.0,0.0,1094,112,0,5481,38.2500000000000000,20,147,0,1137,7,1,9102.0000,1,9102.0000,1,9102.0000,1,0,0.0,2026-08-03,15,0,9226.0,,24.58,20.0,2267.77,0.0394,71.2,54.5,35.2,bid_up,A,реклама окупается (ДРР 0.1 %); сам продаёт 9 102 ₽/90 дн
904484400,4355,"Картридж 653 для принтеров HP DJ Ink Advantage 6000, DJ 6075, DJ 6475 цветной",True,20.93,2,от 2000 до 5000 / Эксперимент1,179,2,1.12,16.8,33.57,46,1.0,5737.0,0.6,50.0,22,1,32.57,1.0,5737.0,9306,202,0,2957,106.0000000000000000,80,483,0,18367,7,1,5737.0000,2,10185.0000,2,10185.0000,2,0,0.0,2026-08-06,12,0,6524.0,,28.89,24.3,1884.63,0.0394,61.4,49.6,28.7,bid_up,A,реклама окупается (ДРР 0.6 %); сам продаёт 10 185 ₽/90 дн
3557209843,6452,"Чернила GI-46PGBK для принтеров Canon MAXIFY GX5040, GX6040, GX7040 черный",True,19.33,2,от 1000-2000 / Эксперимент1,460,6,1.3,13.6,81.74,111,1.0,2905.0,2.8,16.67,22,6,81.74,0.0,0.0,787,264,0,0,53.2500000000000000,38,617,0,7719,7,2,5790.0000,7,12804.0000,7,12804.0000,6,0,0.0,2026-08-13,5,0,2953.0,,28.92,24.3,854.13,0.0407,28.7,23.2,3.9,bid_up,A,реклама окупается (ДРР 2.8 %); сам продаёт 12 804 ₽/90 дн
930612458,0516,"Картридж 44574906 для принтеров OKI B431, MB461dn, MB471dnw черный",True,12.0,2,от 2000 до 5000 / Эксперимент1,216,5,2.31,11.6,58.01,79,1.0,2495.0,2.3,20.0,22,4,49.40,0.0,0.0,6825,128,0,1609,37.5000000000000000,25,226,0,12610,7,2,5420.0000,5,12567.0000,5,12567.0000,5,0,0.0,2026-07-27,22,0,2598.0,,30.36,25.8,788.87,0.0407,26.8,22.0,10.0,bid_up,A,реклама окупается (ДРР 2.3 %); сам продаёт 12 567 ₽/90 дн
653348091,3264,"Картридж TL-420X для Pantum M6700DW, M6800FDW, M7100DN, M7200FD, M7300FDN, P3010D, P3300DN",True,13.0,1,Эксперимент1,371,7,1.89,12.0,84.06,115,1.0,2233.0,3.8,14.29,22,6,70.40,1.0,2233.0,6308,321,0,1331,83.0000000000000000,59,595,0,11788,7,2,4364.0000,5,11780.0000,6,13762.0000,6,0,0.0,2026-08-05,13,0,2621.0,,28.33,23.7,742.42,0.0407,24.9,19.9,6.9,bid_up,A,реклама окупается (ДРР 3.8 %); сам продаёт 11 780 ₽/90 дн
906876718,22262,"Картридж для Lexmark MS312dn, MS312, MS415, MS415dn",True,12.89,1,Эксперимент1,185,5,2.7,6.8,33.94,46,2.0,5830.0,0.6,40.0,21,4,23.97,2.0,5830.0,137,69,0,0,53.0000000000000000,10,70,0,138,5,2,5830.0000,3,8104.0000,4,10378.0000,3,0,0.0,2026-08-07,11,0,3470.0,,29.38,24.8,1019.32,0.0407,34.4,28.0,15.1,bid_up,A,реклама окупается (ДРР 0.6 %); сам продаёт 8 104 ₽/90 дн
4527395045,55215,Картридж для Canon i-SENSYS MF275dw,True,19.33,2,от 2000 до 5000 / Эксперимент1,251,6,2.39,12.7,76.15,104,2.0,6245.0,1.2,33.33,22,5,75.15,1.0,3042.0,3511,125,0,4179,44.0000000000000000,31,149,0,3542,7,2,6245.0000,2,6245.0000,2,6245.0000,2,0,0.0,2026-08-06,12,0,3567.0,,30.53,25.9,1088.93,0.0407,37.1,30.3,11.0,bid_up,A,реклама окупается (ДРР 1.2 %); сам продаёт 6 245 ₽/90 дн
4543086814,69492,Картридж для BM1800W,True,19.33,2,от 5000 до 10000 / Эксперимент1,281,3,1.07,19.5,58.37,80,1.0,6049.0,1.0,33.33,22,2,28.33,0.0,0.0,13524,188,0,3673,45.2500000000000000,22,330,0,13882,7,1,6049.0000,1,6049.0000,1,6049.0000,1,0,0.0,2026-07-27,22,0,7636.0,,27.63,23.0,2109.62,0.0394,68.1,54.2,34.9,bid_up,A,реклама окупается (ДРР 1.0 %); сам продаёт 6 049 ₽/90 дн
4450870372,001812,Картридж для Canon FC-208,True,19.33,2,от 2000 до 5000 / Эксперимент1,606,7,1.16,7.3,50.79,69,1.0,5974.0,0.9,14.29,22,3,25.76,0.0,0.0,20092,172,0,3474,52.5000000000000000,31,335,0,23124,7,1,5974.0000,1,5974.0000,1,5974.0000,1,0,0.0,2026-07-28,21,0,6029.0,,32.1,27.5,1935.06,0.0394,64.4,53.5,34.2,bid_up,A,реклама окупается (ДРР 0.9 %); сам продаёт 5 974 ₽/90 дн
863385790,3522,"Картриджи T9441-T9444 для принтеров Epson WorkForce Pro C5210, WF Pro C5215",True,12.89,1,Эксперимент1,291,6,2.06,2.4,14.49,20,1.0,5621.0,0.3,16.67,20,3,5.98,0.0,0.0,2975,89,0,0,60.6666666666666667,51,153,0,8520,6,1,5621.0000,1,5621.0000,1,5621.0000,1,0,0.0,2026-07-30,19,0,6583.0,,28.36,23.8,1867.17,0.0394,60.6,48.8,35.9,bid_up,A,реклама окупается (ДРР 0.3 %); сам продаёт 5 621 ₽/90 дн
652474821,0104,"Картридж CC530A для принтеров HP Color LaserJet CM2320fx, LJ CP2020, LJ-CP2025 черный",True,8.0,1,Эксперимент1,158,2,1.27,4.7,9.32,13,1.0,3430.0,0.3,50.0,22,2,9.32,1.0,3430.0,3477,72,0,11348,53.0000000000000000,30,136,0,4460,7,1,3430.0000,2,7618.0000,3,11144.0000,4,1,25.0,2026-08-14,4,2,3855.0,,25.88,21.3,997.51,0.0407,32.8,25.6,17.6,bid_up,A,реклама окупается (ДРР 0.3 %); сам продаёт 7 618 ₽/90 дн
3350077611,0916,Картриджи T0870-T0879 для принтеров Epson Stylus Photo R1900,True,19.33,1,от 2000 до 5000,165,6,3.64,8.9,53.56,73,1.0,3657.0,1.5,16.67,20,0,0.0,0.0,0.0,6867,125,0,0,73.0000000000000000,43,193,0,10211,6,1,3657.0000,2,7326.0000,2,7326.0000,2,0,0.0,2026-07-30,19,0,4199.0,,29.11,24.5,1222.29,0.0407,41.2,33.3,14.0,bid_up,A,реклама окупается (ДРР 1.5 %); сам продаёт 7 326 ₽/90 дн
4515703533,32648,Картридж для M7200FDW,True,12.89,1,Эксперимент1,219,4,1.83,14.4,57.66,79,2.0,4778.0,1.2,50.0,21,1,41.75,1.0,2448.0,2256,96,0,0,105.0000000000000000,67,104,0,2272,7,2,4778.0000,2,4778.0000,2,4778.0000,2,0,0.0,2026-08-06,12,0,2616.0,,36.2,31.6,946.9,0.0407,33.2,28.3,15.4,bid_up,A,реклама окупается (ДРР 1.2 %); сам продаёт 4 778 ₽/90 дн
864225289,0994,"Картридж 44469715 для принтеров OKI C310dn, c310n, c330, C330dn, C331, c331dn, C510, C511 c511dn C530 C531 c531dn mc351 MC351dn MC352dn MC561dn MC562dn пурпурный",True,11.0,1,Эксперимент1,178,3,1.69,6.1,18.23,25,1.0,2551.0,0.7,33.33,22,3,18.23,1.0,2551.0,3560,120,0,0,51.5000000000000000,39,279,0,3766,7,1,2551.0000,3,6989.0000,3,6989.0000,3,0,0.0,2026-08-17,1,0,2741.0,,29.83,25.2,817.61,0.0407,27.7,22.5,11.5,bid_up,A,реклама окупается (ДРР 0.7 %); сам продаёт 6 989 ₽/90 дн
863393865,00605,Картридж для Canon i-SENSYS MF-5940dn,True,12.89,1,Эксперимент1,166,2,1.2,5.6,11.14,15,1.0,3350.0,0.3,50.0,22,1,10.14,0.0,0.0,625,129,0,2115,66.2500000000000000,42,212,0,758,7,1,3350.0000,2,5653.0000,2,5653.0000,2,0,0.0,2026-07-28,21,0,3471.0,,33.41,28.8,1159.66,0.0407,40.1,33.6,20.7,bid_up,A,реклама окупается (ДРР 0.3 %); сам продаёт 5 653 ₽/90 дн
5280119647,5631X2,Комплект тонер-картриджей TK-5440K (2 шт.) на 5200 страниц для принтеров Kyocera ECOSYS MA2100cfx,True,21.96,1,Бандлы x2/x6 — старт (08.08),130,3,2.31,15.7,47.18,64,1.0,4457.0,1.1,33.33,9,3,47.18,1.0,4457.0,22,19,0,0,62.0000000000000000,18,19,0,22,2,1,4457.0000,1,4457.0000,1,4457.0000,1,0,0.0,2026-08-11,7,0,4368.0,,38.69,34.1,1689.88,0.0407,59.9,51.7,29.7,bid_up,A,реклама окупается (ДРР 1.1 %); сам продаёт 4 457 ₽/90 дн
906495720,1262,"Картридж T0791 для принтеров Epson Stylus Photo PX830FWD, Stylus Photo 1400",True,12.0,2,от 0 до 1000 / Эксперимент1,1097,10,0.91,8.0,79.64,109,3.0,2148.0,3.7,30.0,22,5,39.85,1.0,744.0,470,252,0,1397,45.5000000000000000,36,361,0,868,7,5,3635.0000,9,6508.7600,9,6508.7600,8,0,0.0,2026-08-11,7,0,753.0,,41.77,37.2,314.53,0.0676,18.7,16.4,4.4,bid_up,A,реклама окупается (ДРР 3.7 %); сам продаёт 6 509 ₽/90 дн
1586846966,54954,"Картридж для HP LaserJet Tank 2602dn, LJ Tank 1502w, LJ Tank 2502dw",True,7.0,1,Эксперимент1,98,1,1.02,1.0,1.0,1,1.0,1346.0,0.1,100.0,22,0,0.0,1.0,1346.0,4401,185,0,827,36.2500000000000000,21,376,0,6838,7,3,4038.0000,7,6584.0000,11,11518.0000,10,0,0.0,2026-08-13,5,0,1346.0,,28.2,23.6,379.55,0.0574,17.9,14.4,7.4,bid_up,A,реклама окупается (ДРР 0.1 %); сам продаёт 6 584 ₽/90 дн; показов рекламы 98 за окно при ставке 7 ₽
874373644,4482,Картридж CTL-1100XC голубой,True,12.89,1,Эксперимент1,160,1,0.62,5.9,5.91,8,1.0,3953.0,0.1,100.0,22,0,0.0,0.0,0.0,6977,76,0,2465,96.7500000000000000,60,133,0,9904,7,1,3953.0000,1,3953.0000,1,3953.0000,1,0,0.0,2026-07-28,21,0,4313.0,,30.47,25.9,1314.22,0.0407,44.7,36.7,23.8,bid_up,A,реклама окупается (ДРР 0.1 %); сам продаёт 3 953 ₽/90 дн
870872386,2343,"Картридж 106R03488 для принтеров Xerox Phaser 6510, WC 6515 черный",True,12.89,1,Эксперимент1,262,2,0.76,11.8,23.64,32,1.0,1457.0,1.6,50.0,22,0,0.0,0.0,0.0,3934,112,0,1506,61.2500000000000000,37,169,0,4039,7,1,1457.0000,3,6297.0000,3,6297.0000,3,0,0.0,2026-07-27,22,0,3102.0,,27.76,23.2,861.25,0.0407,28.7,23.0,10.1,bid_up,A,реклама окупается (ДРР 1.6 %); сам продаёт 6 297 ₽/90 дн
4527389129,528711,Картридж для Deli M2500DW,True,19.33,2,от 2000 до 5000 / Эксперимент1,319,4,1.25,8.8,35.32,48,1.0,3838.0,0.9,25.0,22,3,34.32,0.0,0.0,388,82,0,0,59.5000000000000000,25,102,0,1800,7,1,3838.0000,1,3838.0000,1,3838.0000,1,0,0.0,2026-07-29,20,0,4447.0,,30.47,25.9,1354.8,0.0407,46.1,37.8,18.5,bid_up,A,реклама окупается (ДРР 0.9 %); сам продаёт 3 838 ₽/90 дн
4515704247,34481,Картридж для Canon i-SENSYS LBP-223 dw,True,19.33,2,от 2000 до 5000 / Эксперимент1,602,7,1.16,10.0,69.92,95,1.0,3624.0,1.9,14.29,22,4,23.58,0.0,0.0,181,100,0,0,73.0000000000000000,40,144,0,234,7,1,3624.0000,1,3624.0000,1,3624.0000,1,0,0.0,2026-07-30,19,0,3970.0,,27.14,22.5,1077.58,0.0407,35.8,28.3,9.0,bid_up,A,реклама окупается (ДРР 1.9 %); сам продаёт 3 624 ₽/90 дн
4527402470,54462,Картридж для Kyocera ECOSYS MA5500ifx,True,19.33,2,от 2000 до 5000 / Эксперимент1,200,1,0.5,11.8,11.81,16,1.0,3616.0,0.3,100.0,22,0,0.0,0.0,0.0,126,73,0,2130,64.0000000000000000,25,146,0,1116,7,1,3616.0000,1,3616.0000,1,3616.0000,1,0,0.0,2026-08-01,17,0,4475.0,,28.79,24.2,1288.37,0.0407,43.3,35.0,15.7,bid_up,A,реклама окупается (ДРР 0.3 %); сам продаёт 3 616 ₽/90 дн
4480824898,08718,Картридж для Kyocera EcoSys M6026cidn,True,19.33,2,от 2000 до 5000 / Эксперимент1,99,2,2.02,2.7,5.35,7,1.0,3450.0,0.2,50.0,20,0,0.0,0.0,0.0,73,33,0,0,45.5000000000000000,42,36,0,954,6,1,3450.0000,1,3450.0000,1,3450.0000,1,0,0.0,2026-08-03,15,0,4615.0,,27.16,22.6,1253.56,0.0407,41.6,33.0,13.7,bid_up,A,реклама окупается (ДРР 0.2 %); сам продаёт 3 450 ₽/90 дн; показов рекламы 99 за окно при ставке 19 ₽
4490428697,17182,Картридж для Kyocera EcoSys M2635dn,True,14.0,2,от 1000-2000 / Эксперимент1,382,7,1.83,5.1,36.05,49,1.0,1724.0,2.1,14.29,22,6,32.23,1.0,1724.0,1103,131,0,1237,58.7500000000000000,44,276,0,2186,7,2,3456.0000,3,5030.0000,3,5030.0000,3,0,0.0,2026-08-06,12,0,1732.0,,29.01,24.4,502.5,0.0574,23.9,19.3,5.3,bid_up,A,реклама окупается (ДРР 2.1 %); сам продаёт 5 030 ₽/90 дн
4444701177,00025,Картридж для HP LaserJet 1020,True,12.89,1,Эксперимент1,244,5,2.05,9.1,45.42,62,1.0,2279.0,2.0,20.0,22,4,44.42,1.0,2279.0,3160,145,0,1424,90.7500000000000000,84,234,0,3354,7,1,2279.0000,2,4230.0000,2,4230.0000,2,0,0.0,2026-08-08,10,0,2491.0,,29.25,24.6,728.56,0.0407,24.6,19.9,7.0,bid_up,A,реклама окупается (ДРР 2.0 %); сам продаёт 4 230 ₽/90 дн
1797535964,5779,Лента M210-750595WT для принтеров Brady и M210 белый,True,12.89,1,Эксперимент1,197,5,2.54,7.6,38.03,52,1.0,3186.0,1.2,20.0,11,3,24.30,0.0,0.0,273,123,0,0,26.3333333333333333,22,269,0,459,6,1,3186.0000,1,3186.0000,1,3186.0000,1,0,0.0,2026-07-29,20,0,3186.0,,32.68,28.1,1041.11,0.0407,35.9,29.9,17.0,bid_up,A,реклама окупается (ДРР 1.2 %); сам продаёт 3 186 ₽/90 дн; позиция 26 при спросе 273
4451989520,02497,Картридж для Brother MFC-7360NR,True,12.89,1,Эксперимент1,159,3,1.89,13.3,39.88,54,1.0,2185.0,1.8,33.33,20,3,39.88,1.0,2185.0,1231,83,0,1443,53.5000000000000000,50,193,0,1409,7,1,2185.0000,2,4075.0000,2,4075.0000,2,0,0.0,2026-08-09,9,0,2290.0,,31.53,26.9,722.04,0.0407,24.7,20.4,7.5,bid_up,A,реклама окупается (ДРР 1.8 %); сам продаёт 4 075 ₽/90 дн
4451982920,02201,Картридж для Canon i-SENSYS LBP-6200d,True,19.33,2,от 1000-2000 / Эксперимент1,222,1,0.45,14.7,14.73,20,1.0,2637.0,0.6,100.0,22,0,0.0,1.0,2637.0,332,91,0,1698,66.7500000000000000,53,122,0,392,7,1,2637.0000,1,2637.0000,1,2637.0000,1,0,0.0,2026-08-04,14,0,2667.0,,28.74,24.1,766.43,0.0407,25.8,20.7,1.4,bid_up,A,реклама окупается (ДРР 0.6 %); сам продаёт 2 637 ₽/90 дн
652454506,0205,"Картридж CE285X для принтеров HP LaserJet Pro M1132, LJ Pro M1136 черный",True,14.5,1,Эксперимент1,163,2,1.23,3.6,7.29,10,1.0,2553.0,0.3,50.0,22,1,6.29,0.0,0.0,3886,144,0,1602,115.2500000000000000,97,276,0,5205,7,1,2553.0000,1,2553.0000,1,2553.0000,1,0,0.0,2026-07-30,19,0,2613.0,,28.58,24.0,746.87,0.0407,25.1,20.2,5.7,bid_up,A,реклама окупается (ДРР 0.3 %); сам продаёт 2 553 ₽/90 дн
652997525,0904,"Картридж LC-1240Y для принтеров Brother DCP-J525W, DCP J725DW, MFC-J430W, MFC-J5910DW желтый",True,7.0,1,Эксперимент1,446,3,0.67,1.0,3.0,4,1.0,1269.0,0.2,33.33,22,3,3.0,1.0,1269.0,172,99,0,0,34.7500000000000000,23,188,0,311,7,1,1269.0000,4,3748.0000,4,3748.0000,4,0,0.0,2026-08-17,1,0,1269.0,,27.4,22.8,347.66,0.0574,16.3,13.0,6.0,bid_up,A,реклама окупается (ДРР 0.2 %); сам продаёт 3 748 ₽/90 дн
2054277264,5994,"Лента K5DBF для принтеров Epson LabelWorks 1000P, LW 400, LW 600P, LW 700, LW-900, LW K400, LW Z700",True,12.89,1,Эксперимент1,297,3,1.01,10.7,32.09,44,1.0,2280.0,1.4,33.33,22,2,24.89,1.0,2280.0,150,121,0,0,67.5000000000000000,50,273,0,324,7,1,2280.0000,1,2280.0000,1,2280.0000,1,0,0.0,2026-08-06,12,0,2674.0,,30.52,25.9,816.17,0.0407,27.8,22.7,9.8,bid_up,A,реклама окупается (ДРР 1.4 %); сам продаёт 2 280 ₽/90 дн
4451987621,02301,Картридж для Panasonic KX-FL403,True,8.0,1,Эксперимент1,406,3,0.74,5.3,15.77,22,1.0,1501.0,1.1,33.33,22,2,8.48,1.0,1501.0,2134,186,0,1914,83.7500000000000000,64,280,0,3294,7,2,2977.0000,2,2977.0000,2,2977.0000,2,0,0.0,2026-08-05,13,0,1527.0,,22.7,18.1,346.61,0.0574,15.5,11.5,3.5,bid_up,A,реклама окупается (ДРР 1.1 %); сам продаёт 2 977 ₽/90 дн
4543075630,58481,Картридж для HP LaserJet Tank 2606sdn,True,8.0,1,Эксперимент1,194,5,2.58,5.1,25.70,35,1.0,1707.0,1.5,20.0,22,3,3.39,0.0,0.0,3726,61,0,0,123.2500000000000000,30,105,0,3773,7,1,1707.0000,1,1707.0000,1,1707.0000,1,0,0.0,2026-07-30,19,0,1694.0,,29.36,24.8,497.32,0.0574,23.7,19.3,11.3,bid_up,A,реклама окупается (ДРР 1.5 %); сам продаёт 1 707 ₽/90 дн
3421455625,0790,"Картридж 106r01631 для принтеров Xerox Phaser 6000, Phaser 6010, WC6015 голубой",True,12.0,2,от 1000-2000 / Эксперимент1,103,1,0.97,7.6,7.59,10,1.0,1693.0,0.4,100.0,22,1,7.59,1.0,1693.0,936,29,0,0,134.5000000000000000,36,62,0,977,7,1,1693.0000,1,1693.0000,1,1693.0000,1,0,0.0,2026-08-04,14,0,1708.0,,24.86,20.3,424.57,0.0574,19.5,15.0,3.0,bid_up,A,реклама окупается (ДРР 0.4 %); сам продаёт 1 693 ₽/90 дн
4480823818,08539,Картридж для Brother DCP-8110DN,True,19.33,2,от 2000 до 5000 / Эксперимент1,408,4,0.98,12.0,47.99,65,1.0,2973.0,1.6,25.0,22,3,46.99,0.0,0.0,3303,48,0,1927,81.2500000000000000,38,77,0,4330,7,0,0,0,0,0,0,1,1,100.0,,,0,3300.0,,29.93,25.3,987.63,0.0407,33.5,27.3,8.0,bid_up,A,реклама окупается (ДРР 1.6 %)
4504063310,23432,Картридж для Xerox WorkCentre 6515,True,12.89,1,Эксперимент1,256,4,1.56,11.3,45.37,62,1.0,1457.0,3.1,25.0,22,3,31.52,0.0,0.0,91,28,0,1506,64.0000000000000000,58,33,0,96,5,1,1457.0000,1,1457.0000,1,1457.0000,1,0,0.0,2026-07-27,22,0,3102.0,,28.7,24.1,890.29,0.0407,29.9,24.1,11.2,bid_up,A,реклама окупается (ДРР 3.1 %); сам продаёт 1 457 ₽/90 дн
4480825836,079629,Картридж для HP PhotoSmart 8200-ser,True,8.0,1,Эксперимент1,169,2,1.18,5.9,11.86,16,1.0,1236.0,1.0,50.0,22,1,5.83,0.0,0.0,59,52,0,733,89.5000000000000000,40,60,0,67,7,1,1236.0000,1,1236.0000,1,1236.0000,1,0,0.0,2026-08-02,16,0,1287.0,,27.6,23.0,355.15,0.0574,16.7,13.3,5.3,bid_up,A,реклама окупается (ДРР 1.0 %); сам продаёт 1 236 ₽/90 дн
4543074575,58411,Картридж для Epson FX-80,True,10.0,2,от 0 до 1000 / Эксперимент1,475,8,1.68,9.3,74.61,102,1.0,652.0,11.4,12.5,22,6,72.61,0.0,0.0,499,163,0,341,63.0000000000000000,27,192,0,531,7,1,652.0000,1,652.0000,1,652.0000,1,0,0.0,2026-07-31,18,0,708.0,,34.2,29.6,242.17,0.0676,14.0,11.8,1.8,bid_up,A,реклама окупается (ДРР 11.4 %); сам продаёт 652 ₽/90 дн
