sku,offer_id,name,camps,bid,views,clicks,spend,spend_30d,ad_orders,ad_rev,drr,qty90,rev90,canc,cancel_share,last_sale,margin_own_live,our_price
1883240201,1495AW6DIQ83,Картридж DS PGI-29LGY для принтеров Canon Pixma Pro-1 светло-серый,13424726,8.0,47,1,7.84,14.0,0.0,0.0,,0,0,0,,,23.23,11469.0
1822894404,0152QQG2ZO0G,"Картридж DS T0732 для принтеров Epson Stylus C110, Stylus C79, TX300 F, TX510, TX600, TX610FW голубой",13424726,8.0,107,1,7.81,14.0,0.0,0.0,,0,0,0,,,21.39,755.0
1873189660,1508C87SEN6S,"Картридж DS PGI-9M для принтеров Canon Pixma Pro9000 Mark II, Pixma PRO9500 пурпурный",13424726,8.0,65,1,7.8,14.0,0.0,0.0,,0,0,0,,,28.98,3306.0
1882837230,1169SPLW5SBU,"Фотобарабан DS 101R00474 DU для принтеров Xerox Phaser 3052, Phaser 3260, WC 3215, WC 3225 черный",13424726/19250899,10.0,417,2,7.8,14.0,0.0,0.0,,0,0,0,,,24.7,2395.0
1883147839,0895P4DWT54I,"Картридж DS 655C для принтеров HP DeskJet Ink Advantage 4625, DJ 3525, DJ 4615, DJ 5525, DJ 6525 голубой",13424726,8.0,125,1,7.8,14.0,0.0,0.0,,0,0,0,,,22.38,860.0
1822942353,0497YHMRFPIF,"Картридж DS T0551 для принтеров Epson Stylus Photo R240, Stylus Photo R245 черный",13424726/19250899,12.0,140,1,7.78,14.0,0.0,0.0,,0,0,0,,,23.05,916.0
1822903482,0162OWYSH4YK,"Картридж DS T0822 для принтеров Epson Stylus Photo 1410, Stylus Photo R270 голубой",13424726,8.0,103,1,7.77,14.0,0.0,0.0,,0,0,0,,,10.94,430.0
1885405076,1809UO74PCJ8,Картридж DS 44844614 для принтеров OKI C 822 пурпурный,13424726,8.0,45,1,7.76,14.0,0.0,0.0,,0,0,0,,,24.65,7226.0
1822939432,0441SIGHQDBW,Картридж DS 723M для принтеров Canon i-SENSYS LBP-7750Cdn пурпурный,13424726,8.0,166,1,7.74,14.0,0.0,0.0,,0,0,0,,,24.83,7732.0
1883172495,1264TYMTYC70,"Картридж DS T0793 для принтеров Epson Stylus Photo 1400, Stylus Photo 1500W пурпурный",13424726,8.0,112,1,7.74,14.0,0.0,0.0,,0,0,0,,,20.17,736.0
1873189192,2184I6E4OL1U,"Картридж DS 953XLC для принтеров HP OfficeJet Pro 7720, OfficeJet Pro 7730 голубой",13424726,8.0,77,1,7.73,14.0,0.0,0.0,,0,0,0,,,27.0,1717.0
1883163795,4420PAM4JTP1,"Чернила DS GI-40M для принтеров Canon Pixma G5040, Pixma G6040 пурпурный",13424726,8.0,97,1,7.7,14.0,0.0,0.0,,0,0,0,,,20.97,726.0
1883166445,4313X9X4Q3KS,"Картридж DS CF230XL для принтеров HP LaserJet Pro M203d, LJ Pro M203dn черный",13424726/19250899,12.0,101,1,7.69,14.0,0.0,0.0,,0,0,0,,,28.39,2780.0
1888916847,3449ZXXVI2P0,Картридж DS 106R03927 для принтеров Xerox VersaLink C600 черный,13424726,8.0,85,1,7.69,14.0,0.0,0.0,,0,0,0,,,24.07,8065.0
1888933050,4663FJZUTJAF,"Картридж DS M21-750595YL для принтеров Brady BMP 21-LAB, BMP 21-PLUS",13424726,8.0,77,1,7.69,14.0,0.0,0.0,,0,0,0,,,27.31,4361.0
1916291713,5415G6WR0AOL,"Чернила DS GI-41M для принтеров Canon Pixma G1420, Pixma G2420 пурпурный",13424726,8.0,76,1,7.69,14.0,0.0,0.0,,0,0,0,,,21.52,764.0
1873178262,5221P74B751P,Картридж DS TL-5126H для принтеров BM5106ADN черный,13424726/19250899,12.0,97,1,7.68,14.0,0.0,0.0,,0,0,0,,,27.02,2919.0
1885395676,2040EOL8YB04,"Картридж DS TN-513 для принтеров Konica Minolta Bizhub 454e, C554e черный",13424726,8.0,107,1,7.67,14.0,0.0,0.0,,0,0,0,,,25.09,6547.0
1822903622,0167RJTO0R9U,"Картриджи DS T0811-T0814 для принтеров Epson Stylus Photo 1410, Stylus Photo R270",13424726,8.0,158,1,7.66,14.0,0.0,0.0,,0,0,0,,,28.31,2318.0
1883158822,4655O88K3O4T,"Картридж DS M21-375499 для принтеров Brady BMP 21-LAB, BMP 21-PLUS",13424726,8.0,107,1,7.66,14.0,0.0,0.0,,0,0,0,,,28.31,1999.0
1916273047,3935JMYTNCHE,"Лента DS TZE-431 для принтеров Brother PT-1000, PT 1005, PT1010, PT-1080, PT1090, PT 1100 черный",13424726/19250899,12.0,151,1,7.66,14.0,0.0,0.0,,0,0,0,,,25.8,2153.0
1822913939,0325A37Y8OH9,"Картридж DS 920XLBK для принтеров HP OfficeJet 6000, OfficeJet 6500 черный",13424726/19250899,10.0,59,1,7.65,14.0,0.0,0.0,,0,0,0,,,24.74,1144.0
1822914825,0297V9CRU9US,"Картридж DS T0801 для принтеров Epson Stylus Photo P50, Stylus Photo PX650 черный",13424726/19250899,10.0,171,1,7.65,14.0,0.0,0.0,,0,0,0,,,22.08,841.0
1885397776,2759G601C0OY,"Картридж DS TNP-44 для принтеров Konica Minolta Bizhub 4050, Bizhub 4750 черный",13424726,8.0,124,1,7.65,14.0,0.0,0.0,,0,0,0,,,23.98,7793.0
1883348943,2498OCGWQO2Z,Картридж DS S050212 для принтеров Epson AcuLaser C3000 голубой,13424726,8.0,50,1,7.64,13.0,0.0,0.0,,0,0,0,,,24.02,8882.0
1888908230,3027CPYH85S3,Картридж DS 006R01694 для принтеров Xerox DocuCentre-SC2020 голубой,13424726,8.0,125,1,7.64,13.0,0.0,0.0,,0,0,0,,,26.05,3635.0
1883140141,5374QK0DW3CT,"Картридж DS 069H для принтеров Canon i-SENSYS LBP673Cdw, MF752Cdw, MF754Cdw черный",13424726/13425039,12.0,60,1,7.63,13.0,0.0,0.0,,0,0,0,,,25.8,5824.0
2241667031,5747COYTAQO7,Картридж DS PC600Y для принтеров Ricoh P C600 желтый,13424726,8.0,229,1,7.63,13.0,0.0,0.0,,0,0,0,,,25.21,5757.0
1822921192,0376S067LI1E,"Фотобарабан DS DR-2175 DU для принтеров Brother DCP-7030R, DCP 7032R, HL-2140R, HL2142R, HL 2150NR, HL-2170WR, MFC-7320R, MFC 7440NR черный",13424726/19250899,12.0,83,1,7.6,13.0,0.0,0.0,,0,0,0,,,27.47,3430.0
1883157811,0781NMYIZ354,"Картридж DS TK-1110 для принтеров Kyocera FS-1020MFP, FS 1040, FS1120MFP черный",13424726/19250899,12.0,77,1,7.6,13.0,0.0,0.0,,0,0,0,,,25.9,1488.0
1886473833,2099HJ6HIAVG,Картридж DS SPC820Y для принтеров Ricoh Aficio SPC820 желтый,13424726,8.0,28,1,7.59,13.0,0.0,0.0,,0,0,0,,,21.26,18287.0
1886476167,1040XCH6CAB9,"Картридж DS MPC3000E Y для принтеров Ricoh Aficio MPC2000, MPC2500 желтый",13424726,8.0,32,1,7.59,13.0,0.0,0.0,,0,0,0,,,22.49,11968.0
1999777312,6024K81SJN5N,"Лента DS TZES741 для принтеров Brother PT-1300, PT 1400, PT1600, PT-1650, PT1700, PT 1750",13424726/19250899,12.0,72,1,7.59,13.0,0.0,0.0,,0,0,0,,,28.14,2734.0
1883164429,3133VAWLAZIW,Картридж DS T0599 для принтеров Epson Stylus Photo R2400 светло-серый,13424726/19250899,12.0,144,1,7.58,13.0,0.0,0.0,,0,0,0,,,10.85,430.0
1883225908,2837JNQJ464I,Картридж DS PFI-207 для принтеров Canon iPF iPF 685,13424726,8.0,142,1,7.58,13.0,0.0,0.0,,0,0,0,,,18.34,104911.0
1883352573,3489H5GNWCKT,"Чернила DS T6735 для принтеров Epson L-1800, L-800, L 805, L810, L850 светло-голубой",13424726,8.0,49,1,7.58,13.0,0.0,0.0,,0,0,0,,,16.77,640.0
1916264413,3711VKD8BBP8,"Картридж DS 106R03887 для принтеров Xerox VersaLink C500, C505 черный",13424726,8.0,79,1,7.58,13.0,0.0,0.0,,0,0,0,,,24.27,5152.0
1822888911,0086UBA3OOKH,"Картридж DS 725X для принтеров Canon i-SENSYS F-158200, LBP6000, LBP6020, MF3010 черный",13424726/19250899,12.0,231,2,7.57,13.0,0.0,0.0,,0,0,0,,,25.84,2672.0
1873183540,4823KC4R6VXM,"Фотобарабан DS A7U40RD для принтеров Konica Minolta Bizhub 308, Bizhub 368 черный",13424726,8.0,72,1,7.57,13.0,0.0,0.0,,0,0,0,,,22.81,12916.0
1873191141,1702OUIOO7NL,"Картридж DS TK-8505C для принтеров Kyocera TASKalfa 4550ci, TASKalfa4551ci голубой",13424726,8.0,64,1,7.57,13.0,0.0,0.0,,0,0,0,,,24.87,7845.0
1886479508,3107JOEIY3OT,"Картридж DS CLT-Y506L для принтеров Samsung CLP-680ND, CLX-6260FD желтый",13424726/13424988,17.0,82,1,7.57,13.0,0.0,0.0,,0,0,0,,,24.7,5998.0
1916278541,5335VC1FSDZK,"Картридж DS FX-10 для принтеров Canon FAX-L100, FAX L120, MF 4110, MF 4690PL, MF4010, MF4018, PC-D440, PC D450 черный",13424726/19250899,12.0,180,1,7.57,13.0,0.0,0.0,,0,0,0,,,26.46,2518.0
1888912951,0656MHQDV6HJ,Картридж DS 106R01285 для принтеров Xerox Phaser 6130 черный,13424726,8.0,81,1,7.56,13.0,0.0,0.0,,0,0,0,,,24.7,2395.0
1888924640,1140Y2OBDH4J,Картридж DS 106R01571 для принтеров Xerox Phaser 7800 пурпурный,13424726,8.0,45,1,7.56,13.0,0.0,0.0,,0,0,0,,,24.58,7054.0
1888928244,1985MN82T9IS,"Картридж DS 006R01226 для принтеров Xerox DC240, DC250, WC7655, WC7665 голубой",13424726,8.0,134,1,7.56,13.0,0.0,0.0,,0,0,0,,,22.46,11744.0
1883257721,4954XG6YGYEW,"Картридж DS C-EXV47 для принтеров Canon iR Advance C250, iR Advance C350 желтый",13424726,8.0,100,1,7.55,13.0,0.0,0.0,,0,0,0,,,26.83,4644.0
1822908895,0249J3OFX4CC,"Картридж DS TN-2275 для принтеров Brother DCP-7057R, DCP7060DR, FAX-2845, FAX 2940R, HL-2230, HL-2240DR, HL2250DNR, MFC-7360NR MFC7860DWR черный",13424726/19250899,11.0,230,1,7.54,13.0,0.0,0.0,,0,0,0,,,25.92,2346.0
1883146158,4413LES9ABTM,"Чернила DS GI-43BK для принтеров Canon Pixma G540, Pixma G640 черный",13424726/19250899,12.0,149,1,7.53,13.0,0.0,0.0,,0,0,0,,,21.69,764.0
1883148214,2347BLRNMD63,"Картриджи DS 106R03488-106R03695 для принтеров Xerox Phaser 6510, WC 6515",13424726,8.0,107,1,7.53,13.0,0.0,0.0,,0,0,0,,,20.17,10273.0
1883226234,4969JDPGBXCY,Картридж DS CLI-42PM для принтеров Canon Pixma PRO-100 фото-пурпурный,13424726,8.0,77,1,7.53,13.0,0.0,0.0,,0,0,0,,,27.36,1461.0
1886476685,2790IK1ZIMF3,"Картридж DS SP400HE для принтеров Ricoh Aficio SP-400, 450dn черный",13424726/19250899,12.0,55,1,7.53,13.0,0.0,0.0,,0,0,0,,,26.13,3690.0
1823123363,0343FOCLSVBR,"Картриджи DS 178XL для принтеров HP DeskJet 3070A, DESKJET 3522 E, DeskJet3524, PhotoSmart 5510, PhotoSmart5515",13424726,8.0,149,1,7.52,13.0,0.0,0.0,,0,0,0,,,28.53,3038.0
1822913081,0296Y26KWXL3,"Картридж DS T0486 для принтеров Epson Stylus Photo R200, Stylus Photo R220 светло-пурпурный",13424726,8.0,63,1,7.51,13.0,0.0,0.0,,0,0,0,,,22.97,969.0
1883164477,2629FN2AXNKS,"Картридж DS CLT-C809S для принтеров Samsung CLX-9201, CLX 9251 голубой",13424726,8.0,157,1,7.51,13.0,0.0,0.0,,0,0,0,,,24.4,6634.0
1883255986,1969IK89UIYZ,"Картридж DS C-EXV34Y для принтеров Canon iR Advance C2000, iR Advance C2020 желтый",13424726,8.0,83,1,7.51,13.0,0.0,0.0,,0,0,0,,,25.25,7237.0
2698069873,6408CRUXL645,"Картриджи DS CLI521 + PGI520 для принтеров Canon Pixma iP3600, Pixma iP4600",13424726,8.0,111,1,7.51,13.0,0.0,0.0,,0,0,0,,,27.6,2411.0
1883233352,3587F49K8WFT,"Картридж DS 040M для принтеров Canon LBP-710, LBP-712 пурпурный",13424726/13424988,12.0,50,1,7.5,13.0,0.0,0.0,,0,0,0,,,25.03,6603.0
1883243990,4967KO3893TS,Картридж DS CLI-42M для принтеров Canon Pixma PRO-100 пурпурный,13424726,8.0,70,1,7.5,13.0,0.0,0.0,,0,0,0,,,27.36,1461.0
1916299586,5518L2IS4YRZ,"Картридж DS E16 для принтеров Canon FC-100, FC 108, FC120, FC-128, FC200, FC 204, FC 208, FC210 черный",13424726,8.0,127,1,7.5,13.0,0.0,0.0,,0,0,0,,,25.41,6608.0
2241698547,5712MXUQABFK,Картридж DS TK-5405M для принтеров Kyocera TASKalfa MA3500ci пурпурный,13424726,8.0,49,1,7.5,13.0,0.0,0.0,,0,0,0,,,27.85,3263.0
1822911077,0270HBH3R7IN,"Картридж DS CLT-C407S для принтеров Samsung CLP-320, CLP 325, CLX-3180, CLX3185 голубой",13424726,8.0,67,1,7.49,13.0,0.0,0.0,,0,0,0,,,26.42,3746.0
1885388867,3769EPO36FFY,"Картридж DS W2072X для принтеров HP Color Laser 150a, HP Color Laser 150nw желтый",13424726,8.0,49,1,7.49,13.0,0.0,0.0,,0,0,0,,,27.27,3256.0
1885396369,2039Z6WNKC0J,"Картридж DS TN-512Y для принтеров Konica Minolta Bizhub C454, Bizhub C554 желтый",13424726/13424988,12.0,52,1,7.49,13.0,0.0,0.0,,0,0,0,,,24.91,6172.0
1883152492,1665TDKDPKFU,"Картридж DS CF230A для принтеров HP LaserJet Pro M203dn, LJ Pro M203dw черный",13424726/19250899,12.0,50,1,7.47,13.0,0.0,0.0,,0,0,0,,,24.21,2144.0
3521504003,6845Y74QEL69,"Картридж DS CF259A для принтеров HP LaserJet M406, LJ Pro M304, LJ Pro M404 черный",13424726,8.0,72,1,7.47,13.0,0.0,0.0,,0,0,0,,,26.81,3587.0
1873185892,4294EWYVW4GG,"Картридж DS W2032X для принтеров HP Color LaserJet Enterprise M454dn, LJ Pro M454dw, M480f, M479dw, M479fdw желтый",13424726/13424988,12.0,116,1,7.46,13.0,0.0,0.0,,0,0,0,,,25.74,5026.0
1883149375,2170LI08E6CE,"Картридж DS TK-5220Y для принтеров Kyocera Ecosys M5521cdn, P5021cdn желтый",13424726,8.0,97,1,7.46,13.0,0.0,0.0,,0,0,0,,,24.35,2153.0
1883359885,5008IK5RRTVM,Картридж DS T9742 для принтеров Epson WorkForce Pro C869 голубой,13424726,8.0,283,1,7.46,13.0,0.0,0.0,,0,0,0,,,23.21,15632.0
1822597713,0052ZTCJGE86,"Картридж DS CB540A для принтеров HP Color LaserJet CM1300, LJ-CM1312, LJ CP1210, LJCP1215, LJ CP1510, LJCP1515, LJ-CP1518 черный",13424726/19250899,12.0,100,1,7.45,13.0,0.0,0.0,,0,0,0,,,27.4,4064.0
1885396278,5072NFOND8JI,"Картридж DS TN-619C для принтеров Konica Minolta Bizhub PRESS C1060, PRESS C1070 голубой",13424726,8.0,229,1,7.45,13.0,0.0,0.0,,0,0,0,,,21.82,36964.0
1888919349,3030THBK9LB7,Картриджи DS 006R01693-006R01696 для принтеров Xerox DocuCentre-SC2020,13424726,8.0,74,1,7.45,13.0,0.0,0.0,,0,0,0,,,20.31,10393.0
1916262490,3565MSVNHXWL,"Картридж DS 106R04348 для принтеров Xerox B-205, B 210, B215 черный",13424726/19250899,12.0,82,1,7.45,13.0,0.0,0.0,,0,0,0,,,25.49,2995.0
2241816664,5572BMNSFND0,"Картридж DS MX-36GTCA для принтеров Sharp MX-2610N, MX 2640, MX3110, MX-3140, MX3610, MX 3640 голубой",13424726/13425039,12.0,61,1,7.45,13.0,0.0,0.0,,0,0,0,,,22.93,11254.0
1822941255,0476KJMMAUPI,"Картридж DS S050627 для принтеров Epson AcuLaser 2900, CX29 желтый",13424726,8.0,63,1,7.44,13.0,0.0,0.0,,0,0,0,,,24.71,2241.0
1873181885,2157ERPY8UJV,"Картридж DS CF540X для принтеров HP LaserJet M254dw, LJ M280nw, LJ Pro Color M281fdn черный",13424726/19250899,12.0,63,1,7.43,13.0,0.0,0.0,,0,0,0,,,26.4,3884.0
1888932163,4653QCBKN5EY,"Картридж DS M21-1500427 для принтеров Brady BMP 21-LAB, BMP 21-PLUS",13424726,8.0,61,1,7.43,13.0,0.0,0.0,,0,0,0,,,28.01,4302.0
1873142357,2293M275KAA1,"Картридж DS CF530A для принтеров HP Color LJ Pro M154 a, LJ Pro M180n черный",13424726/19250899,12.0,37,1,7.42,13.0,0.0,0.0,,0,0,0,,,26.52,3502.0
1873197264,1144LCX3OOXQ,"Картридж DS 106R02778 для принтеров Xerox Phaser 3052, Phaser 3260, WC 3215, WC 3225 черный",13424726/19250899,12.0,86,1,7.42,13.0,0.0,0.0,,0,0,0,,,25.93,2811.0
1883353556,1927FASBPUO1,"Картридж DS T6366 для принтеров Epson Stylus Pro 7700, Stylus Pro 7890 светло-пурпурный",13424726,8.0,67,1,7.42,13.0,0.0,0.0,,0,0,0,,,23.08,11400.0
1883176071,3172Y2VEEA7P,Картридж DS C-EXV54BK для принтеров Canon ImageRunner C3025 черный,13424726,8.0,67,1,7.41,13.0,0.0,0.0,,0,0,0,,,26.67,4496.0
2241736503,5614FECL6SD8,"Картридж DS 917XL для принтеров HP Officejet Pro 8020, OfficeJet Pro 8023 черный",13424726/19250899,12.0,137,1,7.41,13.0,0.0,0.0,,0,0,0,,,28.75,3994.0
2241817035,5549IGFB62N8,"Картридж DS 067Y для принтеров Canon i-SENSYS LBP631CW, LBP633Cdw, MF651Cw, MF655Cdw желтый",13424726,8.0,56,1,7.41,13.0,0.0,0.0,,0,0,0,,,27.89,4122.0
1883234431,3048RMZZ9A9G,"Картридж DS CLI-481XXLC для принтеров Canon Pixma TR7540, Pixma TR8540 голубой",13424726,8.0,100,1,7.4,13.0,0.0,0.0,,0,0,0,,,23.33,933.0
1883237026,1500U2NY8FU6,Картридж DS PGI-29PM для принтеров Canon Pixma Pro-1 фото-пурпурный,13424726,8.0,20,1,7.4,13.0,0.0,0.0,,0,0,0,,,23.23,11469.0
1885399766,1298T01UYPYL,"Картридж DS TK-5140 для принтеров Kyocera ECOSYS M6030cdn, M6530cdn, P6130cdn желтый",13424726,8.0,32,1,7.4,13.0,0.0,0.0,,0,0,0,,,26.12,3739.0
1883156606,0755U67MEZX2,"Картридж DS CE273A для принтеров HP Color LaserJet CP5520, LJ-CP5525 пурпурный",13424726,8.0,51,1,7.39,13.0,0.0,0.0,,0,0,0,,,22.34,13768.0
1883352108,1548GZNLXPV1,Картридж DS T969 для принтеров Epson Stylus Photo R2880 светло-серый,13424726/19250899,12.0,64,1,7.39,13.0,0.0,0.0,,0,0,0,,,26.45,1382.0
1885383829,2154VVGJOFMJ,"Картридж DS CF542A для принтеров HP LaserJet Pro Color M254dw, LJ Pro Color M280nw желтый",13424726,8.0,76,1,7.39,13.0,0.0,0.0,,0,0,0,,,26.53,3073.0
1885398242,1701RRNS7KCA,Картридж DS TK-8325Y для принтеров Kyocera TASKalfa 2551ci желтый,13424726,8.0,48,1,7.39,13.0,0.0,0.0,,0,0,0,,,24.71,4963.0
1885398389,2768QN405UR0,Картридж DS TK-8345Y для принтеров Kyocera TASKalfa 2552ci желтый,13424726,8.0,29,1,7.39,13.0,0.0,0.0,,0,0,0,,,25.63,4847.0
1822912847,0277DW99LVJQ,"Картридж DS MLT-D103L для принтеров Samsung ML-2545, ML 2950, ML2955, SCX-4727, SCX4728 черный",13424726/19250899,12.0,73,1,7.38,13.0,0.0,0.0,,0,0,0,,,26.88,3877.0
1873186940,4662U0AV2U7F,"Картридж DS M21-750595RD для принтеров Brady BMP 21-LAB, BMP 21-PLUS",13424726,8.0,122,1,7.38,13.0,0.0,0.0,,0,0,0,,,29.17,3480.0
1883218727,3887L0L8TOI8,"Картридж DS LC-3237C для принтеров Brother HL-J6000DW, MFC-J5945DW, MFC J6945 голубой",13424726,8.0,58,1,7.38,13.0,0.0,0.0,,0,0,0,,,28.31,2980.0
1886467982,2098PK02E72C,Картридж DS SPC820M для принтеров Ricoh Aficio SPC820 пурпурный,13424726,8.0,24,1,7.38,13.0,0.0,0.0,,0,0,0,,,21.26,18287.0
3730124075,6940LD3E7WRO,Фотобарабан DS DC-PM5120 для принтеров BM5100ADN черный,13424726,8.0,264,1,7.38,13.0,0.0,0.0,,0,0,0,,,26.25,3089.0
1885384695,4206OCZXBXGF,"Картридж DS W2072A для принтеров HP Color Laser 150a, HP Color Laser 150nw желтый",13424726,8.0,40,1,7.37,13.0,0.0,0.0,,0,0,0,,,26.27,3118.0
1885385539,2967E6PLL31O,"Картридж DS CF294X для принтеров HP LaserJet Pro M118dw, LJ Pro M148dw черный",13424726/19250899,12.0,62,1,7.37,13.0,0.0,0.0,,0,0,0,,,25.53,2688.0
2632728118,6363AYCFE69E,"Картридж DS T-5018E для принтеров Toshiba E-Studio 2518, E Studio 3018, EStudio 3518, E-Studio 4518 черный",13424726,8.0,124,1,7.37,13.0,0.0,0.0,,0,0,0,,,24.28,8168.0
1883158617,0925JQNIQ1QR,"Картридж DS T1304XL для принтеров Epson Stylus Office B42WD, BX525WD, BX535WD, BX625FWD, BX635FWD, BX925FWD, BX935FWD, Stylus SX525WD WF-3010DW WF3520DWF WF-3530DTWF WF3540DTWF WF 7015 WF 7525 желтый",13424726,8.0,92,1,7.36,13.0,0.0,0.0,,0,0,0,,,21.45,803.0
1883356796,1535REVHKOVT,"Картридж DS T1034 для принтеров Epson Stylus Office T40, T40w, TX510, TX510fn, TX600, TX600fw, X550w желтый",13424726,8.0,20,1,7.36,13.0,0.0,0.0,,0,0,0,,,27.81,1838.0
1873182225,5220Y9FO5DEY,Фотобарабан DS DL-5126 для принтеров BM5106ADN черный,13424726/19250899,12.0,91,1,7.35,13.0,0.0,0.0,,0,0,0,,,25.24,2966.0
1822905155,0210UVQMC7HZ,Картридж DS CE312A желтый,13424726,8.0,56,1,7.34,13.0,0.0,0.0,,0,0,0,,,26.68,2318.0
1822937165,0410VNNAB33A,"Картридж DS CE263A для принтеров HP Color LaserJet CP4025, LJ CP4525 пурпурный",13424726,8.0,58,1,7.34,13.0,0.0,0.0,,0,0,0,,,23.88,7813.0
1888913284,2278FN07IEMO,Картриджи DS 106R01446-106R01443 для принтеров Xerox Phaser 7500,13424726,8.0,48,1,7.34,13.0,0.0,0.0,,0,0,0,,,20.39,21707.0
1916260237,4162J1H89BFF,"Картридж DS 006R01756 для принтеров Xerox AltaLink C8130, C8135 пурпурный",13424726,8.0,83,1,7.34,13.0,0.0,0.0,,0,0,0,,,21.65,14979.0
1873191093,0794ZZE0AWFR,"Картридж DS CLT-M406S для принтеров Samsung CLP-360, CLP 362, CLX-3300, CLX3302, SL-C410, SL C460 пурпурный",13424726,8.0,90,1,7.33,13.0,0.0,0.0,,0,0,0,,,26.47,3042.0
1885401465,3637NLDM4HQO,"Картридж DS TK-5195M для принтеров Kyocera TASKalfa 306, TASKalfa 307 пурпурный",13424726,8.0,75,1,7.33,13.0,0.0,0.0,,0,0,0,,,24.46,4667.0
1885406396,1022H6Q1OSLX,"Картридж DS 44059120 для принтеров OKI C810, C830 черный",13424726,8.0,27,1,7.33,13.0,0.0,0.0,,0,0,0,,,24.51,6882.0
1888951115,4955XLVSRII8,"Картридж DS C-EXV47 для принтеров Canon iR Advance C250, iR Advance C350",13424726,8.0,88,1,7.33,13.0,0.0,0.0,,0,0,0,,,22.91,13832.0
1916280397,2376BW7ZNGZV,Картриджи DS MPC5502 для принтеров Ricoh MP C4502,13424726,8.0,76,1,7.33,13.0,0.0,0.0,,0,0,0,,,18.5,48593.0
1883145884,2153KW865K7O,"Картридж DS CF541A для принтеров HP LaserJet Pro Color M254dw, LJ Pro Color M280nw голубой",13424726,8.0,57,1,7.32,13.0,0.0,0.0,,0,0,0,,,26.53,3073.0
1886468797,4508GQ97KPJ4,Картридж DS 842079 для принтеров Ricoh Aficio MP C305 черный,13424726,8.0,43,1,7.32,13.0,0.0,0.0,,0,0,0,,,25.06,5214.0
1885405632,1598YKMI9A0A,"Картридж DS 44318623 для принтеров OKI C710, C711 голубой",13424726,8.0,43,1,7.31,13.0,0.0,0.0,,0,0,0,,,24.15,8332.0
1822909599,0271CAWMDJCF,"Картридж DS CLT-M407S для принтеров Samsung CLP-320, CLP 325, CLX-3180, CLX3185 пурпурный",13424726,8.0,187,1,7.3,13.0,0.0,0.0,,0,0,0,,,26.72,3746.0
1883269116,1620KAEZI0BV,"Картридж DS 715 для принтеров Canon i-SENSYS LBP-3310, LBP-3370 черный",13424726/19250899,12.0,145,1,7.29,13.0,0.0,0.0,,0,0,0,,,26.09,3663.0
1822597163,0018AF0KMNIS,"Картридж DS E30 для принтеров Canon FC-100, FC 108, FC120, FC-128, FC200, FC 204, FC 208, FC210 черный",13424726,8.0,161,2,7.28,13.0,0.0,0.0,,0,0,0,,,25.54,6200.0
1883142544,0744B2QBS68E,"Картридж DS CE255X для принтеров HP LaserJet P3010, LJ Pro M521dn, LJ Pro M521dw, LJP3015 черный",13424726,8.0,31,1,7.28,13.0,0.0,0.0,,0,0,0,,,24.47,5438.0
1883250960,3188EK2BM84I,"Картридж DS 051 для принтеров Canon i-SENSYS LBP-162, MF 264, MF 267 черный",13424726/19250899,12.0,57,1,7.28,13.0,0.0,0.0,,0,0,0,,,24.21,2144.0
1885410996,1429WIYO9M57,"Картридж DS MP301E для принтеров Ricoh Aficio MP 301SP, MP 301SPF черный",13424726/19250899,12.0,153,1,7.28,13.0,0.0,0.0,,0,0,0,,,23.95,2064.0
1883212782,3941UPWW35GN,"Картридж DS 055C для принтеров Canon i-SENSYS LBP-662, LBP 663, MF740, MF 741, MF-742, MF 743, i-SENSYS MF744 голубой",13424726,8.0,63,1,7.27,13.0,0.0,0.0,,0,0,0,,,26.05,4355.0
1883218752,1469E3CSZIDR,"Картридж DS LC-1280XY для принтеров Brother MFC-J5910DW, MFC J6510 желтый",13424726,8.0,77,1,7.27,13.0,0.0,0.0,,0,0,0,,,22.75,951.0
1885390111,1379F4P7A2XG,"Картридж DS CF228X для принтеров HP LaserJet Pro M403d, LJ Pro M403dn черный",13424726,8.0,27,1,7.27,13.0,0.0,0.0,,0,0,0,,,24.7,7355.0
1885398583,2403MV528YR5,"Картридж DS TK-5270Y для принтеров Kyocera EcoSys M6230cidn, M6630cidn желтый",13424726,8.0,62,1,7.27,13.0,0.0,0.0,,0,0,0,,,27.97,4064.0
1885409555,1800X36IFK74,"Картридж DS 44059107 для принтеров OKI C810, C830 голубой",13424726,8.0,78,1,7.27,13.0,0.0,0.0,,0,0,0,,,24.48,6812.0
1886476864,1034QYHRVRX2,Картридж DS SP-300 для принтеров Ricoh Aficio-SP300 черный,13424726,8.0,46,1,7.27,13.0,0.0,0.0,,0,0,0,,,25.67,4902.0
1916276702,4598AY9321A1,"Лента DS TZE-S651 для принтеров Brother PT-1400, PT 1500PC, PT1600, PT-1650, PT2200, PT 2210, PT 2310, PT2400",13424726/19250899,12.0,120,1,7.27,13.0,0.0,0.0,,0,0,0,,,27.85,4029.0
1883128057,2020G601V2RA,"Картридж DS TN-216Y для принтеров Konica Minolta Bizhub 280, Bizhub C220 желтый",13424726,8.0,47,1,7.26,13.0,0.0,0.0,,0,0,0,,,24.61,5640.0
1883364700,4453RLS3NV8V,Картридж DS T8584 для принтеров Epson WorkForce Enterprise WF-C20590 желтый,13424726,8.0,58,1,7.26,13.0,0.0,0.0,,0,0,0,,,21.77,22697.0
