nm_id;vendor_code;price_was;price_now;margin_was;margin_now;cpc
923199924;6674J1FLCNQY;32165.86;8362.39;33.8;-36.8;
324995436;5736E0G0HNH7;11855.33;2726.5;36.68;-36.74;
323363146;5573VSBZ1NW3;13241.36;3045.25;36.71;-36.58;
323363904;5572BMNSFND0;13241.36;3045.25;36.71;-36.58;
323224183;1943F4D6BAKE;20235.49;5004.03;35.09;-36.51;
923343809;6630L1CM9UB1;23210.62;6962.58;30.29;-35.81;
486173017;4855OCA7CRPA;16985.46;4246.0;35.24;-34.86;
914658469;6743SVFYE7CR;5417.14;2329.18;18.6;-34.49;
324991436;5010ZAZ2O4VZ;17202.46;3956.22;37.33;-33.88;
323297783;0632XODVY9RT;9663.26;2415.61;35.5;-33.83;
882986334;18382ZYX0KYS;13805.38;3451.04;35.59;-33.46;
882981193;18381X8CQ2I3;13805.38;3451.04;35.59;-33.46;
313184811;1367PFUI38EC;3556.09;960.07;33.85;-33.1;
323341087;1209G600SW25;68494.84;19176.89;32.97;-32.99;
801167999;0718RN9OS08K;13331.36;3999.06;31.23;-32.67;
885234302;30742MRSLZSK;12681.34;2916.46;37.69;-32.34;
885233968;30741CK09IML;12681.34;2916.46;37.69;-32.34;
490486258;6364ZL98XR1G;7604.01;1900.84;35.92;-32.14;
883286896;21883ZRU7CGI;10106.26;2324.24;37.8;-31.86;
883287397;21884JEIRVPL;10106.26;2324.24;37.8;-31.86;
883281208;21882J17CI4P;10106.26;2324.24;37.8;-31.86;
883279942;21881GCLXZ55;10106.26;2324.24;37.8;-31.86;
323221691;3692N454AGIA;10377.88;2594.24;36.1;-31.44;
323221702;3691VAPLYNA3;10549.01;2637.03;36.11;-31.38;
323221734;3690JAQSUGR0;11466.3;2637.03;37.91;-31.38;
323236779;2041BU44AH18;16632.45;4157.74;36.13;-31.32;
323236856;2042VGNIO4ZY;16632.45;4157.74;36.13;-31.32;
323236910;2043MDMZMR3X;16632.45;4157.74;36.13;-31.32;
324995387;5734T11A7VH1;10928.61;3544.1;29.53;-31.08;
865435389;42151OIDMLK8;14092.39;3522.79;36.24;-30.87;
466716138;6193MZCBIR6X;9532.26;2192.22;38.1;-30.56;
323202580;3091B53MBP6S;13781.05;3444.96;36.32;-30.53;
323202533;3090WVG0J6XO;13781.05;3444.96;36.32;-30.53;
323202501;3089MHET7TGF;13781.05;3444.96;36.32;-30.53;
323349309;4489EMZR675Q;70191.89;21055.74;31.97;-30.2;
868996169;26271NEQOFEM;34457.92;9647.38;34.24;-28.44;
323364200;5713E7B3AB91;7343.21;1688.79;38.61;-28.32;
323364093;5711SX51V5ZL;7343.21;1688.79;38.61;-28.32;
437416241;2190ED2N495M;10106.26;2425.3;37.8;-28.09;
905016663;6661O67I4BXG;19927.53;6774.77;29.16;-28.04;
477957626;6297XQLBRIQB;48423.3;14041.54;33.49;-28.03;
313183384;4130B8H21PP3;3612.1;866.82;37.92;-27.59;
323348074;4302GY9WG2CS;39813.08;11146.7;34.52;-27.45;
324987436;3369SE6XO0NM;1892.05;756.75;24.36;-27.05;
886789526;6619WBU0RQL2;12125.73;5484.97;20.12;-26.52;
923381699;6626LCFOBOM9;7442.2;2827.79;26.38;-26.24;
323250418;1214D6TE6V9M;14351.47;4835.4;30.04;-26.2;
887165340;49041JPCEFRU;33640.9;9418.63;35.0;-25.72;
887166241;49044RX3VLGP;33640.9;9418.63;35.0;-25.72;
887165774;49043QOYEDG8;33640.9;9418.63;35.0;-25.72;
887165627;49042S4A4DP6;33640.9;9418.63;35.0;-25.72;
323110922;0565DF9SAACO;4936.14;1382.0;35.03;-25.61;
323251058;4647WNAEFETH;20885.56;5638.62;35.88;-25.57;
323205713;2627DVEOR041;34457.92;9991.93;34.24;-25.44;
313185072;0345YZSBFN57;12898.34;4256.09;30.98;-25.14;
885314243;326412A6MQR6;3740.1;1084.53;34.45;-24.71;
323254687;3015LQ51U17R;5160.14;1444.72;35.41;-24.24;
323109000;0263YZH9VR0F;26973.73;7551.98;35.52;-23.86;
313184721;1293UHQ7UFU1;2816.08;760.27;36.39;-23.71;10.9
323108010;0157IGA32SZD;947.03;227.26;39.03;-22.97;
323295247;4526MUOIN5SL;9959.27;2390.02;39.04;-22.93;
313184465;0825TVETLVA0;2756.08;744.07;36.76;-22.31;
323259088;1025P7AJABIW;12117.33;3513.73;35.16;-22.28;
323327044;4237JF3U2E5H;13901.38;3753.04;36.81;-22.14;
323207947;4486MWOPSS7Z;19484.52;5844.85;34.45;-21.95;
323225735;3074MF62YP7X;12681.34;3296.87;37.69;-21.86;
323253114;4930U5WQ953Q;12119.44;3804.62;33.49;-21.42;
313191289;0747U43NCWNZ;4011.11;1203.23;34.61;-21.4;
916966049;6711HD4F0MSV;10328.73;5098.56;19.49;-20.7;
323284482;2646EOZOW8YL;14092.39;4086.44;35.66;-20.55;
324986141;2764VLC5GZQ0;29906.18;10655.3;30.46;-20.42;
885210483;30253AG1H6CJ;14596.4;4232.58;35.76;-20.19;
885210034;30252GNVORCV;14596.4;4232.58;35.76;-20.19;
323251989;4906JEHLK2CA;33640.9;10091.4;35.0;-20.1;
323251893;4905KRJQHL1T;33640.9;10091.4;35.0;-20.1;
323251781;4903XPJRZ9OX;33640.9;10091.4;35.0;-20.1;
883368628;22252V80RYO3;11865.31;3559.28;35.08;-19.84;
323361838;5448GRBW3DA4;5979.16;1554.44;38.28;-19.59;
434791358;5438DMZFD03C;30976.94;13869.08;23.64;-19.54;
888401726;6603GPSX2KJS;5736.16;2179.56;28.98;-19.41;
323212763;4183ITX4Z5JZ;5494.14;1483.3;37.55;-19.38;
869095303;30173BB0HMN3;24588.67;7375.97;35.26;-19.23;
869091848;30171P65S5JT;24588.67;7375.97;35.26;-19.23;
869094635;30172PXJTLQO;24588.67;7375.97;35.26;-19.23;
323119948;3539O5J849H0;3580.1;1145.54;33.93;-18.53;
313195655;1430A7OVJ08W;5739.16;1778.99;34.81;-18.2;
323194792;1157X0J49O5D;3412.09;1125.9;33.33;-18.01;
886506873;41361GVSZ0NK;20637.56;6190.74;35.74;-17.63;
323216898;4136PY6U7J7I;20637.56;6190.74;35.74;-17.63;
886508422;41362SJJVQGO;20637.56;6190.74;35.74;-17.63;
813087128;6684RCO5233G;35506.96;11716.27;33.46;-17.62;
1023281955;4717MUIYFASW;39993.63;18373.86;23.73;-17.37;
883368141;22251T643XEB;11865.31;3677.93;35.08;-17.31;
323298901;3017Q83D0UA5;24588.67;7621.83;35.26;-16.72;
435043166;4730E8BX008P;14092.39;4086.44;36.78;-16.68;7.3
323341005;1198OF4M1I2S;52368.42;18327.35;32.52;-15.98;
886318384;36301B255OC4;13377.36;4146.62;35.49;-15.98;
438355718;2267Z6L7CE1P;53449.44;18705.69;32.55;-15.87;
313185369;5482Q0LM050Q;2665.07;719.56;38.63;-15.82;
323239972;2000F7UKDQPR;4936.14;1579.42;35.03;-15.1;
313215458;0793J0LW18G8;3476.1;1181.78;33.57;-15.07;
323236183;5085YSFI1EUG;11275.3;3382.29;36.57;-14.88;
323235911;5086JWSG2BYC;11275.3;3382.29;36.57;-14.88;
323085925;0001RV3MY1NV;7169.7;4444.82;13.28;-14.58;
912822005;31893PH2S96B;4262.12;1363.76;35.25;-14.42;
912821973;31891JG76USD;4262.12;1363.76;35.25;-14.42;
912821981;31892RXIKE9A;4262.12;1363.76;35.25;-14.42;
313183654;0792A5AUYZ91;3348.09;1171.73;33.09;-14.33;10.9
323344734;3648M2K7SMSE;76824.07;26886.1;33.12;-14.24;
883722747;11941LK0MV0X;16108.43;4993.18;36.04;-14.21;
923434124;6614P1ACNHKK;9206.25;3958.34;27.34;-14.15;
324989231;3538JBWWC2ZY;10199.56;4601.33;25.15;-14.13;
869301864;57764M8H0AHZ;4186.1;1213.86;37.63;-13.74;
887135178;46981VIN946C;20039.52;9002.48;26.12;-13.74;
869301255;57763E2V2R19;4186.1;1213.86;37.63;-13.74;
869298193;57761S7FSLZ4;4186.1;1213.86;37.63;-13.74;
869304440;57767EWXE16F;4186.1;1213.86;37.63;-13.74;
869303793;57766OQ6IB4P;4186.1;1213.86;37.63;-13.74;
869302842;57765FNZUXZM;4186.1;1213.86;37.63;-13.74;
917732856;6643UMZRJ6HA;28472.77;10249.32;32.58;-13.72;
862470981;09801S3JMH6K;3231.09;1130.79;33.34;-13.61;
862472085;09803E14EIQR;3231.09;1130.79;33.34;-13.61;
862471520;09802EBSSJ6B;3231.09;1130.79;33.34;-13.61;
1022118160;4816B068US1L;10161.27;3251.33;35.52;-13.56;
1022117547;4815MEA588R5;10161.27;3251.33;35.52;-13.56;
1022116774;4814R95MPDUV;10161.27;3251.33;35.52;-13.56;
313183759;2343HUMBFFUC;1087.03;760.85;8.31;-13.32;
323244607;3062TYFX9IML;1087.03;760.85;8.31;-13.32;
883471478;23431DC4G8JM;1087.03;760.85;8.31;-13.32;
883472685;23432GZFGL6C;1087.03;760.85;8.31;-13.32;
323244656;3063G28E9T4J;1087.03;760.85;8.31;-13.32;
863874674;6894Q3RK57UJ;9921.27;3174.53;35.62;-13.27;
324980473;1662NW99LSNJ;13936.38;4459.25;35.62;-13.25;
923325514;6632LXKWO799;5506.15;2367.44;27.75;-13.21;
323120022;0566ZVPVBT5X;4133.12;1363.81;34.93;-13.17;
324986445;2983CYKZZ5E7;16525.08;7455.79;26.41;-12.8;
323280752;2652TDDRFSNL;8946.84;3078.22;34.09;-12.68;
479929438;5492CZO77392;5979.16;1972.96;35.11;-12.63;
861535536;6874DNOHXQC9;3996.11;1358.56;34.57;-12.12;
323144360;3403KMTR9D9S;3628.1;1414.84;31.03;-12.0;
323203416;1194GZV6W3CV;14014.34;5154.26;32.68;-11.94;
313215330;5216V7EFDMPN;3926.59;1177.99;25.62;-11.89;
874762807;02327F7W658H;1198.57;536.97;27.05;-11.88;
874751978;02321LRE30OL;1198.57;536.97;27.05;-11.88;
874753100;02323FU8WSXL;1198.57;536.97;27.05;-11.88;
874760977;02325IRZ25L1;1129.09;536.97;25.11;-11.88;
874762346;02326RGURMHE;1129.09;536.97;25.11;-11.88;
874763854;02328TW5L02R;1198.57;536.97;27.05;-11.88;
874764217;02329L9P5XEG;1129.09;536.97;25.11;-11.88;
912957971;47301VGX9H2Z;14092.39;4368.26;36.78;-11.83;
883514392;23651PCB013G;1666.05;1016.21;15.7;-11.8;
861530266;6867IEKY0T64;12081.32;3986.5;35.4;-11.74;
861530505;6868SV727WCV;12081.32;3986.5;35.4;-11.74;
861531467;6869FU7MNZQR;12081.32;3986.5;35.4;-11.74;
323359528;5084HUEPACB8;11275.3;3382.29;37.56;-11.58;
435044637;4395C2TFSV44;7229.19;1879.44;40.37;-11.53;
886439509;38731G4JTFHH;11557.31;3698.02;36.19;-11.46;
886439803;38732YSU9UXL;11557.31;3698.02;36.19;-11.46;
915890036;63991ASV0XOH;28652.77;9741.09;34.82;-11.37;
324981351;2175DSYBZ461;1087.03;782.6;8.31;-11.32;
916957370;6712PHJ564CK;25428.68;9916.32;31.35;-11.32;
313183445;1144LCX3OOXQ;3265.09;1175.33;33.48;-11.22;
599217636;6774G3G2KLEP;5996.26;2725.33;26.91;-11.19;
323285936;1838WG0A2VR0;13805.38;4555.38;35.59;-11.16;
865047655;21462E6TCSDA;3900.1;1325.91;34.93;-11.07;10.9
865046914;21461ZF1T6O8;3900.1;1325.91;34.93;-11.07;
324995650;5751V9ATJJJQ;14657.39;4543.4;37.07;-10.89;
323109138;0287TMTBLSB6;9481.26;2559.71;39.91;-10.65;
862508658;11841BCYCZL5;1883.05;941.44;24.25;-10.16;
862508816;11842B3W9QVR;1883.05;941.44;24.25;-10.16;
862509053;11843DRUOCBD;1883.05;941.44;24.25;-10.16;
323269945;0525EJZT58ZI;1630.04;880.15;21.62;-9.94;
323359804;5386JB32ZQE5;5113.14;1738.32;35.34;-9.87;
324993525;5385JXKQY1EU;5113.14;1738.32;35.34;-9.87;
323205777;3769EPO36FFY;3892.11;1050.77;40.14;-9.82;7.3
881944857;13801XYP45BS;2407.07;1034.94;29.27;-9.66;
881945244;13802LPXW1D3;2407.07;1034.94;29.27;-9.66;
885212011;30322PZ8X0BX;4057.1;1419.86;34.74;-9.63;
323203464;0784JFJK7I1R;2380.1;1086.48;27.51;-9.56;
912919687;44551RU5SXWD;27217.53;13398.24;25.08;-9.56;
324980348;1376N0CBIYTF;2587.08;1086.48;30.0;-9.56;7.3
886506286;41311DLBT4TK;15211.4;4867.23;36.81;-9.55;
323245155;0535KMH177LG;4800.14;1631.9;35.45;-9.54;
323341884;2399H26N6R08;91721.12;44680.77;25.44;-9.53;
323298569;0616OR460303;13097.15;6366.12;25.52;-9.51;
861665957;06161VCSP8JH;18190.49;6366.12;34.78;-9.51;
323242707;2407O9XQ8HB6;4972.84;1871.33;32.99;-9.49;
313183771;0035SE8J970L;2863.16;1301.32;27.7;-9.45;7.3
912929823;47531BXMVUQN;12414.94;5553.57;28.21;-9.4;
912929851;47532UA5G6CU;12414.94;5553.57;28.21;-9.4;
323200951;3467BN4ZPCL1;3104.08;1179.45;32.79;-9.36;
880571786;11442KMPTQQA;3265.09;1207.98;33.48;-9.33;
313193101;2402NTJHJC3J;1087.03;760.85;11.2;-9.2;
324992136;5144AXD9TL0W;26147.71;9412.36;34.23;-9.16;
887185871;51081YJD7MQ3;16340.44;5228.5;36.94;-9.13;
863875979;6895D21QH50K;6845.68;3372.94;25.3;-9.05;
863873438;6893Z9GMYDDP;6845.68;3372.94;25.3;-9.05;
862374333;068312SX929L;3308.09;1256.96;32.93;-9.0;
865697522;52872K54X0RV;5162.14;1909.83;33.62;-8.95;
865698541;52873ZNR976R;5162.14;1909.83;33.62;-8.95;
887214239;528711GFTUTF;5162.14;1909.83;33.62;-8.95;
865699503;52874A9OKASK;5162.14;1909.83;33.62;-8.95;
865704362;52879I16YJZZ;5162.14;1909.83;33.62;-8.95;
865700557;52875QDM466C;5162.14;1909.83;33.62;-8.95;
865702293;52877FTPV1JI;5162.14;1909.83;33.62;-8.95;
865703280;52878MA0UH8D;5162.14;1909.83;33.62;-8.95;
323248090;1213FLNK16FE;3916.1;1370.51;34.97;-8.95;
887214148;528710FREJYB;5162.14;1909.83;33.62;-8.95;
865696431;52871YC3RJ2H;5162.14;1909.83;33.62;-8.95;
324987705;3444QUFZEOD9;4163.11;1456.96;35.01;-8.86;
323244920;1184OKRM3ZXY;1883.05;960.27;24.25;-8.82;
879635422;079222INPR5O;3348.09;1272.17;33.09;-8.58;
879592255;07921YEKAOCA;3348.09;1272.17;33.09;-8.58;
879592719;07922IF54SUL;3348.09;1272.17;33.09;-8.58;
879593019;07923RW1DRTP;3348.09;1272.17;33.09;-8.58;
879593544;07924MRIZTT6;3348.09;1272.17;33.09;-8.58;
879596029;07925P1UBLQF;3348.09;1272.17;33.09;-8.58;
879597897;07926RPSQ32C;3348.09;1272.17;33.09;-8.58;
879598658;07927HSNM3CM;3348.09;1272.17;33.09;-8.58;
879598985;07928WYO3PS5;3348.09;1272.17;33.09;-8.58;
879603553;07929NC3E56W;3348.09;1272.17;33.09;-8.58;
879604106;079210P2TCZD;3348.09;1272.17;33.09;-8.58;
879605108;079212U7WU2N;3348.09;1272.17;33.09;-8.58;
879606243;079213JOAJAH;3348.09;1272.17;33.09;-8.58;
879607437;079214WH3233;3348.09;1272.17;33.09;-8.58;
879610168;079215QJ0599;3348.09;1272.17;33.09;-8.58;
879611416;079216AH7EKE;3348.09;1272.17;33.09;-8.58;10.9
879615363;079217WJ2A1T;3348.09;1272.17;33.09;-8.58;
879626695;079218BKFPSZ;3348.09;1272.17;33.09;-8.58;
879628288;079219SFYI6M;3348.09;1272.17;33.09;-8.58;
879630874;079220QZR5IQ;3348.09;1272.17;33.09;-8.58;
879633527;079221KDPC62;3348.09;1272.17;33.09;-8.58;
879637843;079223XD25J1;3348.09;1272.17;33.09;-8.58;
879640093;079224JTCNQK;3348.09;1272.17;33.09;-8.58;
879641381;079225J02VH3;3348.09;1272.17;33.09;-8.58;
879643024;079226W1WH1O;3348.09;1272.17;33.09;-8.58;
878126065;05341BETOLRJ;2220.06;1021.15;27.75;-8.52;
323255153;1737U3RJ0A0O;4331.12;1559.06;34.47;-8.49;
437416002;4376KVG35BUT;7992.22;2157.71;40.5;-8.48;
434806466;4734BBAZRE6R;45376.22;17241.47;33.15;-8.44;
313195162;1327RW039HC9;3548.09;1312.68;33.82;-8.42;
324989404;3641HSQKHL40;23409.63;8192.67;35.17;-8.38;
862457241;08541B16ONP4;3973.11;1430.19;34.51;-8.37;
880214448;08543IIQN6AO;3973.11;1430.19;34.51;-8.37;
323339936;3701DODYBHY2;21921.59;7671.9;35.19;-8.35;
313184167;0027O9SXTQ5S;3540.1;1274.32;34.57;-8.19;
435047084;3189LGF8MX16;4262.12;1491.61;35.25;-8.17;
323108982;0261T7DRCWKL;17391.67;7608.19;29.47;-8.03;
323199629;2356RRAHNT41;3087.08;1203.86;32.72;-7.82;
868931633;03511LMA92CK;27506.74;10451.66;33.39;-7.79;
323201632;1206BKCGGR97;18036.48;6492.58;34.76;-7.67;
324979913;1171M9SSVJIL;2833.08;1161.45;31.46;-7.66;
313214867;2174ZZCC15WU;1087.03;826.07;8.31;-7.65;
861600614;05351ANG97JA;4800.14;1679.9;35.45;-7.6;
323229442;2192SDWB7YQ0;26415.55;12276.58;27.87;-7.59;
885348647;34261PCK7RKZ;4095.12;1474.12;34.83;-7.47;
885348856;34262OOEC144;4095.12;1474.12;34.83;-7.47;
885349080;34263QIUVU8B;4095.12;1474.12;34.83;-7.47;
434804894;4753WT5AN2HQ;12414.94;5716.91;28.21;-7.46;
323196285;2398KUOF5LT4;20178.75;9946.41;26.07;-7.45;
862432094;07232IKD5APC;4841.12;1742.65;34.86;-7.4;
887135452;46982V40NWG1;21782.09;9873.69;28.72;-7.37;
323284054;1036QIT1166I;4510.62;1697.4;33.81;-7.33;
879455865;068319LPC7Y3;3308.09;1290.05;32.93;-7.27;
862375298;068314DT2OYK;3308.09;1290.05;32.93;-7.27;
879445927;068316ZERNTG;3308.09;1290.05;32.93;-7.27;
879446430;068317LXHP1J;3308.09;1290.05;32.93;-7.27;
879447830;068318GNAKIR;3308.09;1290.05;32.93;-7.27;
862374780;068313P3SJEN;3308.09;1290.05;32.93;-7.27;
862373961;068311RKX4UL;3308.09;1290.05;32.93;-7.27;
323242615;2171Q12YTCD6;7152.19;3361.25;27.7;-7.21;
869272419;52561TU9LMFS;51089.38;24903.91;26.56;-7.2;
869273052;52562XYV6EXI;51089.38;24903.91;26.56;-7.2;
869274581;52563W4IJRKI;51089.38;24903.91;26.56;-7.2;
869275522;52564S6WTVA6;51089.38;24903.91;26.56;-7.2;
869276366;52565VV57V30;51089.38;24903.91;26.56;-7.2;
323284003;2146BWLYOLIF;3900.1;1403.91;34.93;-7.2;
886409655;37912LRJN7ZC;11421.3;3654.5;37.57;-7.16;
886408086;37911AFVYRKO;11421.3;3654.5;37.57;-7.16;
324984087;2462JN9SS08E;31056.83;10868.96;35.63;-7.08;
869300042;57762RZRRTD1;4186.1;1339.44;37.63;-6.97;10.9
880530815;10746Q0S2NOG;11826.99;4986.85;31.0;-6.9;
880518937;10742S384LL8;11826.99;4986.85;31.0;-6.9;
880517360;10741ZPQH658;11826.99;4986.85;31.0;-6.9;
880527968;10744YT9PKOA;11826.99;4986.85;31.0;-6.9;
880529025;10745OWVBBR2;11826.99;4986.85;31.0;-6.9;
880520940;10743KWB1BDT;11826.99;4986.85;31.0;-6.9;
879604705;079211A8TD79;3348.09;1305.64;33.09;-6.86;
323325252;3472KP2XARJ1;4303.12;1592.02;34.4;-6.85;
885311358;32647MD2O45W;3740.1;1383.71;34.45;-6.72;
885314526;326413V5DS7R;3740.1;1383.71;34.45;-6.72;
885314748;326414HL889W;3740.1;1383.71;34.45;-6.72;
885310137;32642PEPRYJV;3740.1;1383.71;34.45;-6.72;
885308656;32641L1J0BYJ;3740.1;1383.71;34.45;-6.72;
885310365;32643TZFSJKF;3740.1;1383.71;34.45;-6.72;
885310480;32644TG4KDU1;3740.1;1383.71;34.45;-6.72;
313084429;3264PB4NUXCI;3740.1;1383.71;34.45;-6.72;
885310723;32645YD915HJ;3740.1;1383.71;34.45;-6.72;
885311032;32646ANJO44Q;3740.1;1383.71;34.45;-6.72;
885312846;32649HC0O9ZO;3740.1;1383.71;34.45;-6.72;
885312712;32648D0YDWPC;3740.1;1383.71;34.45;-6.72;
885312945;326410S20WYO;3740.1;1383.71;34.45;-6.72;
885314110;326411GL2POA;3740.1;1383.71;34.45;-6.72;
878944512;06601JL6X7F0;2680.08;1152.32;30.58;-6.62;
867085139;13672ZS9W1Y6;3556.09;1351.2;33.85;-6.58;
867087038;13674ZCGN590;3556.09;1351.2;33.85;-6.58;
880215156;08544D0Q493S;3973.11;1469.91;34.51;-6.57;
862457752;08542JSJTD7X;3973.11;1469.91;34.51;-6.57;
323316031;1113W37DZSEQ;16420.45;6075.04;34.52;-6.53;
323298714;1076DU2TOPNK;16420.45;6075.04;34.52;-6.53;
323318270;1075PQ85V807;16420.45;6075.04;34.52;-6.53;
323199990;2966F74ZZQWE;2799.08;1175.5;31.27;-6.53;
323340853;1077RGA2A4PT;55370.48;22146.27;32.62;-6.41;
323247041;2168RFZ6396T;2611.08;1122.67;30.68;-6.38;
861585234;05251SY7AURY;1630.04;929.04;21.62;-6.34;
861585873;05252K7J2XTY;1630.04;929.04;21.62;-6.34;
885300020;32194NJSBKTL;4262.12;1534.22;35.25;-6.32;
885298971;32192OT4FZ6R;4262.12;1534.22;35.25;-6.32;
885297831;32191HVGQ4LT;4262.12;1534.22;35.25;-6.32;
881268866;12933OID2ZXU;2816.08;1182.65;31.36;-6.3;
437416704;0766XCM0FJVV;15327.42;5517.38;35.28;-6.22;
874787981;33681E1J9GPK;3231.09;1260.02;33.34;-6.21;
874798947;33682LEJMPU3;3231.09;1260.02;33.34;-6.21;
876781497;6914PFKHY648;45293.22;17662.82;33.37;-6.15;
865236929;29541I4KVI5S;2714.07;1166.96;30.78;-6.15;
323266284;2550FZHQZMV9;25414.68;9148.5;35.32;-6.12;
915977355;63823SHT8YTM;10029.28;3509.95;35.98;-6.09;
915977321;63822GFRZRZ3;10029.28;3509.95;35.98;-6.09;
915977262;63824H86QYT1;10029.28;3509.95;35.98;-6.09;
915977241;63821LXKWKHM;10029.28;3509.95;35.98;-6.09;
323263724;0983OENC5Q23;2132.06;1044.62;26.95;-6.06;
923413849;6621PT2LVOEW;8288.22;4723.88;21.82;-6.0;
324985643;2637FMYS5LBA;21291.07;9156.65;30.86;-5.96;
324989443;3700HF3MQWQ7;3935.11;1259.13;37.96;-5.93;
323108181;0180MQEF5O5A;18366.9;8264.39;29.6;-5.91;
861636956;05687USYYCIJ;3836.1;1457.59;34.12;-5.88;
861653404;056819U8E6TJ;3836.1;1457.59;34.12;-5.88;
861652550;056818HUBCPQ;3836.1;1457.59;34.12;-5.88;
861651065;056817KGZWO8;3836.1;1457.59;34.12;-5.88;
861649892;056816KGUAPF;3836.1;1457.59;34.12;-5.88;
861648742;056815D6KZOS;3836.1;1457.59;34.12;-5.88;
861647474;056814C1RQFE;3836.1;1457.59;34.12;-5.88;
861646428;056813SL5QOG;3836.1;1457.59;34.12;-5.88;
861645158;056812ABOXEK;3836.1;1457.59;34.12;-5.88;
861643891;056811EI8YLZ;3836.1;1457.59;34.12;-5.88;
861642356;056810K5V3GS;3836.1;1457.59;34.12;-5.88;
861639587;05689WY43NXM;3836.1;1457.59;34.12;-5.88;
861638408;05688XYI5Y7Q;3836.1;1457.59;34.12;-5.88;
861635151;05686WACWWIA;3836.1;1457.59;34.12;-5.88;
861633812;05685I82FDCV;3836.1;1457.59;34.12;-5.88;
861632326;05684XTGZ6JJ;3836.1;1457.59;34.12;-5.88;
861630997;05683J67JZ3X;3836.1;1457.59;34.12;-5.88;
861629642;05682TB0YC80;3836.1;1457.59;34.12;-5.88;
861628374;05681YQ1VM3O;3836.1;1457.59;34.12;-5.88;
883146242;20492BCRW122;4779.12;1720.34;35.41;-5.87;
323205844;0372ZUDW9NAG;41189.5;18354.6;29.9;-5.87;
883144405;20491T4N178Y;4779.12;1720.34;35.41;-5.87;
489542847;6348RWVPSH7Z;29670.01;11799.54;32.99;-5.85;10.9
323257003;1726C0D8ARRQ;10968.3;4057.91;34.78;-5.83;
313216138;0866PS2AS4D7;3844.11;1460.63;34.14;-5.82;
497003618;6436H5PIBXRP;5868.16;2112.36;35.44;-5.78;
883217858;21351L4TYT8K;2985.08;1223.78;32.24;-5.76;
883225500;21354VW6OWYZ;2985.08;1223.78;32.24;-5.76;
313190618;4961BC1YXV7J;19316.52;7339.64;34.16;-5.76;
883222339;21353PA5KX1H;2985.08;1223.78;32.24;-5.76;
883219775;21352T94D0L2;2985.08;1223.78;32.24;-5.76;
879554099;07344C1YXTKI;1611.04;934.32;21.31;-5.76;
1036079061;4457IZXDFW1S;22812.02;11239.73;26.93;-5.74;
1036079846;4456Z3IOGTUL;22812.02;11239.73;26.93;-5.74;
1036078839;4458FX80SD92;22812.02;11239.73;26.93;-5.74;
313194770;3442VLEWH89Q;7270.75;2423.58;39.92;-5.7;7.3
323113510;0776QCMBPJGA;16411.25;7356.14;29.81;-5.68;
313190624;1098NMXVDAQL;1863.04;1012.24;24.96;-5.66;
323217559;2865OCYRLLSX;13860.38;4434.94;38.05;-5.65;
1036107021;44501Q7OXDL8;27154.44;13188.15;27.44;-5.61;
1036107018;4450D9GAI6M3;27154.44;13188.15;27.44;-5.61;
323194121;3466E1G41HVE;3291.09;1283.42;33.59;-5.58;
1036080121;4455F7MC5K4I;28892.45;14235.62;27.02;-5.56;
313189609;5215H9U929TP;2748.07;714.44;41.93;-5.52;
867091254;13202HMP1696;4857.14;1748.41;35.55;-5.47;
416837308;6040X4XSNGQ3;30327.86;12341.66;32.55;-5.46;
883525148;23653KHFCQ6J;2487.06;1119.08;29.85;-5.34;
883526458;23655UTCOO96;2487.06;1119.08;29.85;-5.34;
865274174;31482Q950A18;5868.16;2171.03;34.97;-5.31;
865273446;31481PBL1PEZ;5868.16;2171.03;34.97;-5.31;
313190055;2195RQHAKD75;3172.09;1268.72;33.09;-5.22;
323108736;0235DWMACXBO;8519.22;2811.09;37.55;-5.22;10.9
323200050;2967E6PLL31O;3172.09;1268.72;33.09;-5.22;
313184298;1380J789BERY;2407.07;1107.16;29.27;-5.21;
313194064;0867JF0AY4AA;2702.27;1694.5;18.64;-5.2;
323169161;3791JPDGP68E;11421.3;3768.7;37.57;-5.17;
865152918;23592ITHRNMK;2680.08;1179.13;30.58;-5.14;
865153630;23593J1CY35H;2680.08;1179.13;30.58;-5.14;
865154397;23594AU0U18T;2680.08;1179.13;30.58;-5.14;
323194338;4206OCZXBXGF;3604.1;1477.56;32.51;-5.09;
324987730;3456TRNM9R5E;4186.1;1548.74;35.06;-5.06;
323193521;3457O15HEB9R;4186.1;1548.74;35.06;-5.06;
874801315;024910HD3T1P;1846.65;1107.9;20.46;-5.03;
874800055;02499ND9631P;2638.07;1107.9;31.9;-5.03;10.9
862463113;08652FLDN5UK;4468.11;1608.38;35.72;-5.01;
324981295;2169JTCQ9JPT;2611.08;1148.77;30.68;-4.91;
323242536;2170LI08E6CE;2611.08;1148.77;30.68;-4.91;
861262948;04425M5IJNYU;3359.1;1309.93;33.86;-4.89;
861263617;04426YOOUPL1;3359.1;1309.93;33.86;-4.89;
861261256;04423K8EZC5D;3359.1;1309.93;33.86;-4.89;
861260035;04422H2TLPC4;3359.1;1309.93;33.86;-4.89;
861258654;04421RNUQXXS;3359.1;1309.93;33.86;-4.89;
861264895;04427VI4XTS9;3359.1;1309.93;33.86;-4.89;
861267287;04428XO49TFU;3359.1;1309.93;33.86;-4.89;
