# oz_acc1: эффект разгона ставок. ДО 2026-07-27..2026-08-07 (12 дн) / ПОСЛЕ 2026-08-09..2026-08-15 (6 дн, нет 13.08 и 16.08); органика неделя 2026-07-27 → 2026-08-03; ставки на 2026-08-17; маржа = margin_own_live − 10.6 п.п.; построено 2026-08-17 — вся когорта разгона
sku,offer_id,name,bid_start,bid_target,bid_current,status,grp,n_steps,first_step,last_step,pre_views,pre_clicks,pre_spend,pre_ord,pre_rev,pre_bid,pre_days,post_views,post_clicks,post_spend,post_ord,post_rev,post_bid,post_days,bid_now,org_views_pre,org_ord_pre,org_gmv_pre,org_pos_pre,org_views_post,org_ord_post,org_gmv_post,org_pos_post,sale_rev_pre,sale_rev_post,rev90,qty90,our_price,margin_own_live,verdict,is_archived,pre_views_d,post_views_d,pre_clicks_d,post_clicks_d,pre_spend_d,post_spend_d,pre_ord_d,post_ord_d,pre_rev_d,post_rev_d,d_clicks,d_spend,d_views,x_clicks,bid_up_fact,post_drr,pre_drr,post_cpc,margin_safe,cr_bucket,ceiling_safe,bid_ref,headroom,d_org_views,d_org_pos,verdict_ramp,why
5240259203,1320X2,"Комплект картриджей 45807111/45807121 (2 шт.) на 24000 страниц для принтеров OKI B412, B412dn, Data B432, B432dn, B512, B512dn, Kraftway KRP432, MB492 MB492dn MB562 MB562dnw",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,47,1,16.97,0.0,0.0,19.2233333333333333,6,21.96,9,0,0,54.0000000000000000,23,0,0,39.0000000000000000,0,0,0,0,9073.0,39.78,нет_индекса,False,0.0,7.833,0.0,0.167,0.0,2.828,0.0,0.0,0.0,0.0,0.167,2.83,7.83,,,,,17.0,29.2,0.03,65.8,21.96,43.8,14.0,-15.0,LOSE,"расход 2.8 ₽/дн против 0.0 ₽/дн, 1 кликов и 0 заказов, продаж за 90 дн нет"
1153741549,2034,"Картридж TN-611K для принтеров Konica Minolta Bizhub 451, Bizhub C550 черный",8.0,24.0,8.0,paused,B. продаёт сама,0,,,287,0,0.0,0.0,0.0,8.0000000000000000,12,226,2,15.93,0.0,0.0,8.0000000000000000,6,8.0,11,0,0,82.0000000000000000,13,0,0,78.0000000000000000,0,0,0,0,,,,False,23.917,37.667,0.0,0.333,0.0,2.655,0.0,0.0,0.0,0.0,0.333,2.65,13.75,,0.0,,,8.0,,0.06,,8.0,,2.0,-4.0,LOSE,"расход 2.7 ₽/дн против 0.0 ₽/дн, 2 кликов и 0 заказов, продаж за 90 дн нет"
5250362136,2219X2,Комплект картриджей PR2 (2 шт.) на 4000000 знаков для принтеров Olivetti PR2,15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,75,1,15.72,0.0,0.0,19.2233333333333333,6,21.96,27,0,0,38.0000000000000000,29,0,0,58.0000000000000000,0,0,0,0,2768.0,36.92,нет_индекса,False,0.0,12.5,0.0,0.167,0.0,2.62,0.0,0.0,0.0,0.0,0.167,2.62,12.5,,,,,15.7,26.3,0.04,23.6,21.96,1.6,2.0,20.0,LOSE,"расход 2.6 ₽/дн против 0.0 ₽/дн, 1 кликов и 0 заказов, продаж за 90 дн нет"
2129695492,6130,"Фотобарабан DR-B020 для принтеров Brother DCP-B7500D, DCP B7520, HL-B2000, HLB2050, MFC-B7700, MFC B7720 черный",8.0,24.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,33,1,11.46,0.0,0.0,8.7272727272727273,11,38,1,15.3,0.0,0.0,12.3050000000000000,4,12.89,7,0,0,52.0000000000000000,10,0,0,136.0000000000000000,0,0,0,0,8411.0,26.99,нет_индекса,False,2.75,6.333,0.083,0.167,0.955,2.55,0.0,0.0,0.0,0.0,0.084,1.59,3.58,2.01,3.6,,,15.3,16.4,0.03,28.7,12.89,15.8,3.0,84.0,LOSE,"расход 2.5 ₽/дн против 1.0 ₽/дн, 1 кликов и 0 заказов, продаж за 90 дн нет"
5260612371,3743X2,Комплект фотобарабанов 113R00782 DU (2 шт.) на 164400 страниц для принтеров Xerox VersaLink C7000,15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,23,1,14.29,0.0,0.0,19.2233333333333333,6,21.96,1,0,0,48.0000000000000000,7,0,0,49.0000000000000000,0,0,0,0,13857.0,28.61,нет_индекса,False,0.0,3.833,0.0,0.167,0.0,2.382,0.0,0.0,0.0,0.0,0.167,2.38,3.83,,,,,14.3,18.0,0.02,36.1,21.96,14.1,6.0,1.0,LOSE,"расход 2.4 ₽/дн против 0.0 ₽/дн, 1 кликов и 0 заказов, продаж за 90 дн нет"
5265651727,4274X6,"Комплект картриджей W2410A (6 шт.) на 6300 страниц для принтеров HP Color LaserJet Pro M155a, Color LaserJet Pro M155nw",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,25,1,14.15,0.0,0.0,19.2233333333333333,6,21.96,17,0,0,17.0000000000000000,26,0,0,37.0000000000000000,0,0,0,0,20558.0,45.78,нет_индекса,False,0.0,4.167,0.0,0.167,0.0,2.358,0.0,0.0,0.0,0.0,0.167,2.36,4.17,,,,,14.2,35.2,0.02,124.1,21.96,102.1,9.0,20.0,LOSE,"расход 2.4 ₽/дн против 0.0 ₽/дн, 1 кликов и 0 заказов, продаж за 90 дн нет"
5241191759,1425X2,"Комплект картриджей 45807120 (2 шт.) на 14000 страниц для принтеров OKI B412, Data B432, B432dn, B512, Kraftway KRP432, MB472dnw, MB492, MB562 MB562dnw",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,49,1,13.92,0.0,0.0,19.2233333333333333,6,21.96,10,0,0,7.0000000000000000,25,0,0,24.0000000000000000,0,0,0,0,7978.0,38.28,нет_индекса,False,0.0,8.167,0.0,0.167,0.0,2.32,0.0,0.0,0.0,0.0,0.167,2.32,8.17,,,,,13.9,27.7,0.03,54.3,21.96,32.3,15.0,17.0,LOSE,"расход 2.3 ₽/дн против 0.0 ₽/дн, 1 кликов и 0 заказов, продаж за 90 дн нет"
5232958111,0024X2,"Комплект картриджей Q6511A (2 шт.) на 12000 страниц для принтеров HP LaserJet 2410, LJ 2420, LJ 2430",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,22,1,13.54,0.0,0.0,19.2233333333333333,6,21.96,11,0,0,26.0000000000000000,16,0,0,80.0000000000000000,0,0,0,0,9622.0,37.77,нет_индекса,False,0.0,3.667,0.0,0.167,0.0,2.257,0.0,0.0,0.0,0.0,0.167,2.26,3.67,,,,,13.5,27.2,0.03,64.0,21.96,42.0,5.0,54.0,LOSE,"расход 2.3 ₽/дн против 0.0 ₽/дн, 1 кликов и 0 заказов, продаж за 90 дн нет"
5280119825,5631X6,Комплект тонер-картриджей TK-5440K (6 шт.) на 15600 страниц для принтеров Kyocera ECOSYS MA2100cfx,15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,34,1,12.3,0.0,0.0,19.2233333333333333,6,21.96,6,0,0,19.0000000000000000,15,0,0,105.0000000000000000,0,0,0,0,12415.0,45.5,нет_индекса,False,0.0,5.667,0.0,0.167,0.0,2.05,0.0,0.0,0.0,0.0,0.167,2.05,5.67,,,,,12.3,34.9,0.02,74.2,21.96,52.2,9.0,86.0,LOSE,"расход 2.0 ₽/дн против 0.0 ₽/дн, 1 кликов и 0 заказов, продаж за 90 дн нет"
1232824764,0045,"Картридж 106R01205 для принтеров Xerox и Phaser 6110, Phaser MFP6110 пурпурный",8.0,16.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,69,0,0.0,0.0,0.0,8.8000000000000000,8,52,1,11.74,0.0,0.0,12.3050000000000000,4,12.89,10,0,0,140.0000000000000000,0,0,0,,0,0,0,0,4282.0,30.26,нет_индекса,False,5.75,8.667,0.0,0.167,0.0,1.957,0.0,0.0,0.0,0.0,0.167,1.96,2.92,,3.5,,,11.7,19.7,0.04,25.1,12.89,12.2,-10.0,,LOSE,"расход 2.0 ₽/дн против 0.0 ₽/дн, 1 кликов и 0 заказов, продаж за 90 дн нет"
5241203195,1425X6,"Комплект картриджей 45807120 (6 шт.) на 42000 страниц для принтеров OKI B412, Data B432, B432dn, B512, Kraftway KRP432, MB472dnw, MB492, MB562 MB562dnw",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,50,1,11.13,0.0,0.0,19.2233333333333333,6,21.96,18,0,0,16.0000000000000000,32,0,0,63.0000000000000000,0,0,0,0,22675.0,45.35,нет_индекса,False,0.0,8.333,0.0,0.167,0.0,1.855,0.0,0.0,0.0,0.0,0.167,1.85,8.33,,,,,11.1,34.8,0.02,134.9,21.96,112.9,14.0,47.0,LOSE,"расход 1.9 ₽/дн против 0.0 ₽/дн, 1 кликов и 0 заказов, продаж за 90 дн нет"
5239560720,0856X2,"Комплект картриджей TN-241BK (2 шт.) на 5000 страниц для принтеров Brother DCP-9020cdw, HL-3140cw, HL 3150, HL3170CDW, MFC-9140, MFC-9330",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,52,1,10.65,0.0,0.0,19.2233333333333333,6,21.96,14,0,0,24.0000000000000000,7,0,0,131.0000000000000000,0,0,0,0,4722.0,38.78,нет_индекса,False,0.0,8.667,0.0,0.167,0.0,1.775,0.0,0.0,0.0,0.0,0.167,1.77,8.67,,,,,10.7,28.2,0.04,43.8,21.96,21.8,-7.0,107.0,LOSE,"расход 1.8 ₽/дн против 0.0 ₽/дн, 1 кликов и 0 заказов, продаж за 90 дн нет"
4489622246,12856,Картридж для Brother DCP-L5500dn,8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,67,0,0.0,0.0,0.0,8.7333333333333333,12,85,1,10.59,0.0,0.0,11.2833333333333333,6,12.89,10,0,0,114.0000000000000000,10,0,0,109.0000000000000000,0,0,0,0,3201.0,29.83,нет_индекса,False,5.583,14.167,0.0,0.167,0.0,1.765,0.0,0.0,0.0,0.0,0.167,1.76,8.58,,2.6,,,10.6,19.2,0.04,18.2,12.89,5.3,0.0,-5.0,LOSE,"расход 1.8 ₽/дн против 0.0 ₽/дн, 1 кликов и 0 заказов, продаж за 90 дн нет"
2226443522,4997,"Картридж T7891 для принтеров Epson WorkForce Pro WF-5110, WF 5190, WF5620, WF-5690 черный",8.0,24.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,42,0,0.0,0.0,0.0,8.7333333333333333,12,24,1,10.06,0.0,0.0,12.3050000000000000,4,12.89,18,0,0,70.0000000000000000,8,0,0,98.0000000000000000,0,0,0,0,2621.0,31.19,нет_индекса,False,3.5,4.0,0.0,0.167,0.0,1.677,0.0,0.0,0.0,0.0,0.167,1.68,0.5,,3.6,,,10.1,20.6,0.04,16.3,12.89,3.4,-10.0,28.0,LOSE,"расход 1.7 ₽/дн против 0.0 ₽/дн, 1 кликов и 0 заказов, продаж за 90 дн нет"
