campaign_id,sku,факт_действие,заказы_связка,заказы_sku,выручка_sku,расход_связка,клики,кампаний_у_sku,новый_фильтр_удержал
10626733,4527409163,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,4527409650,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,651910848,rollback,0.0,0.0,0.0,31.38,3,1,0
10626733,651911555,rollback,0.0,0.0,0.0,29.16,3,1,0
10626733,651928956,rollback,0.0,0.0,0.0,50.34,5,1,0
10626733,652453776,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,652454152,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,652454503,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,652454545,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,652547575,rollback,0.0,0.0,0.0,21.98,1,1,0
10626733,652554832,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,652590726,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,653122493,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,653317633,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,653324142,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,653327159,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,653327626,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,653450896,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,863385712,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,863385918,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,863389273,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,863390563,rollback,0.0,0.0,0.0,43.68,3,1,0
10626733,863393880,rollback,0.0,0.0,0.0,21.04,1,1,0
10626733,863394277,rollback,0.0,0.0,0.0,41.57,2,1,0
10626733,863418582,rollback,0.0,0.0,0.0,17.06,1,1,0
10626733,864225062,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,864225317,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,864225349,rollback,0.0,0.0,0.0,11.66,1,1,0
10626733,864225391,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,864225664,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,864225821,rollback,0.0,0.0,0.0,40.07,2,1,0
10626733,864225830,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,864225853,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,864225908,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,866442758,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,866442920,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,866443017,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,866443897,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,866443918,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,870872436,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,870872471,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,870873014,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,873312859,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,873313016,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,873313041,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,873313750,rollback,0.0,0.0,0.0,119.05,4,2,0
10626733,873314096,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,873314229,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,873319577,rollback,0.0,0.0,0.0,56.3,1,1,0
10626733,873319623,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,873319852,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,873319973,rollback,0.0,0.0,0.0,6.25,1,1,0
10626733,873320207,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,873320481,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,873320543,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,873320575,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,874373637,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,874373710,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,874374260,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,874376004,rollback,0.0,0.0,0.0,20.52,1,2,0
10626733,874376449,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,874377460,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,900987382,rollback,0.0,0.0,0.0,39.77,4,1,0
10626733,904473259,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,904484070,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,904484400,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,904485783,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,906877301,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,906877550,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,930608914,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,930612969,rollback,0.0,0.0,0.0,48.65,2,1,0
10626733,930613025,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,930614120,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,930614877,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,930620161,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,930620562,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,930622151,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,930622287,rollback,0.0,0.0,0.0,28.16,1,2,0
10626733,930625283,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,930626829,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,930627557,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,930635216,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,930641177,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,930641469,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,930641678,rollback,0.0,0.0,0.0,0.0,0,2,0
10626733,930641838,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,930641917,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,930642100,rollback,0.0,0.0,0.0,0.0,0,1,0
10626733,983886007,rollback,0.0,0.0,0.0,37.78,3,1,0
10626733,984583775,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,1153807024,rollback,0.0,0.0,0.0,21.81,5,1,0
10651636,1692496540,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,1999705055,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,2129710172,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,2509957954,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,2816392395,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,3199375091,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,3421885220,rollback,0.0,0.0,0.0,27.25,3,1,0
10651636,3557209843,rollback,0.0,0.0,0.0,50.75,3,2,0
10651636,3558766554,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,3656357998,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,4444699662,rollback,0.0,0.0,0.0,10.94,1,2,0
10651636,4451927942,rollback,0.0,0.0,0.0,15.49,1,2,0
10651636,4451928403,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,4451982855,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,4451982920,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,4451988893,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,4451989754,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,4480825189,rollback,0.0,0.0,0.0,2.13,1,2,0
10651636,4480825919,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,4480825985,rollback,0.0,0.0,0.0,24.53,1,2,0
10651636,4480826019,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,4489625477,rollback,0.0,0.0,0.0,3.36,1,2,0
10651636,4490428697,rollback,0.0,0.0,0.0,1.0,1,2,0
10651636,4490440996,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,4527399110,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,4527404209,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,652454498,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,652456628,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,652459847,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,652550539,rollback,0.0,0.0,0.0,32.4,1,2,0
10651636,652805228,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,653072463,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,653122368,rollback,0.0,0.0,0.0,14.8,1,2,0
10651636,653382718,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,653396827,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,653450938,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,863393818,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,864225048,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,866443645,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,873314457,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,873320210,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,874374090,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,904479374,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,906874407,rollback,0.0,0.0,0.0,0.0,0,2,0
10651636,906875000,rollback,0.0,0.0,0.0,0.0,0,1,0
10651636,930617062,rollback,0.0,0.0,0.0,17.76,1,2,0
10659294,1134976622,rollback,0.0,0.0,0.0,31.81,1,1,0
10659294,1153216251,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,1153657157,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,1153726407,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,1153731408,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,1155649313,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,1155649322,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,1261464561,rollback,0.0,0.0,0.0,2.76,1,1,0
10659294,1261466769,rollback,0.0,0.0,0.0,0.0,0,2,0
10659294,1744145428,rollback,0.0,0.0,0.0,0.0,0,2,0
10659294,1759504556,rollback,0.0,0.0,0.0,5.55,1,2,0
10659294,1999169975,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,2909671248,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,3199344922,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,3557209902,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,3656444264,rollback,0.0,0.0,0.0,22.78,1,2,0
10659294,3953680419,rollback,0.0,0.0,0.0,0.0,0,0,0
10659294,4480825167,rollback,0.0,0.0,0.0,0.0,0,2,0
10659294,4504236193,rollback,0.0,0.0,0.0,15.75,1,2,0
10659294,4527395867,rollback,0.0,0.0,0.0,0.0,0,2,0
10659294,4543086814,rollback,0.0,0.0,0.0,0.0,0,2,0
10659294,652564576,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,863383151,rollback,0.0,0.0,0.0,34.21,3,1,0
10659294,863384426,rollback,0.0,0.0,0.0,1.0,1,1,0
10659294,863388244,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,863390858,rollback,0.0,0.0,0.0,0.0,0,2,0
10659294,863418815,rollback,0.0,0.0,0.0,1.0,1,2,0
10659294,863431665,rollback,0.0,0.0,0.0,0.0,0,2,0
10659294,864225254,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,864225394,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,866442949,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,866443367,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,873312878,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,873313110,rollback,0.0,0.0,0.0,0.0,0,2,0
10659294,873313671,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,873319780,rollback,0.0,0.0,0.0,0.0,0,0,0
10659294,873320626,rollback,0.0,0.0,0.0,1.0,1,2,0
10659294,874373534,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,874375208,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,874375708,rollback,0.0,0.0,0.0,132.57,5,1,0
10659294,900989003,rollback,0.0,0.0,0.0,1.0,1,1,0
10659294,930630822,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,930634320,rollback,0.0,0.0,0.0,0.0,0,1,0
10659294,930639253,rollback,0.0,0.0,0.0,18.38,1,1,0
10659294,930641138,rollback,0.0,0.0,0.0,95.79,6,2,0
10659294,930641567,rollback,0.0,0.0,0.0,19.84,1,1,0
10659516,1011524372,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,1064611902,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,1085507562,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,1129396118,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,1153416743,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,1153720555,rollback,0.0,0.0,0.0,0.0,0,0,0
10659516,1153722890,rollback,0.0,0.0,0.0,36.86,2,2,0
10659516,1153791300,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,1155651351,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,1156701906,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,1163041002,rollback,0.0,0.0,0.0,36.02,2,1,0
10659516,1261465655,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,1261562784,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,1261577185,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,1261629356,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,1611110057,rollback,0.0,0.0,0.0,17.08,2,1,0
10659516,1665073081,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,1692378464,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,1716069449,rollback,0.0,0.0,0.0,1.49,1,1,0
10659516,1716763459,restore_converter,0.0,0.0,0.0,69.9,4,1,0
10659516,1769170436,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,1851963195,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,1897483756,rollback,0.0,0.0,0.0,22.54,2,1,0
10659516,1897483846,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,2226467736,rollback,0.0,0.0,0.0,25.72,1,1,0
10659516,2463013586,rollback,0.0,0.0,0.0,52.34,2,1,0
10659516,2538825013,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,2606371992,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,2695197286,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,2704386883,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,2708399965,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,2708833398,rollback,0.0,0.0,0.0,51.37,2,1,0
10659516,2723036342,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,2909396923,rollback,0.0,0.0,0.0,20.95,1,1,0
10659516,2915894538,rollback,0.0,0.0,0.0,24.4,1,1,0
10659516,2926854950,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,3199419252,rollback,0.0,0.0,0.0,16.36,1,1,0
10659516,3421671421,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,3460980391,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,3557211151,rollback,0.0,0.0,0.0,22.56,1,1,0
10659516,3953684966,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,653348663,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,863385935,rollback,0.0,0.0,0.0,34.55,2,2,0
10659516,863418800,rollback,0.0,0.0,0.0,59.26,2,1,0
10659516,863431234,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,863431299,rollback,0.0,0.0,0.0,19.27,1,1,0
10659516,864225358,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,864225529,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,870872469,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,870872518,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,870872528,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,870872605,rollback,0.0,0.0,0.0,70.66,4,1,0
10659516,873312718,rollback,0.0,0.0,0.0,66.73,3,1,0
10659516,873312923,rollback,0.0,0.0,0.0,1.0,1,1,0
10659516,873313112,rollback,0.0,0.0,0.0,85.71,2,1,0
10659516,873313150,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,873313644,rollback,0.0,0.0,0.0,30.83,1,2,0
10659516,873313801,rollback,0.0,0.0,0.0,40.39,3,2,0
10659516,873313907,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,873314216,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,873314380,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,873319526,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,873319928,rollback,0.0,0.0,0.0,22.72,2,2,0
10659516,873319970,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,873319974,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,874373550,rollback,0.0,0.0,0.0,28.1,1,1,0
10659516,874373606,rollback,0.0,0.0,0.0,57.68,1,1,0
10659516,874373938,rollback,0.0,0.0,0.0,1.0,1,1,0
10659516,874374114,rollback,0.0,0.0,0.0,171.72,6,2,0
10659516,874374199,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,874374362,rollback,0.0,0.0,0.0,12.86,1,1,0
10659516,874377167,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,904484164,rollback,0.0,0.0,0.0,38.67,1,1,0
10659516,930608849,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,930609708,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,930614232,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,930614726,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,930617023,rollback,0.0,0.0,0.0,17.68,1,1,0
10659516,930617488,rollback,0.0,0.0,0.0,0.0,0,2,0
10659516,930621856,rollback,0.0,0.0,0.0,0.0,0,1,0
10659516,930632176,rollback,0.0,0.0,0.0,20.61,1,2,0
10659516,984583619,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1001297456,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1129396112,rollback,0.0,0.0,0.0,12.14,1,1,0
12704286,1129396126,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1129396152,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1137066180,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1139101666,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1143061121,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1143061398,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1143063200,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1153214505,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1153219507,rollback,0.0,0.0,0.0,0.0,0,2,0
12704286,1153406415,rollback,0.0,0.0,0.0,8.31,1,1,0
12704286,1153410168,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1153664972,rollback,0.0,0.0,0.0,7.97,1,1,0
12704286,1153669013,rollback,0.0,0.0,0.0,0.0,0,1,0
12704286,1153669053,rollback,0.0,0.0,0.0,32.56,2,1,0
