# oz_acc2: реклама 2026-07-27..2026-08-17 (22 дн), поиск 4 нед с 2026-07-13, продажи вся история, маржа: margin_safe = margin_own_live - 5.0 п.п.; построено 2026-08-18 — кандидаты на подъём ставки
sku,offer_id,name,in_ads,bid,n_camp,camp_titles,ad_views,ad_clicks,ctr,cpc,ad_spend,spend_30d,ad_orders,ad_rev,ad_drr,ad_cr,ad_days_shown,clicks14,spend14,ad_orders14,ad_rev14,s_demand,s_views,s_orders,s_gmv,pos_avg,pos_best,s_views_all,s_orders_all,s_demand_all,s_weeks,qty30,rev30,qty90,rev90,qty_all,rev_all,n_post,canc,cancel_share,last_sale,days_since_sale,free_fbo,our_price,buyer_price,margin_own_live,margin_safe,net_live,cr_bucket,ceiling_live,ceiling_safe,headroom,segment,tier,note
1873154188,1222QDK1RIPW,"Картриджи DS LC529XL-LC525XL для принтеров Brother DCP-J100, DCP J105, MFC-J200",True,15.0,2,Все / от 0 до 3000,665,15,2.26,12.2,183.64,250,3.0,6541.0,2.8,20.0,21,6,63.64,1.0,2411.0,54596,505,0,4554,38.6666666666666667,34,712,0,62529,6,5,10671.0000,12,25176.0000,13,27269.0000,14,1,7.1,2026-08-04,14,0,2441.0,,36.08,31.1,880.82,0.0281,21.3,17.9,2.9,bid_up,A,реклама окупается (ДРР 2.8 %); сам продаёт 25 176 ₽/90 дн
1873140399,5418YW8E45SK,"Картридж DS 067H Bk для принтеров Canon i-SENSYS LBP631CW, LBP633Cdw, MF651Cw, MF655Cdw черный",True,9.0,1,Все,461,2,0.43,1.0,2.0,3,1.0,3636.0,0.1,50.0,22,1,1.0,0.0,0.0,4133,287,0,2300,81.5000000000000000,62,486,0,4533,7,4,14375.0000,7,24617.0000,7,24617.0000,6,0,0.0,2026-07-27,22,0,4029.0,,30.04,25.0,1210.16,0.0281,28.3,22.6,13.6,bid_up,A,реклама окупается (ДРР 0.1 %); сам продаёт 24 617 ₽/90 дн
1873179506,2451WH5YNQGK,"Фотобарабан DS 50F0Z00 для принтеров Lexmark LaserPrinter MS317, MS310, MS410, MS415, MS510, MS511, MS610, MS617 MX317 MX410 MX417 MX510 MX511 MX611 MX617 черный",True,12.0,2,3000-5000 / 5000-10000,510,9,1.76,10.1,90.93,124,2.0,7768.0,1.2,22.22,22,6,66.34,1.0,3874.0,9992,563,0,2392,33.5000000000000000,30,904,0,14415,7,2,7768.0000,5,19649.0000,9,36901.0000,9,2,22.2,2026-08-13,5,0,11546.0,,29.33,24.3,3386.59,0.031,87.2,69.2,57.2,bid_up,A,реклама окупается (ДРР 1.2 %); сам продаёт 19 649 ₽/90 дн
1883159538,4660H4AQOH6I,"Картридж DS M21-750423 для принтеров Brady BMP 21-LAB, BMP 21-PLUS",True,8.0,1,Все,2354,86,3.65,7.7,658.88,898,3.0,5827.0,11.3,3.49,22,56,424.47,3.0,5827.0,4241,939,0,1998,14.0000000000000000,11,1586,0,29760,7,4,7796.0000,10,20089.0000,10,20089.0000,8,0,0.0,2026-08-17,1,0,2177.0,,27.76,22.8,604.31,0.0281,13.9,10.9,2.9,bid_up,A,реклама окупается (ДРР 11.3 %); сам продаёт 20 089 ₽/90 дн; позиция 14 при спросе 4 241
2138962079,6205K4NSYG96,"Картридж DS №62XL для принтеров HP Envy 5540, Envy5541, Officejet 200 Mobile, OfficeJet 202 цветной",True,8.0,1,Все,320,7,2.19,5.5,38.27,52,1.0,7818.0,0.5,14.29,22,6,37.27,1.0,7818.0,4257,265,0,0,77.7500000000000000,61,487,0,10609,7,1,7818.0000,2,15224.0000,2,15224.0000,2,0,0.0,2026-08-10,8,0,8322.0,,27.14,22.1,2258.68,0.019,35.1,27.1,19.1,bid_up,A,реклама окупается (ДРР 0.5 %); сам продаёт 15 224 ₽/90 дн
1873140750,5309AEW585GM,"Тонер DS TN-420H для принтеров M6700D, M6800FDW, M7100DN, M7200FD, M7300FDN, P3010D, P3300DN черный",True,8.0,1,Все,864,19,2.2,7.6,144.93,198,3.0,5252.0,2.8,15.79,22,10,53.07,1.0,1720.0,14137,588,0,4533,54.2500000000000000,44,905,0,15382,7,4,7122.0000,9,17257.0000,15,27994.0000,9,0,0.0,2026-08-06,12,0,1766.0,,28.68,23.7,506.4,0.0386,16.1,12.7,4.7,bid_up,A,реклама окупается (ДРР 2.8 %); сам продаёт 17 257 ₽/90 дн
1822916318,0341PT73861A,"Картриджи DS 940XL для принтеров HP OfficeJet Pro 8000, OfficeJet Pro 8500",True,9.0,1,Все,365,5,1.37,8.5,42.43,58,1.0,3542.0,1.2,20.0,22,2,21.39,1.0,3542.0,3785,136,0,0,64.0000000000000000,31,294,0,6857,7,2,7084.0000,5,18417.0000,5,18417.0000,5,0,0.0,2026-08-13,5,0,4405.0,,24.92,19.9,1097.62,0.0281,24.7,18.4,9.4,bid_up,A,реклама окупается (ДРР 1.2 %); сам продаёт 18 417 ₽/90 дн
1885396372,1996CPL9PU7Q,"Фотобарабан DS DR-311K DU для принтеров Konica Minolta Bizhub C220, Bizhub C280 черный",True,8.0,1,Все,322,2,0.62,10.4,20.87,28,1.0,10722.0,0.2,50.0,22,0,0.0,0.0,0.0,1142,55,0,0,44.7500000000000000,27,106,0,1199,7,1,10722.0000,1,10722.0000,1,10722.0000,1,0,0.0,2026-08-02,16,0,10965.0,,22.34,17.3,2449.63,0.031,59.0,41.9,33.9,bid_up,A,реклама окупается (ДРР 0.2 %); сам продаёт 10 722 ₽/90 дн
1822891345,0068RHS52FUP,"Картриджи DS 934XL-935XL для принтеров HP OfficeJet Pro 6230, OfficeJet Pro 6830",True,12.0,2,Все / от 0 до 3000,188,4,2.13,11.5,45.93,63,2.0,8662.0,0.5,50.0,22,1,14.77,0.0,0.0,66,54,0,0,87.0000000000000000,53,162,0,209,6,2,8662.0000,2,8662.0000,2,8662.0000,1,0,0.0,2026-08-03,15,0,4361.0,,27.18,22.2,1185.2,0.0281,27.2,21.1,9.1,bid_up,A,реклама окупается (ДРР 0.5 %); сам продаёт 8 662 ₽/90 дн
1873179609,5634F20OMUL2,Картриджи DS TK-5440 для принтеров Kyocera ECOSYS MA2100cfx,True,8.0,1,Все,216,8,3.7,5.1,40.61,55,1.0,5736.0,0.7,12.5,20,3,3.03,0.0,0.0,3347,67,0,0,63.3333333333333333,39,184,0,5890,6,1,5736.0000,2,11056.0000,2,11056.0000,2,0,0.0,2026-07-31,18,0,6524.0,,29.09,24.1,1897.76,0.019,29.9,23.7,15.7,bid_up,A,реклама окупается (ДРР 0.7 %); сам продаёт 11 056 ₽/90 дн
1883229918,1444M5NHQ8DJ,"Картриджи DS CLI-471XL для принтеров Canon Pixma MG5740, Pixma MG6840",True,8.0,1,Все,378,9,2.38,6.7,60.54,83,1.0,2502.0,2.4,11.11,22,6,39.17,1.0,2502.0,408,145,0,0,80.5000000000000000,63,395,0,3127,7,1,2502.0000,6,13349.0000,7,15456.0000,8,1,12.5,2026-08-05,13,0,2772.0,,28.97,24.0,803.09,0.0281,18.7,14.8,6.8,bid_up,A,реклама окупается (ДРР 2.4 %); сам продаёт 13 349 ₽/90 дн
1822912480,0306LHVTCZSZ,"Картридж DS 78 для принтеров HP Color Copier 180, Copier 190, DeskJet 1180, DeskJet 1220, FAX-1230, OfficeJet 5105, OfficeJet 5110, PhotoSmart 1000 PhotoSmart 1100 PSC-720 PSC750 цветной",True,8.0,1,Все,255,2,0.78,6.3,12.51,17,1.0,7371.0,0.2,50.0,21,1,5.88,1.0,7371.0,7207,145,0,0,144.5000000000000000,78,234,0,8140,7,1,7371.0000,1,7371.0000,1,7371.0000,1,0,0.0,2026-08-16,2,0,6865.0,,25.75,20.8,1767.97,0.019,27.1,20.7,12.7,bid_up,A,реклама окупается (ДРР 0.2 %); сам продаёт 7 371 ₽/90 дн
1888929025,4770GICB01QJ,"Картридж DS M21-750499 для принтеров Brady BMP 21-LAB, BMP 21-PLUS",True,9.0,1,Все,457,7,1.53,9.4,65.76,90,1.0,3132.0,2.1,14.29,22,6,57.73,1.0,3132.0,1385,198,0,0,39.0000000000000000,33,502,0,2431,7,1,3132.0000,3,10678.0000,3,10678.0000,3,0,0.0,2026-08-12,6,0,3870.0,,27.36,22.4,1058.94,0.0281,24.3,18.9,9.9,bid_up,A,реклама окупается (ДРР 2.1 %); сам продаёт 10 678 ₽/90 дн
1822891169,0111NUVXH7R4,Картридж DS MLT-D109S для принтеров Samsung SCX-4300 черный,True,12.0,2,Все / от 0 до 3000,211,2,0.95,1.0,2.0,3,1.0,3417.0,0.1,50.0,22,0,0.0,0.0,0.0,13676,123,0,2406,98.7500000000000000,72,174,0,14636,7,1,3417.0000,1,3417.0000,1,3417.0000,1,0,0.0,2026-07-27,22,0,3621.0,,29.69,24.7,1074.92,0.0281,25.1,20.0,8.0,bid_up,A,реклама окупается (ДРР 0.1 %); сам продаёт 3 417 ₽/90 дн
1883158089,2412Q0I9H899,"Картридж DS TK-8115C для принтеров Kyocera Ecosys M8124cidn, M8130cidn голубой",True,8.0,1,Все,94,2,2.13,7.2,14.50,20,1.0,3210.0,0.5,50.0,22,1,7.38,1.0,3210.0,344,53,0,0,105.7500000000000000,66,156,0,482,7,1,3210.0000,1,3210.0000,1,3210.0000,1,0,0.0,2026-08-14,4,0,4036.0,,26.59,21.6,1073.2,0.0281,24.5,18.8,10.8,bid_up,A,реклама окупается (ДРР 0.5 %); сам продаёт 3 210 ₽/90 дн; показов рекламы 94 за окно при ставке 8 ₽
1916271048,4568CDK0T6M0,"Картридж DS LK4WBN для принтеров Epson LabelWorks 1000P, LW 300, LW 400, LW 600P, LW 700, LW K400, LW Z700, LW Z800",True,8.0,1,Все,670,3,0.45,5.2,15.62,21,1.0,2615.0,0.6,33.33,22,2,14.62,1.0,2615.0,458,184,0,0,70.2500000000000000,47,385,0,928,7,1,2615.0000,1,2615.0000,1,2615.0000,1,0,0.0,2026-08-12,6,0,2865.0,,29.37,24.4,841.57,0.0281,19.6,15.6,7.6,bid_up,A,реклама окупается (ДРР 0.6 %); сам продаёт 2 615 ₽/90 дн
2737494373,6511OLMT7Z43,Картридж DS TK-5430K для принтеров Kyocera ECOSYS MA2100cwfx черный,True,12.0,3,3000-5000 / Все / от 0 до 3000,255,1,0.39,16.3,16.29,22,1.0,2354.0,0.7,100.0,22,0,0.0,0.0,0.0,4462,54,0,1637,47.5000000000000000,25,128,0,5396,7,1,2354.0000,1,2354.0000,1,2354.0000,1,0,0.0,2026-07-27,22,0,2588.0,,29.34,24.3,759.24,0.0281,17.7,14.0,2.0,bid_up,A,реклама окупается (ДРР 0.7 %); сам продаёт 2 354 ₽/90 дн
1873190022,0852VS8JSW3K,"Фотобарабан DS DR-2335 DU для принтеров Brother DCP-L2500, DCP L2520, HL-L2300, HLL2340, HL L2360, HL-L2365, MFC-L2700, MFC L2720DWR черный",True,12.0,2,Все / от 0 до 3000,214,4,1.87,6.2,24.66,34,1.0,2317.0,1.1,25.0,21,4,24.66,1.0,2317.0,340,118,0,0,84.7500000000000000,67,208,0,3123,7,1,2317.0000,1,2317.0000,1,2317.0000,1,0,0.0,2026-08-10,8,0,2826.0,,27.16,22.2,767.63,0.0281,17.6,13.7,1.7,bid_up,A,реклама окупается (ДРР 1.1 %); сам продаёт 2 317 ₽/90 дн
1873180475,5147ZY76VH87,"Фотобарабан DS 44844472 для принтеров OKI Data MC853, MC873 черный",True,8.0,1,Все,206,0,0.0,,0.0,0,0.0,0.0,,,22,0,0.0,0.0,0.0,99,88,0,0,41.0000000000000000,24,189,0,2884,7,0,0,4,73625.0000,4,73625.0000,5,2,40.0,2026-06-19,60,0,26831.0,,23.09,18.1,6196.36,0.031,150.6,109.1,101.1,bid_up,B,сам продаёт 73 625 ₽/90 дн
1873186024,5239DY884YCL,"Картридж DS 069H для принтеров Canon i-SENSYS LBP673Cdw, MF752Cdw, MF754Cdw черный",True,9.0,1,Все,225,0,0.0,,0.0,0,0.0,0.0,,,22,0,0.0,0.0,0.0,392,131,0,0,71.7500000000000000,63,249,0,4272,7,0,0,10,41206.0000,10,41206.0000,8,0,0.0,2026-07-10,39,0,5119.0,,26.89,21.9,1376.66,0.019,21.3,16.5,7.5,bid_up,B,сам продаёт 41 206 ₽/90 дн
1873152502,0720WSQ1ZHQU,"Картриджи DS CLT-409 для принтеров Samsung CLP-310, CLP 315, CLX-3170, CLX3175",True,13.0,1,5000-10000,109,0,0.0,,0.0,0,0.0,0.0,,,20,0,0.0,0.0,0.0,23757,285,0,0,56.5000000000000000,17,1036,0,56985,7,0,0,4,37778.0000,4,37778.0000,6,2,33.3,2026-07-12,37,0,9930.0,,44.62,39.6,4431.07,0.019,74.9,65.4,52.4,bid_up,B,сам продаёт 37 778 ₽/90 дн
1888949756,4757M05WUWFF,"Картриджи DS W2010A-W2013A для принтеров HP Color LaserJet M776, LJ M856",True,8.0,1,Все,56,0,0.0,,0.0,0,0.0,0.0,,,17,0,0.0,0.0,0.0,47,36,0,0,64.6666666666666667,21,119,0,3008,6,0,0,1,35659.0000,1,35659.0000,1,0,0.0,2026-06-18,61,0,56577.0,,23.4,18.4,13239.46,0.031,323.1,235.3,227.3,bid_up,B,сам продаёт 35 659 ₽/90 дн; показов рекламы 56 за окно при ставке 8 ₽
1999376442,5953HF1AW8VK,Картридж DS THM348 для принтеров Катюша М348 черный,True,8.0,1,Все,167,1,0.6,5.5,5.54,8,2.0,13590.0,0.0,200.0,22,1,5.54,0.0,0.0,7477,148,0,4149,50.2500000000000000,32,293,0,12194,7,2,13590.0000,3,19553.0000,3,19553.0000,3,0,0.0,2026-07-30,19,0,6935.0,,26.92,21.9,1866.98,0.019,29.0,22.3,14.3,bid_up,B,сам продаёт 19 553 ₽/90 дн
1916292610,5437P5J5ST3I,"Картридж DS 006R01831 для принтеров Xerox VersaLink C7120, VersaLinkC7125 желтый",True,8.0,1,Все,122,0,0.0,,0.0,0,0.0,0.0,,,18,0,0.0,0.0,0.0,2723,34,0,0,55.0000000000000000,31,104,0,2804,7,0,0,2,18396.0000,2,18396.0000,1,0,0.0,2026-06-04,75,2,8706.0,,23.84,18.8,2075.59,0.019,31.2,22.9,14.9,bid_up,B,сам продаёт 18 396 ₽/90 дн
1885397827,2543YMEESXZ6,"Картридж DS A0DK252 для принтеров Konica Minolta Magicolor 4650, Magicolor 4690 желтый",True,8.0,1,Все,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,18156.0000,1,18156.0000,1,18156.0000,1,0,0.0,2026-07-22,27,0,18156.0,,22.28,17.3,4044.88,0.031,97.4,69.3,61.3,bid_up,B,сам продаёт 18 156 ₽/90 дн; показов рекламы 0 за окно при ставке 8 ₽
1886464134,2060NSHL8FUS,Картридж DS MPC2551EBk для принтеров Ricoh Aficio MPC2051 черный,True,8.0,1,Все,86,0,0.0,,0.0,0,0.0,0.0,,,22,0,0.0,0.0,0.0,22,19,0,0,24.5000000000000000,13,40,0,44,7,0,0,2,13220.0000,2,13220.0000,1,0,0.0,2026-06-04,75,0,4656.0,,25.46,20.5,1185.32,0.0281,26.8,20.3,12.3,bid_up,B,сам продаёт 13 220 ₽/90 дн; показов рекламы 86 за окно при ставке 8 ₽
2558279405,4857QKXDXKB8,"Фотобарабан DS 108R01484 для принтеров Xerox VersaLink C500, C505 черный",True,9.0,1,Все,168,0,0.0,,0.0,0,0.0,0.0,,,22,0,0.0,0.0,0.0,1075,54,0,0,72.5000000000000000,53,79,0,1108,7,0,0,1,13210.0000,2,26888.0000,2,0,0.0,2026-06-23,56,0,15334.0,,24.06,19.1,3689.21,0.031,90.7,67.1,58.1,bid_up,B,сам продаёт 13 210 ₽/90 дн
1873185664,4480FA6W01RV,"Картридж DS W9025MC для принтеров HP LaserJet E72425, LJ E72430 черный",True,13.0,2,10000-500000 / Все,77,0,0.0,,0.0,0,0.0,0.0,,,20,0,0.0,0.0,0.0,3475,60,0,0,63.2500000000000000,20,74,0,3493,6,0,0,1,12188.0000,1,12188.0000,1,0,0.0,2026-06-08,71,0,15082.0,,23.09,18.1,3482.39,0.031,84.7,61.3,48.3,bid_up,B,сам продаёт 12 188 ₽/90 дн; показов рекламы 77 за окно при ставке 13 ₽
1883139956,3862M4DB12AO,"Картридж DS MPC406Bk для принтеров Ricoh Aficio MPC306, MPC307 черный",True,8.0,1,Все,220,0,0.0,,0.0,0,0.0,0.0,,,22,0,0.0,0.0,0.0,14,10,0,0,77.0000000000000000,20,28,0,958,7,0,0,2,12164.0000,2,12164.0000,1,0,0.0,2026-05-22,88,0,7473.0,,25.25,20.2,1887.25,0.019,28.8,21.6,13.6,bid_up,B,сам продаёт 12 164 ₽/90 дн
1883145408,5631CGT9KFKI,Картридж DS TK-5440K для принтеров Kyocera ECOSYS MA2100cfx черный,True,12.0,2,Все / от 0 до 3000,246,0,0.0,,0.0,0,1.0,1955.0,0.0,,22,0,0.0,0.0,0.0,6222,230,0,2584,33.2500000000000000,26,550,0,14862,7,2,3934.0000,5,9774.0000,5,9774.0000,5,0,0.0,2026-07-31,18,0,2306.0,,30.36,25.4,700.04,0.0281,16.4,13.2,1.2,bid_up,B,сам продаёт 9 774 ₽/90 дн
1883139564,4144L08J8M5P,"Картридж DS №963XL для принтеров HP OfficeJet Pro 9010, OfficeJet Pro 9013 пурпурный",True,8.0,1,Все,134,0,0.0,,0.0,0,0.0,0.0,,,21,0,0.0,0.0,0.0,6372,86,0,0,91.0000000000000000,67,210,0,11845,7,0,0,3,11032.0000,3,11032.0000,3,0,0.0,2026-06-20,59,0,5416.0,,28.01,23.0,1516.94,0.019,23.7,18.6,10.6,bid_up,B,сам продаёт 11 032 ₽/90 дн
1873185027,4267HXSEKQY7,"Картридж DS 006R01704 для принтеров Xerox AltaLink C8030, C8035 желтый",True,10.0,1,Все,136,0,0.0,,0.0,0,0.0,0.0,,,22,0,0.0,0.0,0.0,6317,89,0,0,51.2500000000000000,33,333,0,17136,7,0,0,2,10903.0000,3,16731.0000,3,0,0.0,2026-06-22,57,0,7495.0,,26.42,21.4,1980.32,0.019,30.6,23.4,13.4,bid_up,B,сам продаёт 10 903 ₽/90 дн
1873184675,2785RFTI6PCU,"Картридж DS 45862852 для принтеров OKI MC 873, MC853 черный",True,8.0,1,Все,156,0,0.0,,0.0,0,0.0,0.0,,,22,0,0.0,0.0,0.0,76,67,0,0,43.2500000000000000,37,107,0,135,7,0,0,1,10549.0000,1,10549.0000,1,0,0.0,2026-06-26,53,0,12687.0,,22.59,17.6,2865.52,0.031,69.3,49.6,41.6,bid_up,B,сам продаёт 10 549 ₽/90 дн
2624153959,6351EGSNP0LK,"Картридж DS 006R01561 для принтеров Xerox D110, D125, D136, D95 черный",True,8.0,1,Все,64,0,0.0,,0.0,0,0.0,0.0,,,19,0,0.0,0.0,0.0,49,41,0,0,85.0000000000000000,64,128,0,959,7,0,0,1,10256.0000,1,10256.0000,1,0,0.0,2026-06-08,71,0,11931.0,,22.35,17.4,2666.79,0.031,64.2,45.9,37.9,bid_up,B,сам продаёт 10 256 ₽/90 дн; показов рекламы 64 за окно при ставке 8 ₽
1883163579,4730E8BX008P,Картридж DS TN-227K для принтеров Konica Minolta Bizhub C257i черный,True,8.0,1,Все,15,0,0.0,,0.0,0,0.0,0.0,,,5,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,0,0,0,2,9350.0000,3,14073.0000,3,1,33.3,2026-05-30,80,0,9829.0,,22.72,17.7,2233.51,0.019,33.2,23.8,15.8,bid_up,B,сам продаёт 9 350 ₽/90 дн; показов рекламы 15 за окно при ставке 8 ₽
1873187447,1214D6TE6V9M,"Картриджи DS TK-895 для принтеров Kyocera FS-C8020MFP, FS C8025MFP, FSC8520MFP, FS-C8525MFP",True,12.0,1,5000-10000,54,0,0.0,,0.0,0,0.0,0.0,,,19,0,0.0,0.0,0.0,64,58,0,0,101.7500000000000000,41,168,0,501,7,0,0,1,9269.0000,2,18421.0000,2,0,0.0,2026-05-20,90,0,13983.0,,23.19,18.2,3243.34,0.031,78.9,57.3,45.3,bid_up,B,сам продаёт 9 269 ₽/90 дн; показов рекламы 54 за окно при ставке 12 ₽
1822591692,0006YXQCZJWS,"Картриджи DS 731 для принтеров Canon i-SENSYS LBP-7100Cn, LBP 7110, MF623cn, MF628cw, MF8230cn, MF8280cw",True,12.0,2,5000-10000 / Все,86,0,0.0,,0.0,0,0.0,0.0,,,18,0,0.0,0.0,0.0,3273,84,0,0,94.3333333333333333,47,235,0,13414,6,0,0,1,9242.0000,1,9242.0000,1,0,0.0,2026-07-02,47,0,10278.0,,22.12,17.1,2273.59,0.031,54.6,38.6,26.6,bid_up,B,сам продаёт 9 242 ₽/90 дн; показов рекламы 86 за окно при ставке 12 ₽
