nm_id;vendor_code;price_2508;price_0709;margin_2508;margin_0709;discount_pct;net_per_unit;qty_sep;qty_aug;revenue_sep;loss_sep;snaps;neg_snaps;in_ads;cpc
869218387;49413WARXX8U;19901.0;9897.0;-18.73;-109.73;84.0;-13540.99;0;0;0;0.0;14;10;0;
323253560;4941NXBCKSQT;19901.0;9897.0;-18.73;-109.73;84.0;-13540.99;0;0;0;0.0;14;10;0;
869220283;49414HUNL0ZB;19901.0;9897.0;-18.73;-109.73;84.0;-13540.99;0;0;0;0.0;14;10;0;
869222714;49415PAB0692;19901.0;9897.0;-18.73;-109.73;84.0;-13540.99;0;0;0;0.0;14;10;0;
869224032;49416EGEPMNU;19901.0;9897.0;-18.73;-109.73;84.0;-13540.99;0;0;0;0.0;14;10;0;
869224740;49417BIEKCL3;19901.0;9897.0;-18.73;-109.73;84.0;-13540.99;0;0;0;0.0;14;10;0;
869226713;49418EDW5K0R;19901.0;9897.0;-18.73;-109.73;84.0;-13540.99;0;0;0;0.0;14;10;0;
323138170;4775REBNV5SM;16372.0;8312.0;-22.65;-116.37;86.0;-12061.52;0;0;0;0.0;14;10;0;
502231318;6528PERNISMD;39579.0;12208.0;32.25;-76.95;81.0;-11714.12;0;0;0;0.0;14;1;0;
323244811;5100CTCKCH5L;15616.0;7439.0;-26.17;-123.2;86.0;-11571.41;0;0;0;0.0;14;10;0;
323143727;4774LP5WESM0;19647.0;10094.0;-9.04;-85.51;83.0;-10762.27;0;0;0;0.0;14;10;0;
915872062;55702F67GCR9;22171.0;11458.0;-3.18;-72.17;81.0;-10310.18;0;0;0;0.0;14;10;0;
915872091;55701MNT6E42;22171.0;11458.0;-3.18;-72.17;81.0;-10310.18;0;0;0;0.0;14;10;0;
915872273;55703KEVL7J1;22171.0;11458.0;-3.18;-72.17;81.0;-10310.18;0;0;0;0.0;14;10;0;
323348002;4291P6EDTS0H;12925.0;6156.0;-30.53;-131.64;86.0;-10232.37;0;0;0;0.0;14;10;0;
829029192;1766Q75M8WTH;15308.0;7739.0;-14.19;-96.92;84.0;-9470.85;0;0;0;0.0;14;10;0;
863297462;17661ZDEZ6LP;16208.0;8327.0;-10.13;-87.78;83.0;-9113.57;0;0;0;0.0;14;10;0;
863301954;17663CB1ME7R;16208.0;8327.0;-10.13;-87.78;83.0;-9113.57;0;0;0;0.0;14;10;0;
863303085;17664SDDXLWF;16208.0;8327.0;-10.13;-87.78;83.0;-9113.57;0;0;0;0.0;14;10;0;
863300962;17662UE4JJR4;16208.0;8327.0;-10.13;-87.78;83.0;-9113.57;0;0;0;0.0;14;10;0;
324994500;5570XEJJ8MIL;28268.0;14473.0;10.23;-44.95;76.0;-8110.86;0;0;0;0.0;14;2;0;
343239794;5797Y8339422;10932.0;5387.0;-26.32;-118.1;86.0;-8033.16;0;0;0;0.0;14;6;0;
343239716;5794OS9R2G29;10932.0;5387.0;-26.32;-118.1;86.0;-8033.16;0;0;0;0.0;14;6;0;
912934043;57942QD1MKTX;12440.0;5772.0;-15.98;-106.33;85.0;-7748.94;0;0;0;0.0;14;6;0;
912934034;57941NDYCCXM;12440.0;5772.0;-15.98;-106.33;85.0;-7748.94;0;0;0;0.0;14;6;0;
869313507;58981QKCI89D;11487.0;5497.0;-19.93;-109.44;85.0;-7596.67;0;0;0;0.0;14;10;0;
380712002;5898OQ2SBJAM;11487.0;5497.0;-19.93;-109.44;85.0;-7596.67;0;0;0;0.0;14;10;0;
473174408;6285H18RKXOQ;7103.0;7176.0;-26.37;-82.61;81.0;-7485.39;0;0;0;0.0;14;2;0;
870435262;63618QMY484B;9778.0;4618.0;-27.57;-127.48;86.0;-7432.99;0;0;0;0.0;14;10;0;
869382034;63611FDZKC28;9778.0;4618.0;-27.57;-127.48;86.0;-7432.99;0;0;0;0.0;14;10;0;
869382933;63612VHC39UJ;9778.0;4618.0;-27.57;-127.48;86.0;-7432.99;0;0;0;0.0;14;10;0;
869385730;63613TAJPMUS;9778.0;4618.0;-27.57;-127.48;86.0;-7432.99;0;0;0;0.0;14;10;0;
870436013;63619SJHZ2J9;9778.0;4618.0;-27.57;-127.48;86.0;-7432.99;0;0;0;0.0;14;10;0;
870430196;63614FNMH3GS;9778.0;4618.0;-27.57;-127.48;86.0;-7432.99;0;0;0;0.0;14;10;0;
490291215;6361ZPE5M2Y0;9778.0;4618.0;-27.57;-127.48;86.0;-7432.99;0;0;0;0.0;14;10;0;
870430716;63615LRF3ZWY;9778.0;4618.0;-27.57;-127.48;86.0;-7432.99;0;0;0;0.0;14;10;0;
870433653;63616WDZDQC1;9778.0;4618.0;-27.57;-127.48;86.0;-7432.99;0;0;0;0.0;14;10;0;
870434506;63617CAPP88N;9778.0;4618.0;-27.57;-127.48;86.0;-7432.99;0;0;0;0.0;14;10;0;
503896557;6541GY57AXPY;16737.0;8693.0;-2.01;-68.21;79.0;-7393.26;0;0;0;0.0;14;10;0;
343239973;5809XKLYSXSA;15760.0;8183.0;-0.14;-64.71;79.0;-6601.92;0;0;0;0.0;14;10;0;
868984434;19942WQ66KCR;9234.0;4538.0;-24.56;-114.87;87.0;-6582.33;0;0;0;0.0;14;10;0;
868983765;19941V9GW941;9234.0;4538.0;-24.56;-114.87;87.0;-6582.33;0;0;0;0.0;14;10;0;
868989272;19943NSKN0PL;9234.0;4538.0;-24.56;-114.87;87.0;-6582.33;0;0;0;0.0;14;10;0;
923489249;68303M23WEPE;10260.0;4887.0;-17.13;-104.04;86.0;-6420.06;0;0;0;0.0;14;10;0;
923489245;68304OR4G7CL;10260.0;4887.0;-17.13;-104.04;86.0;-6420.06;0;0;0;0.0;14;10;0;
923489482;68307KVODXCY;10260.0;4887.0;-17.13;-104.04;86.0;-6420.06;0;0;0;0.0;14;10;0;
923489558;68308O8JJU5Y;10260.0;4887.0;-17.13;-104.04;86.0;-6420.06;0;0;0;0.0;14;10;0;
923489190;68301IJBUEJ5;10260.0;4887.0;-17.13;-104.04;86.0;-6420.06;0;0;0;0.0;14;10;0;
923489475;68306KHU8EQ3;10260.0;4887.0;-17.13;-104.04;86.0;-6420.06;0;0;0;0.0;14;10;0;
923489228;68302Z1TNERX;10260.0;4887.0;-17.13;-104.04;86.0;-6420.06;0;0;0;0.0;14;10;0;
923489338;68305YJEA4WM;10260.0;4887.0;-17.13;-104.04;86.0;-6420.06;0;0;0;0.0;14;10;0;
323349309;4489EMZR675Q;18393.0;16845.0;-24.47;-30.2;70.0;-6359.45;0;0;0;0.0;14;3;0;
323341087;1209G600SW25;37358.0;15380.0;24.18;-32.99;72.0;-6326.29;0;0;0;0.0;14;1;0;
797220712;6830GI0AQU5I;10944.0;5236.0;-12.37;-93.2;85.0;-6162.21;0;0;0;0.0;14;10;0;
484911430;6314Q7UOZDA3;8692.0;4271.0;-23.06;-111.77;87.0;-6028.51;0;0;0;0.0;14;10;0;
323132216;2878H145QAGA;8631.0;4104.0;-24.83;-115.67;87.0;-5994.01;0;0;0;0.0;14;12;0;
323169120;4438GP8E09SM;16091.0;8270.0;2.18;-57.82;79.0;-5962.74;0;0;0;0.0;14;2;0;
323169092;4437ZRE9YH84;16091.0;8270.0;2.18;-57.82;79.0;-5962.74;0;0;0;0.0;14;2;0;
323169064;4436L5YGI4WD;16091.0;8270.0;2.18;-57.82;79.0;-5962.74;0;0;0;0.0;14;1;0;
885139014;28781LMPCCD8;9271.0;4420.0;-19.05;-103.23;86.0;-5760.83;0;0;0;0.0;14;12;0;
885141929;28782LJLRH17;9271.0;4420.0;-19.05;-103.23;86.0;-5760.83;0;0;0;0.0;14;12;0;
885142770;28783ULY2J4C;9271.0;4420.0;-19.05;-103.23;86.0;-5760.83;0;0;0;0.0;14;12;0;
484926223;6317R494KQ9V;8148.0;4005.0;-23.21;-112.07;87.0;-5667.39;0;0;0;0.0;14;10;0;
484925080;6315XSYWQJO1;8148.0;4005.0;-23.21;-112.07;87.0;-5667.39;0;0;0;0.0;14;10;0;
484925746;6316LTSLPIU1;8148.0;4005.0;-23.21;-112.07;87.0;-5667.39;0;0;0;0.0;14;10;0;
514351345;6578Y4PV5TCM;7511.0;3974.0;-24.58;-114.76;87.0;-5416.25;0;0;0;0.0;14;10;0;
489539682;6345KE4QI5QO;7511.0;3974.0;-24.58;-114.76;87.0;-5416.25;0;0;0;0.0;14;10;0;
915894360;63461PPNPLEW;8451.0;4025.0;-16.23;-102.38;86.0;-5203.86;0;0;0;0.0;14;10;0;
915894347;63462IPEGNKM;8451.0;4025.0;-16.23;-102.38;86.0;-5203.86;0;0;0;0.0;14;10;0;
435042239;4803TD8F8KDV;6974.0;3690.0;-24.14;-114.0;87.0;-4996.38;0;0;0;0.0;14;10;0;
323339668;4290DA3CECS1;6437.0;3405.0;-27.9;-121.02;87.0;-4895.15;0;0;0;0.0;14;10;0;
489541024;6347YJZG9K6M;6705.0;3548.0;-25.03;-115.65;87.0;-4873.92;0;0;0;0.0;14;10;0;
323328833;4819VBDC7N4D;6437.0;3405.0;-25.88;-117.26;87.0;-4742.84;0;0;0;0.0;14;10;0;
865187337;24623TB1XYE1;7132.0;3660.0;-20.1;-105.44;86.0;-4584.08;0;0;0;0.0;14;12;0;
883958515;24625EI65ZU0;7132.0;3660.0;-20.1;-105.44;86.0;-4584.08;0;0;0;0.0;14;12;0;
865186294;24621GZAXDFB;7132.0;3660.0;-20.1;-105.44;86.0;-4584.08;0;0;0;0.0;14;12;0;
865186888;24622E8FH3P4;7132.0;3660.0;-20.1;-105.44;86.0;-4584.08;0;0;0;0.0;14;12;0;
865187897;24624UEDRFXT;7132.0;3660.0;-20.1;-105.44;86.0;-4584.08;0;0;0;0.0;14;12;0;
381078597;6044GFD4B1NY;11770.0;5545.0;2.22;-64.73;82.0;-4532.69;0;0;0;0.0;14;2;0;
323233013;1994D283DEIQ;15049.0;7331.0;7.72;-48.83;79.0;-4519.51;0;0;0;0.0;14;2;0;
489532235;6343GIHAKC0V;6963.0;3701.0;-21.29;-102.14;86.0;-4489.83;0;0;0;0.0;14;6;0;
323246229;1713Y3NJ6ZCN;4113.0;1860.0;-11.81;-200.64;91.0;-4433.67;0;0;0;0.0;14;9;0;
381060102;6049MCFJ40N7;11770.0;5545.0;2.81;-63.14;82.0;-4421.28;0;0;0;0.0;14;2;0;
886661935;48191GCKDAM5;7629.0;3929.0;-12.62;-93.82;85.0;-4378.8;0;0;0;0.0;14;10;0;
886664351;48192LAYO2PV;7629.0;3929.0;-12.62;-93.82;85.0;-4378.8;0;0;0;0.0;14;10;0;
323341884;2399H26N6R08;69665.0;34048.0;32.17;-9.53;62.0;-4259.52;0;0;0;0.0;14;2;0;
381036330;6050QWMW6Q7D;12072.0;5853.0;4.22;-56.74;81.0;-4193.72;0;0;0;0.0;14;2;0;
381058380;6048I5ODP6UR;12072.0;5853.0;4.22;-56.74;81.0;-4193.72;0;0;0;0.0;14;2;0;
498650996;6479CP5AFHRI;10397.0;5027.0;0.03;-65.87;82.0;-4181.17;0;0;0;0.0;14;9;0;
323266329;2549GH33D17O;4868.0;2567.0;-34.21;-135.35;88.0;-4127.45;0;0;0;0.0;14;10;0;
323149309;4494ZUXXRMEO;6405.0;3179.0;-16.29;-107.47;86.0;-4057.88;0;0;0;0.0;14;10;0;
323257603;3721VUG0MNO5;7082.0;3537.0;-11.13;-95.52;85.0;-4012.85;0;0;0;0.0;14;10;0;
381069855;6038BQYIJYBJ;6250.0;3267.0;-18.13;-101.76;86.0;-3948.7;0;0;0;0.0;14;11;0;
477957626;6297XQLBRIQB;15484.0;11261.0;30.37;-28.03;71.0;-3935.54;0;0;0;0.0;14;2;0;
324992088;5134D9AM4MIL;5760.0;3057.0;-14.33;-107.95;86.0;-3919.64;0;0;0;0.0;14;6;0;
323248303;1710DWOOA508;5320.0;2687.0;7.5;-120.9;87.0;-3859.11;0;0;0;0.0;14;1;0;
323344734;3648M2K7SMSE;41908.0;20488.0;24.42;-14.24;65.0;-3828.4;0;0;0;0.0;14;2;0;
883997686;25481UH66IMV;5152.0;2611.0;-24.09;-121.3;87.0;-3762.04;0;0;0;0.0;14;10;0;
324984181;2548ZM5Y9TK0;5152.0;2611.0;-24.09;-121.3;87.0;-3762.04;0;0;0;0.0;14;10;0;
489539772;6346RTP865JJ;12394.0;6038.0;7.71;-48.75;79.0;-3717.14;0;0;0;0.0;14;2;0;
323267806;0524BBL9GLJ8;5520.0;2812.0;-18.55;-108.45;86.0;-3622.47;0;0;0;0.0;14;10;0;
323133362;1977SPSR6RTQ;10290.0;5080.0;1.76;-56.03;80.0;-3594.62;0;0;0;0.0;14;2;0;
323259199;0521JGZTTFAP;5008.0;2485.0;-8.99;-120.94;87.0;-3569.72;0;0;0;0.0;14;11;0;
416835127;6039WG7AFNY2;12039.0;5865.0;8.07;-48.11;79.0;-3562.33;0;0;0;0.0;14;2;0;
323250549;3064AU3QB59F;1816.0;1190.0;-11.13;-263.69;92.0;-3558.35;0;0;0;0.0;14;12;0;
439260175;6237WLH91L6O;5859.0;3114.0;-18.4;-96.08;85.0;-3554.11;0;0;0;0.0;14;12;0;
869105839;30234H78V9HZ;6717.0;3375.0;-7.66;-87.04;84.0;-3488.68;0;0;0;0.0;14;10;0;
323299381;4208DDJF3ROR;3987.0;2215.0;-32.86;-132.38;88.0;-3482.81;0;0;0;0.0;14;10;0;
323235216;5064LRQFIKZI;5888.0;3013.0;-13.36;-96.56;85.0;-3455.4;0;0;0;0.0;14;10;0;
323234317;5063KW328O31;5888.0;3013.0;-13.36;-96.56;85.0;-3455.4;0;0;0;0.0;14;10;0;
434799022;4824GMMUPLMK;4041.0;2110.0;-33.7;-134.01;88.0;-3358.27;0;0;0;0.0;14;10;0;
869105105;30233P94YG9U;6909.0;3585.0;-5.8;-78.48;83.0;-3342.14;0;0;0;0.0;14;10;0;
869104100;30232M67TS3P;6909.0;3585.0;-5.8;-78.48;83.0;-3342.14;0;0;0;0.0;14;10;0;
869103322;30231JF8YLJI;6909.0;3585.0;-5.8;-78.48;83.0;-3342.14;0;0;0;0.0;14;10;0;
878109152;05211L7AEBFF;5724.0;2867.0;-0.49;-97.02;85.0;-3304.08;0;0;0;0.0;14;11;0;
878110277;05212PMDV3RA;5724.0;2867.0;-0.49;-97.02;85.0;-3304.08;0;0;0;0.0;14;11;0;
886330516;36442QR8DK89;4801.0;2461.0;-19.48;-109.31;86.0;-3196.03;0;0;0;0.0;14;10;0;
886329752;36441L2UUXLS;4801.0;2461.0;-19.48;-109.31;86.0;-3196.03;0;0;0;0.0;14;10;0;
886332409;36444LZ0Q81N;4801.0;2461.0;-19.48;-109.31;86.0;-3196.03;0;0;0;0.0;14;10;0;
886331425;36443YAT0FTL;4801.0;2461.0;-19.48;-109.31;86.0;-3196.03;0;0;0;0.0;14;10;0;
1023281955;4717MUIYFASW;15754.0;14736.0;-12.84;-17.37;66.0;-3190.67;0;0;0;0.0;14;3;0;
887179025;50611KHQ61AK;4043.0;2149.0;-31.28;-122.16;87.0;-3118.52;0;0;0;0.0;14;12;0;
887179411;50612QZFUR9B;4043.0;2149.0;-31.28;-122.16;87.0;-3118.52;0;0;0;0.0;14;12;0;
887183563;50781MLZYH5L;5760.0;2948.0;-9.78;-89.0;85.0;-3116.11;0;0;0;0.0;14;10;0;
887184396;50783PMK5UAN;5760.0;2948.0;-9.78;-89.0;85.0;-3116.11;0;0;0;0.0;14;10;0;
887183911;50782B2G2ZZL;5760.0;2948.0;-9.78;-89.0;85.0;-3116.11;0;0;0;0.0;14;10;0;
323235693;5078G8M40827;5760.0;2948.0;-9.78;-89.0;85.0;-3116.11;0;0;0;0.0;14;10;0;
885114686;28088KV4BB2A;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885126315;280817AX1HTA;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885115234;28089T2L8FAT;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885106582;28081BPN6Z0V;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885107073;28082QEPLGIC;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885109857;28083XNVWK7R;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885116213;280810HRF5F9;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885110276;28084X5XTNMT;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885110857;28085MG9BXQU;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885113122;28086VGOKU8Y;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885120009;280813T1HLVB;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885114186;28087W8RIQ9L;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885125998;280816QHIS4W;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885118563;280812R2JDB6;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885116608;280811NW2E4X;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885126849;280818G4KQ1I;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885125421;280815VSG5FO;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
885120534;280814PRLMWI;4608.0;2373.0;-21.1;-110.26;85.0;-3108.08;0;0;0;0.0;14;10;0;
323313355;4245XIDT631Q;4849.0;2461.0;-17.8;-105.64;86.0;-3088.54;0;0;0;0.0;14;10;0;
323325277;4246VT7SH13Q;4849.0;2461.0;-17.8;-105.64;86.0;-3088.54;0;0;0;0.0;14;10;0;
923199924;6674J1FLCNQY;7148.0;6623.0;-6.68;-36.8;74.0;-3077.68;0;0;0;0.0;14;3;0;
323312643;1989IO03JS5A;5334.0;2637.0;-12.34;-98.13;85.0;-3073.86;0;0;0;0.0;14;10;0;
323348074;4302GY9WG2CS;9745.0;8940.0;-22.53;-27.45;72.0;-3059.95;0;0;0;0.0;14;3;0;
323234044;5061H9KCYK7Y;4354.0;2314.0;-24.83;-109.26;86.0;-3003.64;0;0;0;0.0;14;12;0;
489662243;6358UXHEWSTE;4641.0;2461.0;-18.97;-102.72;86.0;-3003.33;0;0;0;0.0;14;10;0;
438355718;2267Z6L7CE1P;28968.0;15002.0;34.64;-15.87;65.0;-2967.94;0;0;0;0.0;14;1;0;
885104671;27931V32WIFJ;4233.0;2246.0;-22.89;-110.74;86.0;-2953.98;0;0;0;0.0;14;10;0;
885105538;27933TYWR88Z;4233.0;2246.0;-22.89;-110.74;86.0;-2953.98;0;0;0;0.0;14;10;0;
885105157;27932HT4WNDZ;4233.0;2246.0;-22.89;-110.74;86.0;-2953.98;0;0;0;0.0;14;10;0;
323205794;4181DN0IN78P;3561.0;1767.0;-36.83;-140.65;88.0;-2951.69;0;0;0;0.0;14;9;0;
323312488;1988MMDFMNW0;5601.0;2813.0;-8.27;-88.34;84.0;-2951.69;0;0;0;0.0;14;10;0;
323312661;1990QTCA8Q5B;5601.0;2813.0;-8.27;-88.34;84.0;-2951.69;0;0;0;0.0;14;10;0;
323329390;1991PBFZFFB3;4341.0;2308.0;-22.07;-107.3;85.0;-2941.08;0;0;0;0.0;14;10;0;
883093715;19912SFV2L2A;4341.0;2308.0;-22.07;-107.3;85.0;-2941.08;0;0;0;0.0;14;10;0;
883090865;19911M73M20E;4341.0;2308.0;-22.07;-107.3;85.0;-2941.08;0;0;0;0.0;14;10;0;
323341005;1198OF4M1I2S;28605.0;14699.0;29.25;-15.98;65.0;-2928.27;0;0;0;0.0;14;1;0;
324993992;5457LW1U4CA3;5121.0;2637.0;-11.66;-91.97;85.0;-2881.16;0;0;0;0.0;14;10;0;
880266430;08803YLOYBDH;3378.0;1688.0;-37.99;-141.61;88.0;-2839.44;0;0;0;0.0;14;10;0;
880265719;08801ISR2K22;3378.0;1688.0;-37.99;-141.61;88.0;-2839.44;0;0;0;0.0;14;10;0;
880267145;08804MM8VUUH;3378.0;1688.0;-37.99;-141.61;88.0;-2839.44;0;0;0;0.0;14;10;0;
880266022;08802NWWJOMH;3378.0;1688.0;-37.99;-141.61;88.0;-2839.44;0;0;0;0.0;14;10;0;
869315101;60382CZKPC4J;9385.0;4610.0;6.98;-48.34;79.0;-2813.63;0;0;0;0.0;14;2;0;
869320531;60384QQZHTDZ;9385.0;4610.0;6.98;-48.34;79.0;-2813.63;0;0;0;0.0;14;2;0;
869321060;60385SWLPYM3;9385.0;4610.0;6.98;-48.34;79.0;-2813.63;0;0;0;0.0;14;2;0;
869318365;60383IFEOR3Z;9385.0;4610.0;6.98;-48.34;79.0;-2813.63;0;0;0;0.0;14;2;0;
869314451;60381PQOPYOU;9385.0;4610.0;6.98;-48.34;79.0;-2813.63;0;0;0;0.0;14;2;0;
343240004;5800ETLVDG2A;9206.0;4486.0;7.47;-49.33;79.0;-2793.81;0;0;0;0.0;11;2;0;
324994043;5458WLRX5LSH;5601.0;2813.0;-5.61;-82.57;84.0;-2758.99;0;0;0;0.0;14;10;0;
324994045;5459GFAS59H4;5601.0;2813.0;-5.61;-82.57;84.0;-2758.99;0;0;0;0.0;14;10;0;
868996169;26271NEQOFEM;15784.0;7641.0;24.04;-28.44;72.0;-2743.81;0;0;0;0.0;14;1;0;
434791358;5438DMZFD03C;23110.0;11123.0;31.9;-19.54;70.0;-2710.59;0;0;0;0.0;14;1;0;
913015032;54561SLMHOFW;4201.0;2154.0;-16.94;-103.91;86.0;-2658.16;0;0;0;0.0;14;10;0;
323259038;0523OK8VSH1B;8198.0;3968.0;6.12;-52.8;79.0;-2645.51;0;0;0;0.0;14;2;0;
323263073;0522E6MK6FLG;8198.0;4008.0;6.12;-52.8;79.0;-2645.51;0;0;0;0.0;14;2;0;
865414775;41811ZBSOCVQ;4154.0;2208.0;-18.28;-100.82;85.0;-2644.75;0;0;0;0.0;14;9;0;
323166524;1936YAQLAIDI;4769.0;2535.0;-13.96;-87.42;85.0;-2631.94;0;0;0;0.0;14;12;0;
813048696;6652K7VZRVH2;4041.0;2079.0;-20.57;-104.5;85.0;-2580.09;0;0;0;0.0;14;12;0;
486173200;4857QKXDXKB8;4070.0;2002.0;-21.64;-108.21;86.0;-2572.93;0;0;0;0.0;14;11;0;
324993965;5456P385G4KC;4341.0;2308.0;-14.49;-93.08;85.0;-2551.26;0;0;0;0.0;14;10;0;
323284605;2373K1TDOOBY;4144.0;2110.0;-15.36;-101.59;85.0;-2546.19;0;0;0;0.0;14;10;0;
323284734;2375BST7G21Z;4144.0;2110.0;-15.36;-101.59;85.0;-2546.19;0;0;0;0.0;14;10;0;
323205713;2627DVEOR041;15565.0;7914.0;23.54;-25.44;71.0;-2542.25;0;0;0;0.0;14;1;0;
913056643;63181RW5HI4C;6081.0;3165.0;-0.25;-66.98;82.0;-2517.77;0;0;0;0.0;14;10;0;
485058490;6318UBM37DO3;6143.0;3165.0;-0.25;-66.98;82.0;-2517.77;0;0;0;0.0;14;10;0;
883089809;19874VSG6E6L;4620.0;2320.0;-9.56;-91.1;84.0;-2510.97;0;0;0;0.0;14;10;0;
883089640;19873UW2GEBZ;4620.0;2320.0;-9.56;-91.1;84.0;-2510.97;0;0;0;0.0;14;10;0;
883088092;19871YI0ZM2K;4620.0;2320.0;-9.56;-91.1;84.0;-2510.97;0;0;0;0.0;14;10;0;
883088441;19872VTTDC17;4620.0;2320.0;-9.56;-91.1;84.0;-2510.97;0;0;0;0.0;14;10;0;
923343809;6630L1CM9UB1;5942.0;5514.0;-31.85;-35.81;70.0;-2493.03;0;0;0;0.0;14;2;0;
323329304;2808HVKUU7UA;6337.0;3322.0;0.74;-62.05;79.0;-2448.49;0;0;0;0.0;14;2;0;
887166241;49044RX3VLGP;7531.0;7460.0;-25.47;-25.72;72.0;-2422.41;0;0;0;0.0;14;3;0;
887165774;49043QOYEDG8;7531.0;7460.0;-25.47;-25.72;72.0;-2422.41;0;0;0;0.0;14;3;0;
887165627;49042S4A4DP6;7531.0;7460.0;-25.47;-25.72;72.0;-2422.41;0;0;0;0.0;14;3;0;
887165340;49041JPCEFRU;7531.0;7460.0;-25.47;-25.72;72.0;-2422.41;0;0;0;0.0;14;3;0;
1002759600;19553Y8S5VLL;4884.0;2466.0;-5.85;-82.3;83.0;-2410.19;0;0;0;0.0;14;10;0;
1002759464;19554XJ3TBE5;4884.0;2466.0;-5.85;-82.3;83.0;-2410.19;0;0;0;0.0;14;10;0;
1002759440;19552P89UZWA;4884.0;2466.0;-5.85;-82.3;83.0;-2410.19;0;0;0;0.0;14;10;0;
1002759375;19551W3JPIMP;4884.0;2466.0;-5.85;-82.3;83.0;-2410.19;0;0;0;0.0;14;10;0;
829348753;1955C7KT3WCQ;4884.0;2466.0;-5.85;-82.3;83.0;-2410.19;0;0;0;0.0;14;10;0;
437415913;4889X54YZWQB;8020.0;4127.0;8.11;-49.13;79.0;-2408.19;0;0;0;0.0;14;2;0;
434794400;4890NTYNHWWY;8020.0;4127.0;8.11;-49.13;79.0;-2408.19;0;0;0;0.0;14;2;0;
435041133;4891ILS3O37R;8020.0;4127.0;8.11;-49.13;79.0;-2408.19;0;0;0;0.0;14;2;0;
323280855;2893S475LFOC;4130.0;1992.0;-15.91;-101.58;86.0;-2403.97;0;0;0;0.0;14;10;0;
869028213;28933Y8Q4PAU;4014.0;1992.0;-13.5;-101.58;86.0;-2403.97;0;0;0;0.0;14;10;0;
323231637;2044FLJSH4SN;4130.0;1992.0;-15.91;-101.58;86.0;-2403.97;0;0;0;0.0;14;10;0;
869037300;28936CGHM16W;4014.0;1992.0;-13.5;-101.58;86.0;-2403.97;0;0;0;0.0;14;10;0;
869034257;28935MURI1T9;4014.0;1992.0;-13.5;-101.58;86.0;-2403.97;0;0;0;0.0;14;10;0;
869033042;28934D9Y5RBX;4014.0;1992.0;-13.5;-101.58;86.0;-2403.97;0;0;0;0.0;14;10;0;
885105983;27981T9XLPCI;4014.0;1992.0;-13.5;-101.58;86.0;-2403.97;0;0;0;0.0;14;9;0;
869025123;28931DN884KU;4014.0;1992.0;-13.5;-101.58;86.0;-2403.97;0;0;0;0.0;14;10;0;
869026295;28932PVWWHJI;4014.0;1992.0;-13.5;-101.58;86.0;-2403.97;0;0;0;0.0;14;10;0;
324994492;5569HEPIZQXJ;4186.0;2021.0;-16.58;-97.9;86.0;-2350.05;0;0;0;0.0;14;12;0;
323239365;2541IBLHYWOO;6153.0;3270.0;-0.08;-59.75;80.0;-2321.05;0;0;0;0.0;14;12;0;
323299552;4285L7LERNPL;8197.0;4002.0;8.96;-45.81;78.0;-2314.99;0;0;0;0.0;14;2;0;
323177201;1931V7ZG2YUF;4058.0;3840.0;14.01;-50.66;80.0;-2310.24;0;0;0;0.0;14;1;0;
323177211;1932ZQCCSFWI;4058.0;3840.0;14.01;-50.66;80.0;-2310.24;0;0;0;0.0;14;1;0;
883542238;23724UBGZ938;3856.0;1860.0;-16.53;-102.89;86.0;-2273.02;0;0;0;0.0;14;10;0;
883529403;23721L6HLXTO;3856.0;1860.0;-16.53;-102.89;86.0;-2273.02;0;0;0;0.0;14;10;0;
883538537;23723TR7FSJW;3856.0;1860.0;-16.53;-102.89;86.0;-2273.02;0;0;0;0.0;14;10;0;
883533604;23722YGVDO1I;3856.0;1860.0;-16.53;-102.89;86.0;-2273.02;0;0;0;0.0;14;10;0;
