account,offer_id,status_descr,is_selling,level,code,attribute_name
oz_acc2,1913EWISRJ6K,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1655Y5XQI0T7,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2013LHMVCWIZ,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1396O4T47UNN,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1689YWN8DU9R,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0178EH3OQDOG,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1399DHJVP6SR,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0095P1M35QKD,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1204C4PV5CPD,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0143DV8HNSW6,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1921VXAD7A35,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0075ZX360XE4,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0023U3D7ECAT,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0170G4NL25VR,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0176FVEZJDUX,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0175YL7CXFNP,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2014AUNSSX3N,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1707WQIZIGE1,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,045129P6SXN3,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1887U6K1EW6M,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0124ONJUV8H8,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0096IB18EP57,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2383SOT8FGV5,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1747EJR790N3,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0059Q5G65A2Z,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0017QHXCEIZE,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1651LONIH8KY,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1816FB0ORZ90,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2311YGOR2OQX,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1960OD7YGGKS,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2271MJSZF6XT,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2387Q4FTDT18,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2444KG38C4KW,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1830KZ9R0IDP,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1920DQGQ74FR,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2284F9TWCY1Z,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0073Y1TI366V,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0077BT6QU2GW,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1006HHBMO94J,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2241HDRDL0JK,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1031C7W85VHJ,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0228HNHDQ6BY,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2011K1F3UR4X,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1723E28NPV1T,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2015PTQ2AQLT,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0009IQETQTS1,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2027BT80O4MT,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0069PHSMBPL0,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0451FA434470,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1252D1B02DFK,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0076XKA26NII,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,23871NRFIGJZ,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0058B422HQ8R,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1436XZZQ01VN,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2251Q1EQB472,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1127TZ1F7W9Y,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,0145EMBVFT50,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1067Y41BBVVH,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,1709M976X9VG,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,17182Q1QA74Y,,True,WARNING,SKU_VWC_IS_NOT_EDITABLE,
oz_acc2,1058UW501CYE,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3506E0DQI8LK,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4405W2A1PV81,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2573UIMKQTSH,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2704IAEMI6QB,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2601EQV5XUV4,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2850KK66PUAQ,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3399WC7SE5TC,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3217ESEY0VGS,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2620KS7GPQ2M,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4687H5V6IKKJ,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2539ZUCEM8FH,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3904LON5SEN6,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4125MVQ62Q3G,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4318CAGMK968,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4541QG7KEJF3,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3164UEOPK7QT,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4121HMQETA8U,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3421HUKEJOQX,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3603DKXVV0GR,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3759TC7T1P2C,,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,3131TD9D5L90,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2818A1CFX923,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3126ZBUM5G31,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2976LOE0KKO5,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3955DU3SFTLN,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4408M8026JK5,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2506IXKSK61U,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3689SYH44HFD,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3376U8Y7SYW9,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2623V3VUN5F9,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3705VVSVBBOX,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2534WDRUKOV7,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3736IGLEYIS9,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2558SLHEZO4H,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2666BLA0IP99,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2964QDXF5IEU,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4123VOIE4NO9,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3491FJEU8PS5,,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,3380NY66OKD0,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2512R959PSV3,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4499FYI8RJ33,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2606MH0WRM3N,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2586IQF8V2XP,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4150DUXB2DNJ,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3613JHM18G7O,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4537D167RUIL,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2596NVON5Y10,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2994V3KVNDJE,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3836HLK7M25O,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3741OBC9Q7G2,,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,4477DZ3D8GY6,,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,2904CX4YC14A,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2481Q5KWN9G4,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4399TBDN10XM,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3167QPP8YTE6,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4449KR7V7VJS,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3165LOZL9JRS,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3529CGK0PINA,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4692X5BV7567,Нет на складе,True,WARNING,SKU_VWC_IS_NOT_EDITABLE,
oz_acc2,4548SWMPA1B5,Нет на складе,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,4548SWMPA1B5,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3831FA4TJ6J4,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3800PCZK8JVA,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2718KMMOM6WD,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2713BEZUR20J,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2875NAC3RCN3,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4677ZW5YVEJ0,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3417XD46SJKA,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4433LV8JNPQU,,True,WARNING,SKU_VWC_IS_NOT_EDITABLE,
oz_acc2,4553YSUAKHZA,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4553YSUAKHZA,Нет на складе,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,3139BH62IF4K,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2802OAIFY1CQ,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2519ZD34CGA9,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2681T3S7040C,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3854QQD7C3IF,,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,4417CNMK2VOS,,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,4118FAE4VWFR,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4147LPJQN98A,,True,WARNING,SKU_VWC_IS_NOT_EDITABLE,
oz_acc2,31651SM1GCWC,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2674BXJ1RB1X,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2698EFMKH5NO,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3726TTUSWAQZ,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4383PHXT87XR,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3187AIXJA0VA,Нет на складе,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,2524FZNCFOSH,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3250PHXVKHLZ,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3963OET0K8HA,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3119HELAWL7W,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2958R9HEMILK,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4432CRBQNQNR,Нет на складе,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,2611TCMAFWLS,,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,3103XTX8Z8E3,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3447V3AXD18A,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3005O06GL4DJ,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4127VT83TO8B,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3849ELQXD5V6,,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,2544D848GU9D,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2501ICKFAUGR,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3000VO9LTM99,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,3046RYNPUN07,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,2561ZKM3US5D,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4762SUNHJPDG,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5786VBB2LF3U,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6302TSO9FN2L,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5285BYP98W1N,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5453UVKBGW0J,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4911CFL2MKAS,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6469VDWSKDZD,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5774LBI0MCYS,,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,5417TNX10ML6,,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,5470LHXGE3QY,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6463ATX0H5K4,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5243S2O54ZIU,Нет на складе,True,WARNING,SKU_VWC_IS_NOT_EDITABLE,
oz_acc2,4781JX91GG0H,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6475QN0E72LH,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5659DR3HRNIZ,Нет на складе,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,5659DR3HRNIZ,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6255P8IQU4GI,Нет на складе,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,5975GHGS53O0,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5117ROI4GJ4G,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5476NCEEQP9S,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5981RWNWURP8,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5333PC9CNY7Q,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4960V107FG3G,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5993LDLCE7JQ,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5029G33STUVO,,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,4983A1U1SJG2,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5138LGWRHW3A,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5890WAN01637,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6454AL1ZE8I7,Нет на складе,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,5097V334Y3A8,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5168T46DYKFB,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5694B06BFLP0,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5694B06BFLP0,Нет на складе,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,5651H2XJI6A2,Нет на складе,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,5651H2XJI6A2,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5474FA2OH8HT,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5991NADJQS9D,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5646VKG38LR7,Нет на складе,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,5646VKG38LR7,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6016P4ZW1E9Q,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5982I1DNVO8Q,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5998T9LDIEVA,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4853UJI2AYAI,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5331CW0EVYID,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6462ZOSUGKB3,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6394S6DN77MP,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5202DBBTJC1A,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6012Y3XPGIUY,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5803RMLLJN54,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5995MNE40Z2E,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6018N1X1HHQI,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5996ZY3BGAUU,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5986QAMSCDXP,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5481G2TKYHLN,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5025AI91X0ZQ,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5393WZ62UVAO,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5976NA1F6QOC,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6004ZX8B1BHD,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6006S2IJ1CVW,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5988KKMIJ4FA,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5787F6LODI6S,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,55331JBVFSV2,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5979VYR192G2,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5990C8E1A05V,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6476E0KPL6W9,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5859AQB61E3U,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6461R2LC52BY,,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,6386LKX1ZL8S,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5983XOUJ13UX,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6466ZCKSC43A,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5992SYVF38ZO,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5262HRL8BCIW,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5533K1J6LHOU,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5654RZV2UVUG,Нет на складе,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,5654RZV2UVUG,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,62981FLDKCBQ,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6393U4VRAFH2,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5006FSKUJA3C,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4922XBOZCL46,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6288W4PETFWX,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4947QZYLB02W,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6482QOBOT48U,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5268N58OUD4Y,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6434RLW4TQ8Q,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5228SQUTYKZX,,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,5917LV3K4ZE5,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6291G26AO79W,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,6291G26AO79W,Нет на складе,True,WARNING,warning_attribute_values_out_of_range,ТН ВЭД коды ЕАЭС
oz_acc2,4927WA8MWJ9U,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5020H5FC4CMF,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5160XA5ECJ9Y,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,5973NNJ61XGF,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
oz_acc2,4937RITMG2QV,Нет на складе,True,WARNING,warning_attribute_values_empty,Нужен код маркировки
