# oz_acc1: реклама 2026-07-27..2026-08-15 (19 дн), поиск 4 нед с 2026-07-13, продажи вся история, маржа: margin_safe = margin_own_live - 10.6 п.п.; построено 2026-08-17 — трафик есть, реклама ест
sku,offer_id,name,in_ads,bid,n_camp,camp_titles,ad_views,ad_clicks,ctr,cpc,ad_spend,spend_30d,ad_orders,ad_rev,ad_drr,ad_cr,ad_days_shown,clicks14,spend14,ad_orders14,ad_rev14,s_demand,s_views,s_orders,s_gmv,pos_avg,pos_best,s_views_all,s_orders_all,s_demand_all,s_weeks,qty30,rev30,qty90,rev90,qty_all,rev_all,n_post,canc,cancel_share,last_sale,days_since_sale,free_fbo,our_price,buyer_price,margin_own_live,margin_safe,net_live,cr_bucket,ceiling_live,ceiling_safe,headroom,segment,tier,note
4543083450,60642,Картридж для OKI Microline 5791 Eco,False,,0,,733,7,0.95,8.6,59.87,95,0.0,0.0,,0.0,13,4,31.40,0.0,0.0,145,47,0,0,26.2500000000000000,21,54,0,153,7,0,0,0,0,0,0,0,0,,,,0,4391.0,,28.76,18.2,1262.94,0.0434,45.3,25.2,,ad_eater,E1,"7 кликов, 0 рекламных заказов; продаж не было вовсе"
3674689095,6599,Картридж TK-5480С для принтеров Kyocera ECOSYS MA2101cfx голубой,False,,0,,120,3,2.5,19.9,59.69,94,0.0,0.0,,0.0,13,2,57.11,0.0,0.0,275,173,0,0,31.7500000000000000,18,291,0,457,7,0,0,0,0,0,0,0,0,,,,0,5037.0,,28.69,18.1,1445.14,0.0389,46.4,25.7,,ad_eater,E1,"3 кликов, 0 рекламных заказов; продаж не было вовсе"
864226071,1319,"Картридж 45807106 для принтеров OKI MB472, MB492, MB562, Data B412, Data B432",False,,0,,82,5,6.1,11.8,58.95,93,0.0,0.0,,0.0,10,4,47.61,0.0,0.0,7810,133,0,0,66.0000000000000000,53,246,0,8748,7,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,ad_eater,E1,"5 кликов, 0 рекламных заказов; продаж не было вовсе"
4504241990,239320,Комплект картриджей для Canon SELPHY CP780,False,,0,,144,2,1.39,29.1,58.19,92,0.0,0.0,,0.0,13,0,0.0,0.0,0.0,4642,240,0,0,64.7500000000000000,45,549,0,6020,7,0,0,0,0,0,0,0,0,,,,0,9182.0,,26.6,16.0,2442.13,0.0389,77.2,39.3,,ad_eater,E1,"2 кликов, 0 рекламных заказов; продаж не было вовсе"
874376043,4435,"Картридж T01D1 для принтеров Epson WorkForce Pro C529R, WF Pro C579R черный",True,13.0,2,от 10000 до 500 тыс / Эксперимент1,522,3,0.57,19.3,57.78,91,0.0,0.0,,0.0,19,1,39.52,0.0,0.0,475,164,0,0,41.7500000000000000,24,259,0,3539,7,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,ad_eater,E1,"3 кликов, 0 рекламных заказов; продаж не было вовсе"
4504241099,25871,Картридж для Epson Stylus C68,False,,0,,584,7,1.2,8.0,56.09,89,0.0,0.0,,0.0,13,1,6.87,0.0,0.0,12888,129,0,0,81.0000000000000000,51,167,0,14542,7,0,0,0,0,0,0,0,0,,,,0,420.0,,9.35,-1.2,39.29,0.0673,1.2,-1.8,,ad_eater,E1,"7 кликов, 0 рекламных заказов; продаж не было вовсе"
4515702942,32515,Картридж для Epson LQ-2500,False,,0,,600,7,1.17,7.8,54.60,86,0.0,0.0,,0.0,13,7,54.60,0.0,0.0,113,41,0,0,74.0000000000000000,54,53,0,127,7,0,0,0,0,0,0,0,0,,,,0,1572.0,,29.77,19.2,467.97,0.0558,21.7,12.5,,ad_eater,E1,"7 кликов, 0 рекламных заказов; продаж не было вовсе"
4444787497,57581,Чернила для Epson EcoTank L8050,False,,0,,794,7,0.88,7.7,53.96,85,0.0,0.0,,0.0,13,1,7.65,0.0,0.0,2684,350,0,0,96.7500000000000000,84,532,0,3653,7,0,0,0,0,0,0,0,0,,,,0,828.0,,23.51,12.9,194.67,0.0673,10.3,4.4,,ad_eater,E1,"7 кликов, 0 рекламных заказов; продаж не было вовсе"
4444786122,57582,Чернила для Epson EcoTank L18050,False,,0,,539,7,1.3,7.7,53.86,85,0.0,0.0,,0.0,13,2,14.69,0.0,0.0,1611,249,0,0,101.5000000000000000,63,476,0,5557,7,0,0,0,0,0,0,0,0,,,,0,827.0,,23.48,12.9,194.18,0.0673,10.3,4.4,,ad_eater,E1,"7 кликов, 0 рекламных заказов; продаж не было вовсе"
651928956,0192,"Картридж 121XL для принтеров HP NVY 110 e-All-in-One, DeskJet D1660, DeskJet F2483, DeskJetD1663, DJ-F4435, DeskJet F4200, ENVY 100 e, ENVY 120 e AllinOne, PhotoSmart C4640, PhotoSmart C4650",True,19.33,1,от 2000 до 5000,290,6,2.07,8.6,51.34,81,0.0,0.0,,0.0,19,6,51.34,0.0,0.0,3719,301,0,0,97.7500000000000000,81,650,0,5887,7,0,0,0,0,1,4393.0000,1,0,0.0,2026-05-12,97,0,,,,,,0.0673,,,,ad_eater,E1,"6 кликов, 0 рекламных заказов; последняя продажа 2026-05-12"
