# oz_acc2: реклама 2026-07-27..2026-08-15 (19 дн), поиск 4 нед с 2026-07-13, продажи вся история, маржа: margin_safe = margin_own_live - 10.6 п.п.; построено 2026-08-17 — трафик есть, реклама ест
sku,offer_id,name,in_ads,bid,n_camp,camp_titles,ad_views,ad_clicks,ctr,cpc,ad_spend,spend_30d,ad_orders,ad_rev,ad_drr,ad_cr,ad_days_shown,clicks14,spend14,ad_orders14,ad_rev14,s_demand,s_views,s_orders,s_gmv,pos_avg,pos_best,s_views_all,s_orders_all,s_demand_all,s_weeks,qty30,rev30,qty90,rev90,qty_all,rev_all,n_post,canc,cancel_share,last_sale,days_since_sale,free_fbo,our_price,buyer_price,margin_own_live,margin_safe,net_live,cr_bucket,ceiling_live,ceiling_safe,headroom,segment,tier,note
2241696211,5704ZJ1NH6HH,"Картридж DS TN-1070 для принтеров Avision AM30A MFP, AP30A черный",True,12.0,1,от 0 до 3000,136,8,5.88,9.1,72.43,114,0.0,0.0,,0.0,19,7,66.90,0.0,0.0,10597,116,0,0,27.0000000000000000,23,203,0,10692,7,0,0,0,0,0,0,0,0,,,,0,4367.0,,27.15,16.5,1185.58,0.0302,29.2,15.2,3.2,ad_eater,E1,"8 кликов, 0 рекламных заказов; продаж не было вовсе"
1873185581,2384FZBTMA0T,"Картридж DS TN-414 для принтеров Konica Minolta Bizhub 363, Bizhub 423 черный",True,12.0,2,Все / от 0 до 3000,453,8,1.77,8.9,71.43,113,0.0,0.0,,0.0,19,2,19.83,0.0,0.0,502,92,0,0,92.5000000000000000,36,112,0,522,7,0,0,0,0,0,0,0,0,,,,0,1188.0,,17.89,7.3,212.5,0.0456,7.0,1.2,-10.8,ad_eater,E1,"8 кликов, 0 рекламных заказов; ставка 12 ₽ > потолка 1.2 ₽; продаж не было вовсе"
2923909892,6685B1AD52PG,"Заправочный комплект DS 3YM60-61 для принтеров HP DeskJet 2320, DeskJet 2710, ENVY 6010, ENVY 6020",True,8.0,1,Все,659,9,1.37,7.8,70.27,111,0.0,0.0,,0.0,19,1,7.39,0.0,0.0,1264,177,0,0,88.7500000000000000,53,337,0,1640,7,0,0,0,0,0,0,0,0,,,,0,3601.0,,28.26,17.7,1017.62,0.0302,25.3,13.8,5.8,ad_eater,E1,"9 кликов, 0 рекламных заказов; продаж не было вовсе"
1885382950,2587WIUD3MVC,"Картридж DS T0601 для принтеров Epson Stylus C68, Stylus C88 черный",True,12.0,2,Все / от 0 до 3000,240,6,2.5,10.3,61.71,97,0.0,0.0,,0.0,19,4,41.13,0.0,0.0,18958,156,0,0,68.0000000000000000,56,231,0,19118,7,0,0,0,0,0,0,0,0,,,,0,430.0,,10.85,0.2,46.65,0.0261,0.7,-0.5,-12.5,ad_eater,E1,"6 кликов, 0 рекламных заказов; ставка 12 ₽ > потолка -0.5 ₽; продаж не было вовсе"
1883362448,2557KBD1CWFP,"Картридж DS T005 для принтеров Epson Stylus Color 900, Stylus 980 цветной",True,12.0,2,Все / от 0 до 3000,598,10,1.67,6.1,60.91,96,0.0,0.0,,0.0,19,5,33.1,0.0,0.0,23008,381,0,0,69.5000000000000000,48,545,0,39532,7,0,0,0,0,0,0,0,0,,,,0,430.0,,10.85,0.2,46.65,0.0261,0.7,-0.5,-12.5,ad_eater,E1,"10 кликов, 0 рекламных заказов; ставка 12 ₽ > потолка -0.5 ₽; продаж не было вовсе"
1822896175,0158TOJO0RY1,"Картридж DS T0923 для принтеров Epson Stylus C240, Stylus C91 пурпурный",True,9.0,1,Все,241,7,2.9,8.6,60.13,95,0.0,0.0,,0.0,19,6,51.98,0.0,0.0,179,100,0,0,74.5000000000000000,53,192,0,275,7,0,0,0,0,0,0,1,1,100.0,,,1,602.0,,17.96,7.4,108.13,0.0261,2.0,0.4,-8.6,ad_eater,E1,"7 кликов, 0 рекламных заказов; ставка 9 ₽ > потолка 0.4 ₽; продаж не было вовсе"
1883150630,5579J2TJAC82,"Картридж DS 070 для принтеров Canon i-SENSYS LBP243dw, LBP246dw, MF461dw, MF463dw черный",True,13.0,2,Все / от 0 до 3000,271,7,2.58,8.5,59.42,94,0.0,0.0,,0.0,19,0,0.0,0.0,0.0,448,153,0,0,73.7500000000000000,62,260,0,609,7,0,0,0,0,1,2569.0000,1,0,0.0,2026-05-13,96,0,3003.0,,28.47,17.9,855.08,0.0302,21.3,11.7,-1.3,ad_eater,E1,"7 кликов, 0 рекламных заказов; ставка 13 ₽ > потолка 11.7 ₽; последняя продажа 2026-05-13"
1916273374,3934FHO88W5H,"Лента DS DK-22223 для принтеров Brother QL-1050, QL 1060, QL500, QL-550, QL560, QL 570, QL 650, QL700 QL720 черный",True,13.0,2,Все / от 0 до 3000,540,7,1.3,8.2,57.67,91,0.0,0.0,,0.0,19,5,43.05,0.0,0.0,330,145,0,0,42.0000000000000000,29,272,0,485,7,0,0,0,0,0,0,0,0,,,,0,2402.0,,26.6,16.0,638.98,0.0302,15.7,8.0,-5.0,ad_eater,E1,"7 кликов, 0 рекламных заказов; ставка 13 ₽ > потолка 8.0 ₽; продаж не было вовсе"
1886462245,4137VUWQPCU5,"Картридж DS W1120A для принтеров HP Color Laser 150a, Laser 178nw черный",True,8.0,1,Все,223,3,1.35,17.6,52.91,84,0.0,0.0,,0.0,19,1,14.6,0.0,0.0,1118,54,0,0,84.7500000000000000,61,115,0,4979,7,0,0,0,0,0,0,0,0,,,,0,7613.0,,25.29,14.7,1925.63,0.0178,27.5,13.2,5.2,ad_eater,E1,"3 кликов, 0 рекламных заказов; продаж не было вовсе"
1916259948,1099DULV3B5L,"Картриджи DS 106R01601-106R01604 для принтеров Xerox Phaser 6500, WC 6505",True,8.0,1,Все,218,7,3.21,7.5,52.32,83,0.0,0.0,,0.0,19,3,23.44,0.0,0.0,91,28,0,0,200.0000000000000000,48,67,0,138,7,0,0,0,0,0,0,0,0,,,,0,4908.0,,21.48,10.9,1054.38,0.0302,24.4,8.7,0.7,ad_eater,E1,"7 кликов, 0 рекламных заказов; продаж не было вовсе"
1916270248,5289IDT41C5C,"Картридж DS T2A для принтеров Deli M2000DNW, P2000DNW черный",True,12.0,2,Все / от 0 до 3000,411,5,1.22,10.1,50.61,80,0.0,0.0,,0.0,19,4,43.27,0.0,0.0,4456,304,0,0,50.0000000000000000,26,533,0,4848,7,0,0,0,0,0,0,0,0,,,,0,4693.0,,24.96,14.4,1171.2,0.0302,28.3,13.3,1.3,ad_eater,E1,"5 кликов, 0 рекламных заказов; продаж не было вовсе"
1916256253,2986FYFYBLUB,"Фотобарабан DS CLT-R406 DU для принтеров Samsung CLP-360, CLP 365, CLX-3300, CLX3305, SL-C410, SL-C460",True,8.0,1,Все,348,8,2.3,6.2,49.76,79,0.0,0.0,,0.0,19,5,23.23,0.0,0.0,260,194,0,4461,37.5000000000000000,26,287,0,433,7,0,0,0,0,0,0,1,1,100.0,,,0,7376.0,,24.7,14.1,1822.16,0.0178,25.9,12.0,4.0,ad_eater,E1,"8 кликов, 0 рекламных заказов; продаж не было вовсе"
1873179404,5378VCCJI4SC,"Картриджи DS 069H для принтеров Canon i-SENSYS LBP-673Cdw, MF752Cdw, MF754Cdw",True,12.0,2,10000-500000 / Все,160,4,2.5,12.4,49.69,78,0.0,0.0,,0.0,19,2,28.00,0.0,0.0,7548,165,0,0,68.7500000000000000,44,285,0,9722,7,0,0,0,0,0,0,0,0,,,,0,15288.0,,20.73,10.1,3169.59,0.0335,80.7,26.2,14.2,ad_eater,E1,"4 кликов, 0 рекламных заказов; продаж не было вовсе"
1822897302,0149IENSSU61,"Картридж DS T0634 для принтеров Epson Stylus C67, Stylus C87 желтый",True,8.0,1,Все,138,6,4.35,7.9,47.27,75,0.0,0.0,,0.0,17,2,15.48,0.0,0.0,181,42,0,0,79.2500000000000000,39,69,0,209,7,0,0,0,0,0,0,0,0,,,,0,545.0,,16.13,5.5,87.92,0.0261,1.6,0.1,-7.9,ad_eater,E1,"6 кликов, 0 рекламных заказов; ставка 8 ₽ > потолка 0.1 ₽; продаж не было вовсе"
1886465138,1376N0CBIYTF,"Картридж DS CF217A для принтеров HP LaserJet Pro M102a, LJ Pro M102w черный",True,12.0,2,Все / от 0 до 3000,441,6,1.36,7.6,45.80,72,0.0,0.0,,0.0,19,0,0.0,0.0,0.0,45,40,0,0,34.5000000000000000,22,74,0,1080,7,0,0,0,0,0,0,0,0,,,,0,2903.0,,26.15,15.5,759.17,0.0302,18.5,9.2,-2.8,ad_eater,E1,"6 кликов, 0 рекламных заказов; ставка 12 ₽ > потолка 9.2 ₽; продаж не было вовсе"
2497488197,5945A7S91BWI,"Картридж DS C-EXV65 M для принтеров Canon imageRUNNER C3326, iR C3326i пурпурный",True,12.0,2,5000-10000 / Все,238,6,2.52,7.4,44.12,70,0.0,0.0,,0.0,19,1,6.57,0.0,0.0,109,90,0,0,66.5000000000000000,30,191,0,234,7,0,0,0,0,0,0,0,0,,,,0,7032.0,,25.7,15.1,1807.24,0.0178,25.9,12.7,0.7,ad_eater,E1,"6 кликов, 0 рекламных заказов; продаж не было вовсе"
1873189731,5301IB2C9MNB,Лента DS S0721660 для принтеров Dymo Letra Tag 100H черный,True,10.0,2,Все / от 0 до 3000,222,5,2.25,8.7,43.58,69,0.0,0.0,,0.0,19,3,22.33,0.0,0.0,404,198,0,0,51.5000000000000000,40,318,0,670,7,0,0,0,0,0,0,0,0,,,,0,898.0,,22.95,12.3,206.12,0.0261,4.2,1.7,-8.3,ad_eater,E1,"5 кликов, 0 рекламных заказов; ставка 10 ₽ > потолка 1.7 ₽; продаж не было вовсе"
2073217302,5888EANNFEBR,"Картридж DS TN-350 для принтеров Brother FAX-2820, FAX 2920, HL-2035R, HL2037, HL-2040, HL2070, MFC-7220, MFC 7420 черный",True,12.0,1,от 0 до 3000,87,3,3.45,14.2,42.70,67,0.0,0.0,,0.0,18,3,42.70,0.0,0.0,147,69,0,0,85.2500000000000000,46,106,0,194,7,0,0,0,0,0,0,0,0,,,,0,2965.0,,28.0,17.4,830.13,0.0302,20.6,11.1,-0.9,ad_eater,E1,"3 кликов, 0 рекламных заказов; ставка 12 ₽ > потолка 11.1 ₽; продаж не было вовсе; показов рекламы 87 за окно при ставке 12 ₽"
1885382708,1245VQDYQHIL,Картридж DS T0342 для принтеров Epson Stylus Photo 2100 голубой,True,8.0,1,Все,275,5,1.82,8.3,41.38,65,0.0,0.0,,0.0,19,3,25.38,0.0,0.0,2970,48,0,0,57.7500000000000000,31,67,0,2992,7,0,0,0,0,0,0,0,0,,,,0,430.0,,10.85,0.2,46.65,0.0261,0.7,-0.5,-8.5,ad_eater,E1,"5 кликов, 0 рекламных заказов; ставка 8 ₽ > потолка -0.5 ₽; продаж не было вовсе"
1822912796,0311MOVO8AMD,"Картридж DS №136 для принтеров HP DeskJet 5443, DeskJet 5743, OfficeJet 6313, OfficeJet6315, PhotoSmart 2573, PhotoSmart 2575, PSC-1513 цветной",True,12.0,2,Все / от 0 до 3000,520,5,0.96,8.1,40.62,64,0.0,0.0,,0.0,19,4,32.81,0.0,0.0,2067,157,0,0,120.7500000000000000,59,232,0,2829,7,0,0,0,0,0,0,0,0,,,,0,2395.0,,28.28,17.7,677.36,0.0302,16.8,9.2,-2.8,ad_eater,E1,"5 кликов, 0 рекламных заказов; ставка 12 ₽ > потолка 9.2 ₽; продаж не было вовсе"
1916260152,1097ACYMSPA7,"Картридж DS 106R01602 для принтеров Xerox Phaser 6500, WC 6505 пурпурный",True,8.0,1,Все,867,5,0.58,8.0,40.01,63,0.0,0.0,,0.0,19,3,24.12,0.0,0.0,132,35,0,0,100.7500000000000000,58,59,0,156,7,0,0,0,0,0,0,0,0,,,,0,1761.0,,23.28,12.7,410.0,0.0456,14.7,6.2,-1.8,ad_eater,E1,"5 кликов, 0 рекламных заказов; ставка 8 ₽ > потолка 6.2 ₽; продаж не было вовсе"
1885381910,1244WVIG0JTE,Картридж DS T0341 для принтеров Epson Stylus Photo 2100 черный,True,12.0,2,Все / от 0 до 3000,482,5,1.04,8.0,39.77,63,0.0,0.0,,0.0,19,3,24.43,0.0,0.0,5951,57,0,0,62.0000000000000000,36,80,0,5977,7,0,0,0,0,0,0,0,0,,,,0,430.0,,10.85,0.2,46.65,0.0261,0.7,-0.5,-12.5,ad_eater,E1,"5 кликов, 0 рекламных заказов; ставка 12 ₽ > потолка -0.5 ₽; продаж не было вовсе"
1885405023,0983OENC5Q23,"Картридж DS 43979102 для принтеров OKI B410, B430, B440, MB460, MB470 черный",True,12.0,2,Все / от 0 до 3000,939,5,0.53,7.9,39.71,63,0.0,0.0,,0.0,19,5,39.71,0.0,0.0,2926,79,0,0,117.7500000000000000,47,120,0,2972,7,0,0,0,0,0,0,0,0,,,,0,1814.0,,22.57,12.0,409.38,0.0456,14.5,5.8,-6.2,ad_eater,E1,"5 кликов, 0 рекламных заказов; ставка 12 ₽ > потолка 5.8 ₽; продаж не было вовсе"
2604839626,5666X7WOQR2R,"Заправочный комплект DS CLI-521 для принтеров Canon Pixma iP3600, Pixma iP4600 цветной",True,8.0,1,Все,380,4,1.05,9.7,38.85,61,0.0,0.0,,0.0,19,2,19.50,0.0,0.0,2867,226,0,0,81.2500000000000000,59,324,0,3338,7,0,0,0,0,0,0,0,0,,,,0,4476.0,,27.88,17.3,1247.7,0.0302,30.9,16.6,8.6,ad_eater,E1,"4 кликов, 0 рекламных заказов; продаж не было вовсе"
1822892596,0141ZWXURVBN,"Картриджи DS CLI-521 для принтеров Canon Pixma iP3600, Pixma iP4600",True,12.0,2,Все / от 0 до 3000,290,5,1.72,7.6,38.16,60,0.0,0.0,,0.0,18,1,11.1,0.0,0.0,69,48,0,0,70.0000000000000000,41,127,0,236,6,0,0,0,0,0,0,0,0,,,,0,1967.0,,27.1,16.5,533.14,0.0456,19.8,10.3,-1.7,ad_eater,E1,"5 кликов, 0 рекламных заказов; ставка 12 ₽ > потолка 10.3 ₽; продаж не было вовсе"
1999612079,6035BB3TABNJ,"Картридж DS TN-2375 для принтеров Brother HL-L2300, HL L2305, HLL2320, HL-L2340, HLL2360 черный",True,12.0,2,Все / от 0 до 3000,389,5,1.29,7.4,37.12,59,0.0,0.0,,0.0,19,5,37.12,0.0,0.0,911,125,0,0,47.5000000000000000,29,182,0,1445,7,0,0,0,0,0,0,0,0,,,,0,3277.0,,28.06,17.5,919.41,0.0302,22.8,12.4,0.4,ad_eater,E1,"5 кликов, 0 рекламных заказов; продаж не было вовсе"
2054280719,5994HC9WIL69,"Лента DS K5DBF для принтеров Epson LabelWorks 1000P, LW 400, LW 600P, LW 700, LW-900, LW K400, LW Z700",True,10.0,2,Все / от 0 до 3000,492,6,1.22,6.2,36.93,58,0.0,0.0,,0.0,19,6,36.93,0.0,0.0,156,119,0,0,60.2500000000000000,43,270,0,354,7,0,0,0,0,0,0,0,0,,,,0,2734.0,,28.14,17.5,769.24,0.0302,19.1,10.3,0.3,ad_eater,E1,"6 кликов, 0 рекламных заказов; продаж не было вовсе"
1883219452,3435MAUL34R7,"Картриджи DS TN-217 для принтеров Brother DCP-L3550CDW, HL-L3230CDW, hl-l3270cdw, MFC-L3770CDW",True,12.0,2,3000-5000 / Все,494,5,1.01,7.3,36.52,58,0.0,0.0,,0.0,19,3,15.71,0.0,0.0,15500,159,0,0,51.0000000000000000,25,296,0,20798,7,0,0,0,0,1,5340.0000,1,0,0.0,2026-05-12,97,0,7813.0,,21.42,10.8,1673.3,0.0178,22.9,8.1,-3.9,ad_eater,E1,"5 кликов, 0 рекламных заказов; ставка 12 ₽ > потолка 8.1 ₽; последняя продажа 2026-05-12"
1885388804,1581XGOLFDYJ,"Картридж DS Q6460A для принтеров HP Color LaserJet 4730, LJ CM4730 черный",True,8.0,1,Все,56,4,7.14,9.1,36.41,57,0.0,0.0,,0.0,19,2,9.72,0.0,0.0,1152,30,0,0,51.0000000000000000,20,48,0,1174,7,0,0,0,0,0,0,0,0,,,,0,16760.0,,21.16,10.6,3546.57,0.0335,90.9,31.5,23.5,ad_eater,E1,"4 кликов, 0 рекламных заказов; продаж не было вовсе; показов рекламы 56 за окно при ставке 8 ₽"
1885383395,2589GWG9S4UV,"Картридж DS T0603 для принтеров Epson Stylus C68, Stylus C88 пурпурный",True,8.0,1,Все,158,4,2.53,9.1,36.22,57,0.0,0.0,,0.0,19,3,28.69,0.0,0.0,2997,74,0,0,89.0000000000000000,69,181,0,3149,7,0,0,0,0,0,0,0,0,,,,0,430.0,,10.85,0.2,46.65,0.0261,0.7,-0.5,-8.5,ad_eater,E1,"4 кликов, 0 рекламных заказов; ставка 8 ₽ > потолка -0.5 ₽; продаж не было вовсе"
3067769855,6764UA7Y52E9,"Картридж DS M21-500595GN для принтеров Brady BMP 21-LAB, BMP 21-PLUS",True,8.0,1,Все,449,4,0.89,9.0,36.15,57,0.0,0.0,,0.0,19,3,23.33,0.0,0.0,574,244,0,0,38.7500000000000000,26,469,0,1127,7,0,0,0,0,0,0,0,0,,,,0,2865.0,,29.3,18.7,839.49,0.0302,21.0,11.8,3.8,ad_eater,E1,"4 кликов, 0 рекламных заказов; продаж не было вовсе"
2241667105,5754SZGWIJ5B,"Картридж DS TK-101A для принтеров Bulat P1024, TK-101A, WT2K черный",True,12.0,2,5000-10000 / Все,455,4,0.88,8.9,35.57,56,0.0,0.0,,0.0,19,4,35.57,0.0,0.0,2810,443,0,0,37.0000000000000000,30,689,0,4283,7,0,0,0,0,0,0,0,0,,,,0,11922.0,,23.07,12.5,2750.93,0.0335,72.3,30.0,18.0,ad_eater,E1,"4 кликов, 0 рекламных заказов; продаж не было вовсе"
1822897425,0148F2JZIR62,"Картридж DS T0633 для принтеров Epson Stylus C67, Stylus C87 пурпурный",True,8.0,1,Все,195,4,2.05,8.6,34.35,54,0.0,0.0,,0.0,19,1,10.33,0.0,0.0,2935,43,0,0,98.2500000000000000,51,75,0,2968,7,0,0,0,0,0,0,0,0,,,,0,545.0,,16.13,5.5,87.92,0.0261,1.6,0.1,-7.9,ad_eater,E1,"4 кликов, 0 рекламных заказов; ставка 8 ₽ > потолка 0.1 ₽; продаж не было вовсе"
2923966591,6686M8NZK935,"Заправочный комплект DS 3YM60 для принтеров HP DeskJet 2320, DeskJet 2710, ENVY 6010, ENVY 6020",True,8.0,1,Все,432,4,0.93,8.6,34.22,54,0.0,0.0,,0.0,19,1,7.0,0.0,0.0,1121,189,0,0,105.5000000000000000,72,325,0,4546,7,0,0,0,0,0,0,0,0,,,,0,2290.0,,28.66,18.1,656.34,0.0302,16.4,9.1,1.1,ad_eater,E1,"4 кликов, 0 рекламных заказов; продаж не было вовсе"
2133668086,5617LV50P9UZ,"Картриджи DS 653 для принтеров HP DeskJet 2630, DeskJet2632, DJ 6075, DJ 6475, Envy 5055 All-in-One, OfficeJet 3830, OfficeJet3831",True,12.0,2,5000-10000 / Все,123,2,1.63,17.1,34.11,54,0.0,0.0,,0.0,18,1,20.15,0.0,0.0,166,93,0,0,84.0000000000000000,53,253,0,507,6,0,0,0,0,0,0,0,0,,,,0,10690.0,,23.15,12.5,2475.2,0.0335,65.1,26.9,14.9,ad_eater,E1,"2 кликов, 0 рекламных заказов; продаж не было вовсе"
1885398481,3386HOULNOI3,"Блок проявки DS DV-170 для принтеров Kyocera EcoSys P2135, FS-1320, FS 1370 черный",True,12.0,2,5000-10000 / Все,208,2,0.96,17.0,33.96,54,0.0,0.0,,0.0,19,1,12.47,0.0,0.0,646,262,0,0,31.7500000000000000,21,463,0,918,7,0,0,0,0,0,0,0,0,,,,0,16654.0,,21.15,10.5,3522.82,0.0335,90.2,30.7,18.7,ad_eater,E1,"2 кликов, 0 рекламных заказов; продаж не было вовсе"
1883152817,4843N7EFOFTB,Картридж DS T46S5 для принтеров Epson SureColor P700 светло-голубой,True,8.0,1,Все,309,4,1.29,8.1,32.58,51,0.0,0.0,,0.0,19,3,25.29,0.0,0.0,416,116,0,0,33.2500000000000000,16,265,0,593,7,0,0,0,0,0,0,0,0,,,,0,9518.0,,23.03,12.4,2192.17,0.0178,30.6,12.5,4.5,ad_eater,E1,"4 кликов, 0 рекламных заказов; продаж не было вовсе"
1916271459,4581BTPH64O9,"Картридж DS LK6WBN для принтеров Epson LabelWorks 1000P, LW 600P, LW 700, LW Z700, LW Z800",True,12.0,2,Все / от 0 до 3000,221,3,1.36,10.8,32.52,51,0.0,0.0,,0.0,19,3,32.52,0.0,0.0,284,149,0,0,48.2500000000000000,37,254,0,511,7,0,0,0,0,0,0,0,0,,,,0,2987.0,,28.69,18.1,857.0,0.0302,21.4,11.8,-0.2,ad_eater,E1,"3 кликов, 0 рекламных заказов; ставка 12 ₽ > потолка 11.8 ₽; продаж не было вовсе"
1822942390,0500YEHDJ9OK,"Картридж DS T0554 для принтеров Epson Stylus Photo R240, Stylus Photo R245 желтый",True,8.0,1,Все,239,4,1.67,8.1,32.32,51,0.0,0.0,,0.0,19,0,0.0,0.0,0.0,58,50,0,0,94.5000000000000000,52,89,0,127,7,0,0,0,0,0,0,0,0,,,,0,916.0,,22.29,11.7,204.22,0.0261,4.1,1.6,-6.4,ad_eater,E1,"4 кликов, 0 рекламных заказов; ставка 8 ₽ > потолка 1.6 ₽; продаж не было вовсе"
