snapshot_date,campaign_id,campaign_title,sku,offer_id,name,bid,ad_spend_window,ad_clicks,rev90
2026-08-18,19250899,от 0 до 3000,1805370903,5776NTNWJX6F,"Фотобарабан DS DR-2400 для принтеров Brother DCP-L2510, L2530, HL-L2310, HL L2350, HLL2370, HL-L2375, L2710, L2730 черный",12.0,6.75,1.0,0.0
2026-08-18,13424726,Все,1805370903,5776NTNWJX6F,"Фотобарабан DS DR-2400 для принтеров Brother DCP-L2510, L2530, HL-L2310, HL L2350, HLL2370, HL-L2375, L2710, L2730 черный",8.0,6.75,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1805535064,3845L0UH5IG9,"Картридж DS №103BK для принтеров Epson L 3101, L 3110 черный",12.0,7.23,1.0,0.0
2026-08-18,13424726,Все,1805535064,3845L0UH5IG9,"Картридж DS №103BK для принтеров Epson L 3101, L 3110 черный",8.0,7.23,1.0,0.0
2026-08-18,13424726,Все,1822596963,0016GR3LTFGI,"Картридж DS CLI-426GY для принтеров Canon Pixma MG5140, PixmaMG5240 серый",8.0,10.28,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822596973,0021POPYRYYO,"Картридж DS C7115X для принтеров HP LaserJet 1000, LJ-1005, LJ 1200, LJ 1220, LJ 3300, LJ 3310 черный",12.0,12.84,1.0,0.0
2026-08-18,13424726,Все,1822596973,0021POPYRYYO,"Картридж DS C7115X для принтеров HP LaserJet 1000, LJ-1005, LJ 1200, LJ 1220, LJ 3300, LJ 3310 черный",9.0,12.84,1.0,0.0
2026-08-18,13424726,Все,1822597163,0018AF0KMNIS,"Картридж DS E30 для принтеров Canon FC-100, FC 108, FC120, FC-128, FC200, FC 204, FC 208, FC210 черный",8.0,7.28,2.0,0.0
2026-08-18,13424726,Все,1822597183,0024YKK3KLWX,"Картридж DS Q6511A для принтеров HP LaserJet 2410, LJ 2420, LJ 2430 черный",8.0,17.33,2.0,0.0
2026-08-18,13424726,Все,1822597196,0028PV12UKPI,"Картридж DS Q5949X для принтеров HP LaserJet 1320, LJ 3390, LJ-3392 черный",8.0,1.0,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822597302,0027O9SXTQ5S,"Картридж DS CE505X для принтеров HP LaserJet P2050, LJ-P2055 черный",12.0,14.71,2.0,0.0
2026-08-18,13424726,Все,1822597302,0027O9SXTQ5S,"Картридж DS CE505X для принтеров HP LaserJet P2050, LJ-P2055 черный",8.0,14.71,2.0,0.0
2026-08-18,13424988,3000-5000,1822597338,0026SCGD5VFK,"Картридж DS ML-D3050B для принтеров Samsung ML-3050, ML-3051N черный",12.0,11.31,1.0,0.0
2026-08-18,13424726,Все,1822597338,0026SCGD5VFK,"Картридж DS ML-D3050B для принтеров Samsung ML-3050, ML-3051N черный",8.0,11.31,1.0,0.0
2026-08-18,13424726,Все,1822597384,0029ACMJQBTX,Картридж DS Q7553X для принтеров HP LaserJet P2015 черный,8.0,11.99,1.0,0.0
2026-08-18,13424726,Все,1822597481,0032O42XPO3Y,"Картридж DS Q7551X для принтеров HP LaserJet M3027, LJ M3035 MFP, LJ P3005 черный",8.0,14.39,2.0,0.0
2026-08-18,13424726,Все,1822597500,0035SE8J970L,Картридж DS SCX-4200 для принтеров Samsung SCX-4200 черный,8.0,1.0,1.0,0.0
2026-08-18,13424726,Все,1822597581,0042ZNB4NB89,"Картридж DS CLP-Y300A для принтеров Samsung CLP-300N, CLX-2160, CLX 3160FN желтый",8.0,1.04,1.0,0.0
2026-08-18,13424726,Все,1822597589,0045FPOP9DKO,"Картридж DS 106R01205 для принтеров Xerox Phaser 6110, Phaser MFP6110 пурпурный",8.0,22.75,3.0,0.0
2026-08-18,13424726,Все,1822597653,0057LYB10UEU,Картриджи DS PGI-29 для принтеров Canon Pixma Pro-1,8.0,6.7,1.0,0.0
2026-08-18,13424726,Все,1822597664,0048H58SRB33,Картридж DS 106R01374 для принтеров Xerox Phaser 3250 черный,8.0,11.6,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822597713,0052ZTCJGE86,"Картридж DS CB540A для принтеров HP Color LaserJet CM1300, LJ-CM1312, LJ CP1210, LJCP1215, LJ CP1510, LJCP1515, LJ-CP1518 черный",12.0,14.89,2.0,0.0
2026-08-18,13424726,Все,1822597713,0052ZTCJGE86,"Картридж DS CB540A для принтеров HP Color LaserJet CM1300, LJ-CM1312, LJ CP1210, LJCP1215, LJ CP1510, LJCP1515, LJ-CP1518 черный",8.0,14.89,2.0,0.0
2026-08-18,13424726,Все,1822597727,0055Y2BJDV52,"Картридж DS CB543A для принтеров HP Color LaserJet CM1300, LJ-CM1312, LJ CP1210, LJCP1215, LJ CP1510, LJCP1515, LJ-CP1518 пурпурный",8.0,7.12,1.0,0.0
2026-08-18,13424726,Все,1822888662,0101JPGZ5YC9,"Картриджи DS 27-28 для принтеров HP DeskJet 3300, DeskJet 3320, OfficeJet 4105, OfficeJet 4110, PSC-1100, PSC-1200",8.0,6.6,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1822888911,0086UBA3OOKH,"Картридж DS 725X для принтеров Canon i-SENSYS F-158200, LBP6000, LBP6020, MF3010 черный",12.0,15.03,3.0,0.0
2026-08-18,13424726,Все,1822888911,0086UBA3OOKH,"Картридж DS 725X для принтеров Canon i-SENSYS F-158200, LBP6000, LBP6020, MF3010 черный",8.0,15.03,3.0,0.0
2026-08-18,19250899,от 0 до 3000,1822888933,0064X9775UHA,"Картриджи DS T0501-T0520 для принтеров Epson Stylus Color 1160, Stylus 1200",12.0,24.75,2.0,0.0
2026-08-18,13424726,Все,1822888933,0064X9775UHA,"Картриджи DS T0501-T0520 для принтеров Epson Stylus Color 1160, Stylus 1200",8.0,24.75,2.0,0.0
2026-08-18,13424726,Все,1822889301,0106JE6QDIJP,"Картридж DS CC532A для принтеров HP Color LaserJet CM2320n, LJ CP2025 желтый",8.0,7.24,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822889473,0062KHBA8N90,"Картридж DS EP-22 для принтеров Canon i-SENSYS LBP 200, LBP 1110 черный",12.0,7.46,1.0,0.0
2026-08-18,13424726,Все,1822889473,0062KHBA8N90,"Картридж DS EP-22 для принтеров Canon i-SENSYS LBP 200, LBP 1110 черный",8.0,7.46,1.0,0.0
2026-08-18,13424726,Все,1822890234,0110XV0GH12L,"Картридж DS MLT-D108S для принтеров Samsung ML-1640, ML 1641, ML1645, ML-2240, ML2241 черный",8.0,16.88,2.0,0.0
2026-08-18,13424726,Все,1822890744,0078G8OEBK2S,"Картриджи DS T0481-T0486 для принтеров Epson Stylus Photo R200, Stylus Photo R220 набор cmyk lclm",8.0,6.65,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822891104,0087LS6GSB9Z,"Картридж DS CE285A для принтеров HP LaserJet Pro M1132, LJ Pro M1136 черный",12.0,39.84,4.0,0.0
2026-08-18,13424726,Все,1822891104,0087LS6GSB9Z,"Картридж DS CE285A для принтеров HP LaserJet Pro M1132, LJ Pro M1136 черный",8.0,39.84,4.0,0.0
2026-08-18,19250899,от 0 до 3000,1822891400,0074W0P7DCA1,"Картридж DS TN-2075 для принтеров Brother DCP-7010, DCP 7020, FAX-2820, FAX-2825, HL-2030, HL-2040, HL 2045, HL2050 MFC-7225 MFC7420 черный",12.0,10.88,1.0,0.0
2026-08-18,13424726,Все,1822891400,0074W0P7DCA1,"Картридж DS TN-2075 для принтеров Brother DCP-7010, DCP 7020, FAX-2820, FAX-2825, HL-2030, HL-2040, HL 2045, HL2050 MFC-7225 MFC7420 черный",8.0,10.88,1.0,0.0
2026-08-18,13424726,Все,1822891464,0134EKP00KD1,"Картридж DS CLI-521Y для принтеров Canon Pixma iP3600, Pixma iP4600 желтый",8.0,7.78,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822891883,0135H1U9UPI2,"Картридж DS CLI-8BK для принтеров Canon Pixma iP3300, PixmaiP3500, Pro9000 Mark II черный",10.0,6.97,1.0,0.0
2026-08-18,13424726,Все,1822891883,0135H1U9UPI2,"Картридж DS CLI-8BK для принтеров Canon Pixma iP3300, PixmaiP3500, Pro9000 Mark II черный",8.0,6.97,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822892596,0141ZWXURVBN,"Картриджи DS CLI-521 для принтеров Canon Pixma iP3600, Pixma iP4600",12.0,52.23,6.0,0.0
2026-08-18,13424726,Все,1822892596,0141ZWXURVBN,"Картриджи DS CLI-521 для принтеров Canon Pixma iP3600, Pixma iP4600",7.0,52.23,6.0,0.0
2026-08-18,13424726,Все,1822892770,0153M8ZI63YH,"Картридж DS T0733 для принтеров Epson Stylus C110, Stylus C79, TX300 F, TX510, TX600, TX610FW пурпурный",8.0,25.8,3.0,0.0
2026-08-18,19250899,от 0 до 3000,1822892780,0142SF02ZIFV,"Картриджи DS CLI-8 для принтеров Canon Pixma iP3300, PixmaiP3500, Pro 9000 Mark II",12.0,16.18,2.0,0.0
2026-08-18,13424726,Все,1822892780,0142SF02ZIFV,"Картриджи DS CLI-8 для принтеров Canon Pixma iP3300, PixmaiP3500, Pro 9000 Mark II",8.0,16.18,2.0,0.0
2026-08-18,13424726,Все,1822892812,0104D1JOOABZ,"Картридж DS CC530A для принтеров HP Color LaserJet CM2320fx, LJ CP2020, LJ-CP2025 черный",8.0,1.0,1.0,0.0
2026-08-18,13424726,Все,1822892919,0115A1SRDOFZ,Картридж DS 106R01332 для принтеров Xerox Phaser 6125N пурпурный,8.0,3.33,1.0,0.0
2026-08-18,13424726,Все,1822893025,0154MTFFGILK,"Картридж DS T0734 для принтеров Epson Stylus C110, Stylus C79, TX300 F, TX510, TX600, TX610FW желтый",8.0,31.22,4.0,0.0
2026-08-18,19250899,от 0 до 3000,1822893932,0128VQVNI488,"Картридж DS BCI-24 для принтеров Canon BJ S330, BJ C2010, FAX-B180C, FAXB210C, MultiPASS C20, MultiPASS C2500, Pixma iP1000, PixmaiP1500 BJC-2000 BJC 2100 BJ i250 BJ i320 черный",10.0,5.89,1.0,0.0
2026-08-18,13424726,Все,1822893932,0128VQVNI488,"Картридж DS BCI-24 для принтеров Canon BJ S330, BJ C2010, FAX-B180C, FAXB210C, MultiPASS C20, MultiPASS C2500, Pixma iP1000, PixmaiP1500 BJC-2000 BJC 2100 BJ i250 BJ i320 черный",8.0,5.89,1.0,0.0
2026-08-18,13424726,Все,1822894404,0152QQG2ZO0G,"Картридж DS T0732 для принтеров Epson Stylus C110, Stylus C79, TX300 F, TX510, TX600, TX610FW голубой",8.0,7.81,1.0,0.0
2026-08-18,13424726,Все,1822894511,0147YSPITBES,"Картридж DS T0632 для принтеров Epson Stylus C67, Stylus C87 голубой",8.0,15.37,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1822895097,0151N0E861LN,"Картридж DS T0731 для принтеров Epson Stylus C110, Stylus C79, TX300 F, TX510, TX600, TX610FW черный",10.0,18.12,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1822895337,0112AOBK11ZY,"Картридж DS TN-3170 для принтеров Brother DCP-8060, DCP 8065DN, HL-5240, HL-5250DN, HL 5270DN, MFC-8460N, MFC 8860DN черный",12.0,8.28,2.0,0.0
2026-08-18,13424726,Все,1822895337,0112AOBK11ZY,"Картридж DS TN-3170 для принтеров Brother DCP-8060, DCP 8065DN, HL-5240, HL-5250DN, HL 5270DN, MFC-8460N, MFC 8860DN черный",8.0,8.28,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1822895504,0117CCN4QX11,"Картридж DS TK-110 для принтеров Kyocera FS-1016MFP, FS 1116MFP, FS720, FS-820, FS920 черный",10.0,1.17,1.0,0.0
2026-08-18,13424726,Все,1822895504,0117CCN4QX11,"Картридж DS TK-110 для принтеров Kyocera FS-1016MFP, FS 1116MFP, FS720, FS-820, FS920 черный",8.0,1.17,1.0,0.0
2026-08-18,13424726,Все,1822896175,0158TOJO0RY1,"Картридж DS T0923 для принтеров Epson Stylus C240, Stylus C91 пурпурный",9.0,60.13,7.0,0.0
2026-08-18,19250899,от 0 до 3000,1822896190,0131F1TIOM6H,"Картридж DS CLI-521BK для принтеров Canon Pixma iP3600, Pixma iP4600 черный",10.0,25.42,3.0,0.0
2026-08-18,13424726,Все,1822896190,0131F1TIOM6H,"Картридж DS CLI-521BK для принтеров Canon Pixma iP3600, Pixma iP4600 черный",8.0,25.42,3.0,0.0
2026-08-18,13424726,Все,1822897051,0132ABEBAJSL,"Картридж DS CLI-521C для принтеров Canon Pixma iP3600, Pixma iP4600 голубой",8.0,29.18,4.0,0.0
2026-08-18,13424726,Все,1822897302,0149IENSSU61,"Картридж DS T0634 для принтеров Epson Stylus C67, Stylus C87 желтый",8.0,47.27,6.0,0.0
2026-08-18,13424726,Все,1822897425,0148F2JZIR62,"Картридж DS T0633 для принтеров Epson Stylus C67, Stylus C87 пурпурный",8.0,34.35,4.0,0.0
2026-08-18,19250899,от 0 до 3000,1822898456,0156BLA36EOT,"Картридж DS T0921 для принтеров Epson Stylus C240, Stylus C91 черный",10.0,10.03,1.0,0.0
2026-08-18,13424726,Все,1822898456,0156BLA36EOT,"Картридж DS T0921 для принтеров Epson Stylus C240, Stylus C91 черный",7.0,10.03,1.0,0.0
2026-08-18,13424726,Все,1822900912,0159A0WAIE74,"Картридж DS T0924 для принтеров Epson Stylus C240, Stylus C91 желтый",8.0,8.34,1.0,0.0
2026-08-18,13424726,Все,1822902238,0173IZFXMN1I,Картриджи DS 106R01335-106R01338 для принтеров Xerox Phaser 6125N,8.0,7.92,1.0,0.0
2026-08-18,13424726,Все,1822902990,0186WR362KYC,"Картридж DS CLI-426M для принтеров Canon Pixma iP4840, PixmaiP4940 пурпурный",6.0,11.67,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1822903378,0184RGKI90YX,"Картридж DS CLI-426BK для принтеров Canon Pixma iP4840, PixmaiP4940 черный",10.0,24.06,3.0,0.0
2026-08-18,13424726,Все,1822903378,0184RGKI90YX,"Картридж DS CLI-426BK для принтеров Canon Pixma iP4840, PixmaiP4940 черный",8.0,24.06,3.0,0.0
2026-08-18,13424726,Все,1822903482,0162OWYSH4YK,"Картридж DS T0822 для принтеров Epson Stylus Photo 1410, Stylus Photo R270 голубой",8.0,15.74,2.0,0.0
2026-08-18,13424726,Все,1822903622,0167RJTO0R9U,"Картриджи DS T0811-T0814 для принтеров Epson Stylus Photo 1410, Stylus Photo R270",8.0,23.76,3.0,0.0
2026-08-18,13424726,Все,1822903905,0177QZA6FKTE,"Картриджи DS 44318621-44318624 для принтеров OKI C710, C711",8.0,5.37,1.0,0.0
2026-08-18,13424726,Все,1822904217,0166OSMUCQNQ,"Картридж DS T0826 для принтеров Epson Stylus Photo 1410, Stylus Photo R270 светло-пурпурный",6.0,5.37,1.0,0.0
2026-08-18,13424726,Все,1822904327,0165A4NY0M32,"Картридж DS T0825 для принтеров Epson Stylus Photo 1410, Stylus Photo R270 светло-голубой",8.0,10.22,2.0,0.0
2026-08-18,13424726,Все,1822904546,0164QG8EN0BW,"Картридж DS T0824 для принтеров Epson Stylus Photo 1410, Stylus Photo R270 желтый",8.0,7.91,1.0,0.0
2026-08-18,13424726,Все,1822904863,0191BBJ3C0RQ,"Картридж DS T1284 для принтеров Epson Stylus Office BX305 F, BX305fw, BX625, Stylus S22 желтый",8.0,30.56,4.0,0.0
2026-08-18,13424726,Все,1822905155,0210UVQMC7HZ,Картридж DS CE312A желтый,8.0,7.34,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822905495,0216XL3EYWVJ,"Картридж DS 716BK для принтеров Canon i-SENSYS LBP-5050, MF-8030CN, MF8040CN, MF-8050CN, MF8080CW черный",12.0,6.71,1.0,0.0
2026-08-18,13424726,Все,1822905495,0216XL3EYWVJ,"Картридж DS 716BK для принтеров Canon i-SENSYS LBP-5050, MF-8030CN, MF8040CN, MF-8050CN, MF8080CW черный",8.0,6.71,1.0,0.0
2026-08-18,13424726,Все,1822905856,0185EDEGPU9H,"Картридж DS CLI-426C для принтеров Canon Pixma iP4840, PixmaiP4940 голубой",9.0,8.89,1.0,0.0
2026-08-18,13424726,Все,1822906408,0214U4O769EO,"Картридж DS 707Y для принтеров Canon i-SENSYS LBP-5000, LBP-5100 желтый",8.0,6.91,1.0,0.0
2026-08-18,13424726,Все,1822906448,0187USJTMBKR,"Картридж DS CLI-426Y для принтеров Canon Pixma iP4840, PixmaiP4940 желтый",6.0,5.4,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822906920,0234NS5NX6ZP,"Картридж DS KX-FAT411A для принтеров Panasonic KX-MB1900, KX MB2000, KXMB2001, KX-MB2010, KX MB2020 черный",10.0,28.87,4.0,0.0
2026-08-18,13424726,Все,1822906920,0234NS5NX6ZP,"Картридж DS KX-FAT411A для принтеров Panasonic KX-MB1900, KX MB2000, KXMB2001, KX-MB2010, KX MB2020 черный",7.0,28.87,4.0,0.0
2026-08-18,19250899,от 0 до 3000,1822907015,0204R79SEXF0,"Картриджи DS CLI-426 для принтеров Canon Pixma iP4840, PixmaiP4940",12.0,1.0,1.0,0.0
2026-08-18,13424726,Все,1822907015,0204R79SEXF0,"Картриджи DS CLI-426 для принтеров Canon Pixma iP4840, PixmaiP4940",8.0,1.0,1.0,0.0
2026-08-18,13424726,Все,1822907260,0233YCK48MWV,"Фотобарабан DS KX-FAD93A DU для принтеров Panasonic KX-MB261, KX MB262, KXMB263, KX-MB271, KXMB281, KX MB283 черный",8.0,6.87,1.0,0.0
2026-08-18,13424726,Все,1822907354,0181MNWFOJNN,"Картридж DS 006R01278 для принтеров Xerox FaxCentre 2218, WC 4118 черный",8.0,14.14,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1822907557,0220MTCNG2D6,Картридж DS 726 для принтеров Canon i-SENSYS LBP6200d черный,12.0,11.0,1.0,0.0
2026-08-18,13424726,Все,1822907557,0220MTCNG2D6,Картридж DS 726 для принтеров Canon i-SENSYS LBP6200d черный,8.0,11.0,1.0,0.0
2026-08-18,13424726,Все,1822907770,0224MYEI7MX5,Картридж DS C-EXV6 для принтеров Canon NP 7161 черный,8.0,29.65,2.0,0.0
2026-08-18,13424726,Все,1822908181,0200J8BGBGSA,"Картридж DS 21XL для принтеров HP DeskJet 3910, DeskJet3918, FAX-3180, OfficeJet 4311, PSC-1401, PSC 1402 черный",8.0,23.74,5.0,0.0
2026-08-18,19250899,от 0 до 3000,1822908396,0239HXGRYC08,Картридж DS TK-160 для принтеров Kyocera FS-1120 черный,10.0,7.91,1.0,0.0
2026-08-18,13424726,Все,1822908396,0239HXGRYC08,Картридж DS TK-160 для принтеров Kyocera FS-1120 черный,8.0,7.91,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822908476,0248CCWQ6IMQ,"Картридж DS TN-2090 для принтеров Brother DCP-7057R, HL-2132R черный",12.0,30.64,4.0,0.0
2026-08-18,13424726,Все,1822908476,0248CCWQ6IMQ,"Картридж DS TN-2090 для принтеров Brother DCP-7057R, HL-2132R черный",8.0,30.64,4.0,0.0
2026-08-18,19250899,от 0 до 3000,1822908581,0246UXHYRAY5,"Фотобарабан DS DR-2080 DU для принтеров Brother DCP-7055R, HL-2130R черный",12.0,7.76,1.0,0.0
2026-08-18,13424726,Все,1822908581,0246UXHYRAY5,"Фотобарабан DS DR-2080 DU для принтеров Brother DCP-7055R, HL-2130R черный",8.0,7.76,1.0,0.0
2026-08-18,13424726,Все,1822908646,0243JIX2457C,"Картридж DS TK-360 для принтеров Kyocera FS-4020, FS-4020DN черный",8.0,1.91,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822908895,0249J3OFX4CC,"Картридж DS TN-2275 для принтеров Brother DCP-7057R, DCP7060DR, FAX-2845, FAX 2940R, HL-2230, HL-2240DR, HL2250DNR, MFC-7360NR MFC7860DWR черный",11.0,7.54,1.0,0.0
2026-08-18,13424726,Все,1822908895,0249J3OFX4CC,"Картридж DS TN-2275 для принтеров Brother DCP-7057R, DCP7060DR, FAX-2845, FAX 2940R, HL-2230, HL-2240DR, HL2250DNR, MFC-7360NR MFC7860DWR черный",9.0,7.54,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822908949,0197IZ0XYAUK,"Картридж DS 131 для принтеров HP DeskJet 460, DeskJet460c, OfficeJet 100, OfficeJet 150, PhotoSmart 2573, PhotoSmart2575, PSC-1510, PSC-1513 черный",12.0,15.04,3.0,0.0
2026-08-18,13424726,Все,1822908949,0197IZ0XYAUK,"Картридж DS 131 для принтеров HP DeskJet 460, DeskJet460c, OfficeJet 100, OfficeJet 150, PhotoSmart 2573, PhotoSmart2575, PSC-1510, PSC-1513 черный",8.0,15.04,3.0,0.0
2026-08-18,19250899,от 0 до 3000,1822909035,0238VPUAEK0X,"Картридж DS TK-1100 для принтеров Kyocera FS-1024MFP, FS 1110, FS1124MFP черный",10.0,10.14,1.0,0.0
2026-08-18,13424726,Все,1822909035,0238VPUAEK0X,"Картридж DS TK-1100 для принтеров Kyocera FS-1024MFP, FS 1110, FS1124MFP черный",8.0,10.14,1.0,0.0
2026-08-18,13424726,Все,1822909163,0231JDB4VXZJ,"Фотобарабан DS KX-FAD89A DU для принтеров Panasonic KX-FL401, KX FL402, KXFL403 черный",8.0,7.1,1.0,0.0
2026-08-18,13424726,Все,1822909164,0193N8BTZ8AK,"Картридж DS 121XL для принтеров HP DeskJet D1660, DeskJetD1663, DJ-F4435, ENVY 100 e, ENVY 120 e AllinOne цветной",8.0,6.48,1.0,0.0
2026-08-18,13424726,Все,1822909285,0192JLP80UZQ,"Картридж DS 121XL для принтеров HP DeskJet D1660, DeskJetD1663, DJ-F4435, ENVY 100 e, ENVY 120 e AllinOne черный",8.0,13.28,2.0,0.0
2026-08-18,13424726,Все,1822909599,0271CAWMDJCF,"Картридж DS CLT-M407S для принтеров Samsung CLP-320, CLP 325, CLX-3180, CLX3185 пурпурный",8.0,7.3,1.0,0.0
2026-08-18,13424726,Все,1822910269,0279XST65I0C,"Картридж DS MLT-D205L для принтеров Samsung ML-3300, ML 3310, ML3312, ML 3710, ML3712, SCX-4833, SCX 4835 черный",8.0,7.4,1.0,0.0
2026-08-18,13424726,Все,1822910686,0235DWMACXBO,"Фотобарабан DS KX-FAD412A DU для принтеров Panasonic KX-MB1900, KX MB2000, KXMB2001, KX-MB2010, KX MB2020 черный",8.0,7.05,1.0,0.0
2026-08-18,13424726,Все,1822911077,0270HBH3R7IN,"Картридж DS CLT-C407S для принтеров Samsung CLP-320, CLP 325, CLX-3180, CLX3185 голубой",8.0,7.49,1.0,0.0
2026-08-18,13424726,Все,1822911218,0280XHT72SJI,"Картридж DS MLT-D104S для принтеров Samsung ML-1660, ML 1665, ML1667, ML-1670, ML1677, ML 1860, SCX-3200, SCX-3205 черный",8.0,14.38,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1822911893,0247V8S0YKK4,Картридж DS TN-2085 для принтеров Brother HL-2035R черный,12.0,17.06,3.0,0.0
2026-08-18,13424726,Все,1822911893,0247V8S0YKK4,Картридж DS TN-2085 для принтеров Brother HL-2035R черный,8.0,17.06,3.0,0.0
2026-08-18,13424726,Все,1822911900,0294TB5EEAYB,"Картридж DS T0484 для принтеров Epson Stylus Photo R200, Stylus Photo R220 желтый",8.0,30.71,4.0,0.0
2026-08-18,13424726,Все,1822912109,0263YZH9VR0F,"Фотобарабан DS 101R00434 DU для принтеров Xerox WorkCentre 5222, WC-5225, WC 5230 черный",8.0,16.97,2.0,0.0
2026-08-18,13424726,Все,1822912175,0301L83TIB4K,"Картридж DS T0805 для принтеров Epson Stylus Photo P50, Stylus Photo PX650 светло-голубой",8.0,15.47,2.0,0.0
2026-08-18,13424726,Все,1822912297,0300A9WP23BJ,"Картридж DS T0804 для принтеров Epson Stylus Photo P50, Stylus Photo PX650 желтый",8.0,15.9,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1822912613,0291GW66S8K6,"Картридж DS T0481 для принтеров Epson Stylus Photo R200, Stylus Photo R220 черный",10.0,17.28,2.0,0.0
2026-08-18,13424726,Все,1822912613,0291GW66S8K6,"Картридж DS T0481 для принтеров Epson Stylus Photo R200, Stylus Photo R220 черный",8.0,17.28,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1822912652,0303H5RSJNC0,"Картридж DS 27 для принтеров HP DeskJet 3300, DeskJet 3320, OfficeJet 4212, OfficeJet 4215, PSC-1210, PSC1213 черный",12.0,11.98,1.0,0.0
2026-08-18,13424726,Все,1822912652,0303H5RSJNC0,"Картридж DS 27 для принтеров HP DeskJet 3300, DeskJet 3320, OfficeJet 4212, OfficeJet 4215, PSC-1210, PSC1213 черный",8.0,11.98,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822912748,0260R0VSWAAZ,"Картридж DS 006R01179 для принтеров Xerox CopyCentre C118, WC M118, WC-M118i черный",12.0,13.71,2.0,0.0
2026-08-18,13424726,Все,1822912748,0260R0VSWAAZ,"Картридж DS 006R01179 для принтеров Xerox CopyCentre C118, WC M118, WC-M118i черный",8.0,13.71,2.0,0.0
2026-08-18,19250899,от 0 до 3000,1822912796,0311MOVO8AMD,"Картридж DS №136 для принтеров HP DeskJet 5443, DeskJet 5743, OfficeJet 6313, OfficeJet6315, PhotoSmart 2573, PhotoSmart 2575, PSC-1513 цветной",12.0,48.69,6.0,0.0
2026-08-18,13424726,Все,1822912796,0311MOVO8AMD,"Картридж DS №136 для принтеров HP DeskJet 5443, DeskJet 5743, OfficeJet 6313, OfficeJet6315, PhotoSmart 2573, PhotoSmart 2575, PSC-1513 цветной",8.0,48.69,6.0,0.0
2026-08-18,19250899,от 0 до 3000,1822912847,0277DW99LVJQ,"Картридж DS MLT-D103L для принтеров Samsung ML-2545, ML 2950, ML2955, SCX-4727, SCX4728 черный",12.0,7.38,1.0,0.0
2026-08-18,13424726,Все,1822912847,0277DW99LVJQ,"Картридж DS MLT-D103L для принтеров Samsung ML-2545, ML 2950, ML2955, SCX-4727, SCX4728 черный",8.0,7.38,1.0,0.0
2026-08-18,13424726,Все,1822913081,0296Y26KWXL3,"Картридж DS T0486 для принтеров Epson Stylus Photo R200, Stylus Photo R220 светло-пурпурный",8.0,7.51,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822913447,0275BP9VFK74,"Картридж DS MLT-D105S для принтеров Samsung ML-1910, ML 1915, ML2520, ML-2525, ML2540, ML 2541, ML 2580, SCX-4600 SCX-4605 SF-650 черный",12.0,7.33,1.0,0.0
2026-08-18,13424726,Все,1822913447,0275BP9VFK74,"Картридж DS MLT-D105S для принтеров Samsung ML-1910, ML 1915, ML2520, ML-2525, ML2540, ML 2541, ML 2580, SCX-4600 SCX-4605 SF-650 черный",8.0,7.33,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822913939,0325A37Y8OH9,"Картридж DS 920XLBK для принтеров HP OfficeJet 6000, OfficeJet 6500 черный",10.0,7.65,1.0,0.0
2026-08-18,13424726,Все,1822913939,0325A37Y8OH9,"Картридж DS 920XLBK для принтеров HP OfficeJet 6000, OfficeJet 6500 черный",8.0,7.65,1.0,0.0
2026-08-18,13424726,Все,1822914285,0295AKZQVCBN,"Картридж DS T0485 для принтеров Epson Stylus Photo R200, Stylus Photo R220 светло-голубой",8.0,14.32,2.0,0.0
2026-08-18,13424726,Все,1822914351,0314F68XV1ON,"Картридж DS 11 для принтеров HP Business InkJet 1000, InkJet 1100, DJ 70, DJ-100, DJ 10ps, DJ110, DJ 111 голубой",8.0,6.34,1.0,0.0
2026-08-18,19250899,от 0 до 3000,1822914825,0297V9CRU9US,"Картридж DS T0801 для принтеров Epson Stylus Photo P50, Stylus Photo PX650 черный",10.0,7.65,1.0,0.0
