account,sku,offer_id,name,campaign,bid_now,ceiling,margin_pct,qty_90d,revenue_90d,reason
oz_acc1,4480827674,091711,Картридж для Epson Stylus Office BX625FWD,Эксперимент1,8.0,6.4,26.4,0,0,ставка выше потолка
oz_acc1,4480827835,09223,Картридж для Epson Stylus Office B42WD,Эксперимент1,8.0,7.4,27.6,0,0,ставка выше потолка
oz_acc1,4480827862,091722,Картридж для Epson WorkForce 3530,Эксперимент1,8.0,6.4,26.4,0,0,ставка выше потолка
oz_acc1,4480827880,09177,Картридж для Epson Stylus SX620FW,Эксперимент1,8.0,6.4,26.4,0,0,ставка выше потолка
oz_acc1,4481055944,10931,Комплект картриджей для Xerox Phaser6100,от 10000 до 500 тыс,12.0,1313.6,24.0,0,0,маржа ниже KPI
oz_acc1,4481055944,10931,Комплект картриджей для Xerox Phaser6100,Эксперимент1,8.0,563.0,24.0,0,0,маржа ниже KPI
oz_acc1,4481062323,12332,Картридж для Brother DCP-J140W,от 0 до 1000,10.0,14.8,23.4,0,0,маржа ниже KPI
oz_acc1,4481062323,12332,Картридж для Brother DCP-J140W,Эксперимент1,8.0,14.8,23.4,0,0,маржа ниже KPI
oz_acc1,4481063675,12336,Картридж для Brother MFC-J265W,от 0 до 1000,10.0,14.8,23.4,0,0,маржа ниже KPI
oz_acc1,4481063675,12336,Картридж для Brother MFC-J265W,Эксперимент1,8.0,14.8,23.4,0,0,маржа ниже KPI
oz_acc1,4481064043,12338,Картридж для Brother MFC-J415W,от 0 до 1000,10.0,14.8,23.4,0,0,маржа ниже KPI
oz_acc1,4481064043,12338,Картридж для Brother MFC-J415W,Эксперимент1,8.0,14.8,23.4,0,0,маржа ниже KPI
oz_acc1,4481064505,12331,Картридж для Brother DCP-J125,от 0 до 1000,10.0,14.8,23.5,0,0,маржа ниже KPI
oz_acc1,4481064505,12331,Картридж для Brother DCP-J125,Эксперимент1,8.0,14.8,23.5,0,0,маржа ниже KPI
oz_acc1,4481064701,12335,Картридж для Brother MFC-J220,от 0 до 1000,10.0,14.9,23.6,0,0,маржа ниже KPI
oz_acc1,4481064701,12335,Картридж для Brother MFC-J220,Эксперимент1,8.0,14.9,23.6,0,0,маржа ниже KPI
oz_acc1,4481065533,12334,Картридж для Brother DCP-J515W,от 0 до 1000,10.0,14.8,23.4,0,0,маржа ниже KPI
oz_acc1,4481065533,12334,Картридж для Brother DCP-J515W,Эксперимент1,8.0,14.8,23.4,0,0,маржа ниже KPI
oz_acc1,4481066820,12333,Картридж для Brother DCP-J315W,от 0 до 1000,10.0,14.9,23.5,0,0,маржа ниже KPI
oz_acc1,4481066820,12333,Картридж для Brother DCP-J315W,Эксперимент1,8.0,14.9,23.5,0,0,маржа ниже KPI
oz_acc1,4481107916,12337,Картридж для Brother MFC-J410,от 0 до 1000,10.0,15.0,23.6,0,0,маржа ниже KPI
oz_acc1,4481107916,12337,Картридж для Brother MFC-J410,Эксперимент1,8.0,15.0,23.6,0,0,маржа ниже KPI
oz_acc1,4489618656,12441,Картридж для Epson Stylus Photo 2100,от 0 до 1000,10.0,3.8,12.8,0,0,маржа ниже KPI
oz_acc1,4489618656,12441,Картридж для Epson Stylus Photo 2100,Эксперимент1,8.0,3.8,12.8,0,0,маржа ниже KPI
oz_acc1,4489620265,12622,Картридж для Epson Stylus Photo 1500W,от 0 до 1000,10.0,17.2,24.9,0,0,маржа ниже KPI
oz_acc1,4489620265,12622,Картридж для Epson Stylus Photo 1500W,Эксперимент1,8.0,17.2,24.9,0,0,маржа ниже KPI
oz_acc1,4489621037,12621,Картридж для Epson Stylus Photo 1400,от 0 до 1000,10.0,17.3,25.0,0,0,маржа ниже KPI
oz_acc1,4489621037,12621,Картридж для Epson Stylus Photo 1400,Эксперимент1,8.0,17.3,25.0,0,0,маржа ниже KPI
oz_acc1,4489626335,14462,Картридж для Canon Pixma MG6840,от 0 до 1000,10.0,13.2,22.4,0,0,маржа ниже KPI
oz_acc1,4489626335,14462,Картридж для Canon Pixma MG6840,Эксперимент1,8.0,13.2,22.4,0,0,маржа ниже KPI
oz_acc1,4489626532,14662,Картридж для Brother MFC-J6710,Эксперимент1,8.0,5.8,25.4,0,0,ставка выше потолка
oz_acc1,4489626900,126212,Картридж для Epson Stylus Photo PX830FWD,от 0 до 1000,10.0,17.3,25.0,0,0,маржа ниже KPI
oz_acc1,4489626900,126212,Картридж для Epson Stylus Photo PX830FWD,Эксперимент1,8.0,17.3,25.0,0,0,маржа ниже KPI
oz_acc1,4489627813,14466,Картридж для Canon Pixma TS8040,от 0 до 1000,10.0,13.2,22.4,0,0,маржа ниже KPI
oz_acc1,4489627813,14466,Картридж для Canon Pixma TS8040,Эксперимент1,8.0,13.2,22.4,0,0,маржа ниже KPI
oz_acc1,4489628704,15309,Картридж для Epson Stylus Color 670,от 0 до 1000,10.0,3.1,11.4,0,0,маржа ниже KPI
oz_acc1,4489628704,15309,Картридж для Epson Stylus Color 670,Эксперимент1,8.0,3.1,11.4,0,0,маржа ниже KPI
oz_acc1,4489628970,153016,Картридж для Epson Photo EX2,от 0 до 1000,10.0,2.9,11.0,0,0,маржа ниже KPI
oz_acc1,4489628970,153016,Картридж для Epson Photo EX2,Эксперимент1,8.0,2.9,11.0,0,0,маржа ниже KPI
oz_acc1,4489628986,153013,Картридж для Epson Stylus Color 750,от 0 до 1000,10.0,3.3,11.7,0,0,маржа ниже KPI
oz_acc1,4489628986,153013,Картридж для Epson Stylus Color 750,Эксперимент1,8.0,3.3,11.7,0,0,маржа ниже KPI
oz_acc1,4489629190,15501,Картридж для HP OfficeJet Pro 6230,Эксперимент1,8.0,7.4,27.6,0,0,ставка выше потолка
oz_acc1,4489629303,153010,Картридж для Epson Stylus Color 700,от 0 до 1000,10.0,2.9,11.0,0,0,маржа ниже KPI
oz_acc1,4489629303,153010,Картридж для Epson Stylus Color 700,Эксперимент1,8.0,2.9,11.0,0,0,маржа ниже KPI
oz_acc1,4489629311,14465,Картридж для Canon Pixma TS6040,от 0 до 1000,10.0,13.4,22.5,0,0,маржа ниже KPI
oz_acc1,4489629311,14465,Картридж для Canon Pixma TS6040,Эксперимент1,8.0,13.4,22.5,0,0,маржа ниже KPI
oz_acc1,4489629518,153018,Картридж для Epson Stylus Color 740,от 0 до 1000,10.0,3.1,11.4,0,0,маржа ниже KPI
oz_acc1,4489629518,153018,Картридж для Epson Stylus Color 740,Эксперимент1,8.0,3.1,11.4,0,0,маржа ниже KPI
oz_acc1,4489629588,153012,Картридж для Epson Stylus Color 720,от 0 до 1000,10.0,2.9,11.0,0,0,маржа ниже KPI
oz_acc1,4489629588,153012,Картридж для Epson Stylus Color 720,Эксперимент1,8.0,2.9,11.0,0,0,маржа ниже KPI
oz_acc1,4489629678,153015,Картридж для Epson Stylus Color Photo EX2,от 0 до 1000,10.0,3.3,11.8,0,0,маржа ниже KPI
oz_acc1,4489629678,153015,Картридж для Epson Stylus Color Photo EX2,Эксперимент1,8.0,3.3,11.8,0,0,маржа ниже KPI
oz_acc1,4489629804,153019,Картридж для Epson Stylus Color 740i,от 0 до 1000,10.0,3.6,12.4,0,0,маржа ниже KPI
oz_acc1,4489629804,153019,Картридж для Epson Stylus Color 740i,Эксперимент1,8.0,3.6,12.4,0,0,маржа ниже KPI
oz_acc1,4489630032,14463,Картридж для Canon Pixma MG7740,от 0 до 1000,10.0,13.3,22.5,0,0,маржа ниже KPI
oz_acc1,4489630032,14463,Картридж для Canon Pixma MG7740,Эксперимент1,8.0,13.3,22.5,0,0,маржа ниже KPI
oz_acc1,4489630287,153020,Картридж для Epson Stylus Color 850N,от 0 до 1000,10.0,3.1,11.4,0,0,маржа ниже KPI
oz_acc1,4489630287,153020,Картридж для Epson Stylus Color 850N,Эксперимент1,8.0,3.1,11.4,0,0,маржа ниже KPI
oz_acc1,4489630454,153014,Картридж для Epson Stylus Color 1200,от 0 до 1000,10.0,2.9,11.0,0,0,маржа ниже KPI
oz_acc1,4489630454,153014,Картридж для Epson Stylus Color 1200,Эксперимент1,8.0,2.9,11.0,0,0,маржа ниже KPI
oz_acc1,4489630653,15306,Картридж для Epson Stylus Color 640,от 0 до 1000,10.0,2.8,10.9,0,0,маржа ниже KPI
oz_acc1,4489630653,15306,Картридж для Epson Stylus Color 640,Эксперимент1,8.0,2.8,10.9,0,0,маржа ниже KPI
oz_acc1,4489630819,14461,Картридж для Canon Pixma MG5740,от 0 до 1000,10.0,13.2,22.4,0,0,маржа ниже KPI
oz_acc1,4489630819,14461,Картридж для Canon Pixma MG5740,Эксперимент1,8.0,13.2,22.4,0,0,маржа ниже KPI
oz_acc1,4489631637,15308,Картридж для Epson Stylus Color 660,от 0 до 1000,10.0,2.8,10.9,1,404,маржа ниже KPI
oz_acc1,4489631637,15308,Картридж для Epson Stylus Color 660,Эксперимент1,8.0,2.8,10.9,1,404,маржа ниже KPI
oz_acc1,4489632307,15307,Картридж для Epson Stylus Color 650,от 0 до 1000,10.0,3.0,11.3,0,0,маржа ниже KPI
oz_acc1,4489632307,15307,Картридж для Epson Stylus Color 650,Эксперимент1,8.0,3.0,11.3,0,0,маржа ниже KPI
oz_acc1,4489632688,15301,Картридж для Epson Stylus Color 400,от 0 до 1000,10.0,3.1,11.5,0,0,маржа ниже KPI
oz_acc1,4489632688,15301,Картридж для Epson Stylus Color 400,Эксперимент1,8.0,3.1,11.5,0,0,маржа ниже KPI
oz_acc1,4489632957,15304,Картридж для Epson Stylus Color 500,от 0 до 1000,10.0,2.8,10.9,0,0,маржа ниже KPI
oz_acc1,4489632957,15304,Картридж для Epson Stylus Color 500,Эксперимент1,8.0,2.8,10.9,0,0,маржа ниже KPI
oz_acc1,4489633271,15305,Картридж для Epson Stylus Color 600,от 0 до 1000,10.0,3.0,11.2,0,0,маржа ниже KPI
oz_acc1,4489633271,15305,Картридж для Epson Stylus Color 600,Эксперимент1,8.0,3.0,11.2,0,0,маржа ниже KPI
oz_acc1,4489633314,14467,Картридж для Canon Pixma TS9040,от 0 до 1000,10.0,13.4,22.6,0,0,маржа ниже KPI
oz_acc1,4489633314,14467,Картридж для Canon Pixma TS9040,Эксперимент1,8.0,13.4,22.6,0,0,маржа ниже KPI
oz_acc1,4489633315,15302,Картридж для Epson Stylus Color 440,от 0 до 1000,10.0,2.8,10.9,0,0,маржа ниже KPI
oz_acc1,4489633315,15302,Картридж для Epson Stylus Color 440,Эксперимент1,8.0,2.8,10.9,0,0,маржа ниже KPI
oz_acc1,4489633540,14464,Картридж для Canon Pixma TS5040,от 0 до 1000,10.0,13.2,22.4,0,0,маржа ниже KPI
oz_acc1,4489633540,14464,Картридж для Canon Pixma TS5040,Эксперимент1,8.0,13.2,22.4,0,0,маржа ниже KPI
oz_acc1,4489633581,153017,Картридж для Epson Stylus Color 1520H,от 0 до 1000,10.0,3.6,12.3,0,0,маржа ниже KPI
oz_acc1,4489633581,153017,Картридж для Epson Stylus Color 1520H,Эксперимент1,8.0,3.6,12.3,0,0,маржа ниже KPI
oz_acc1,4489634583,15303,Картридж для Epson Stylus Color 460,от 0 до 1000,10.0,2.9,11.1,0,0,маржа ниже KPI
oz_acc1,4489634583,15303,Картридж для Epson Stylus Color 460,Эксперимент1,8.0,2.9,11.1,0,0,маржа ниже KPI
oz_acc1,4489635937,153011,Картридж для Epson Stylus Color 710,от 0 до 1000,10.0,3.2,11.6,0,0,маржа ниже KPI
oz_acc1,4489635937,153011,Картридж для Epson Stylus Color 710,Эксперимент1,8.0,3.2,11.6,0,0,маржа ниже KPI
oz_acc1,4490419122,17661,Картридж для OKI B721,от 10000 до 500 тыс,12.0,934.9,25.0,0,0,маржа ниже KPI
oz_acc1,4490423891,17641,Картридж для OKI B6200,от 10000 до 500 тыс,12.0,649.4,24.9,0,0,маржа ниже KPI
oz_acc1,4490423891,17641,Картридж для OKI B6200,Эксперимент1,8.0,278.3,24.9,0,0,маржа ниже KPI
oz_acc1,4490426928,17663,Картридж для OKI MB760,от 10000 до 500 тыс,12.0,934.9,25.0,0,0,маржа ниже KPI
oz_acc1,4490429317,17642,Картридж для OKI B6300,от 10000 до 500 тыс,12.0,649.4,24.9,0,0,маржа ниже KPI
oz_acc1,4490431809,17662,Картридж для OKI B 731,от 10000 до 500 тыс,12.0,934.9,25.0,0,0,маржа ниже KPI
oz_acc1,4490437105,16451,Картридж для Epson AcuLaser M2400,от 1000-2000,12.0,30.0,23.9,1,1738,маржа ниже KPI
oz_acc1,4490437105,16451,Картридж для Epson AcuLaser M2400,Эксперимент1,8.0,12.7,23.9,1,1738,маржа ниже KPI
oz_acc1,4493517678,22083,Картридж для Citizen CX120,от 0 до 1000,10.0,10.1,20.5,0,0,маржа ниже KPI
oz_acc1,4493517678,22083,Картридж для Citizen CX120,Эксперимент1,8.0,10.1,20.5,0,0,маржа ниже KPI
oz_acc1,4493520009,22031,Картридж для Epson ERC-34,Эксперимент1,8.0,7.9,28.0,0,0,ставка выше потолка
oz_acc1,4493611330,22082,Картридж для Citizen CX123,от 0 до 1000,10.0,10.0,20.4,0,0,маржа ниже KPI
oz_acc1,4493611330,22082,Картридж для Citizen CX123,Эксперимент1,8.0,10.0,20.4,0,0,маржа ниже KPI
oz_acc1,4493625497,22521,Комплект картриджей для Epson Aculaser 1900,от 10000 до 500 тыс,12.0,1331.5,24.0,0,0,маржа ниже KPI
oz_acc1,4493625497,22521,Комплект картриджей для Epson Aculaser 1900,Эксперимент1,8.0,1331.5,24.0,0,0,маржа ниже KPI
oz_acc1,4493627706,22081,Картридж для Citizen iR-50,от 0 до 1000,10.0,10.1,20.4,0,0,маржа ниже KPI
oz_acc1,4493627706,22081,Картридж для Citizen iR-50,Эксперимент1,8.0,10.1,20.4,0,0,маржа ниже KPI
oz_acc1,4504060569,23842,Картридж для Konica Minolta Bizhub 423,от 0 до 1000,10.0,25.2,23.9,0,0,маржа ниже KPI
oz_acc1,4504060569,23842,Картридж для Konica Minolta Bizhub 423,Эксперимент1,8.0,8.0,23.9,0,0,маржа ниже KPI
oz_acc1,4504238320,25812,Картридж для Epson Stylus Photo-EX2700,от 0 до 1000,10.0,3.7,12.8,0,0,маржа ниже KPI
oz_acc1,4504238320,25812,Картридж для Epson Stylus Photo-EX2700,Эксперимент1,8.0,3.7,12.8,0,0,маржа ниже KPI
oz_acc1,4504238573,25876,Картридж для Epson Stylus CX4800,от 0 до 1000,10.0,3.7,12.8,0,0,маржа ниже KPI
oz_acc1,4504238573,25876,Картридж для Epson Stylus CX4800,Эксперимент1,8.0,3.7,12.8,0,0,маржа ниже KPI
oz_acc1,4504238658,25874,Картридж для Epson Stylus CX3810,от 0 до 1000,10.0,3.7,12.8,0,0,маржа ниже KPI
oz_acc1,4504238658,25874,Картридж для Epson Stylus CX3810,Эксперимент1,8.0,3.7,12.8,0,0,маржа ниже KPI
oz_acc1,4504238735,25813,Картридж для Epson Stylus Photo-710,от 0 до 1000,10.0,3.8,12.9,0,0,маржа ниже KPI
oz_acc1,4504238735,25813,Картридж для Epson Stylus Photo-710,Эксперимент1,8.0,3.8,12.9,0,0,маржа ниже KPI
oz_acc1,4504238898,25877,Картридж для Epson Stylus CX5800F,от 0 до 1000,10.0,4.0,13.1,0,0,маржа ниже KPI
oz_acc1,4504238898,25877,Картридж для Epson Stylus CX5800F,Эксперимент1,8.0,4.0,13.1,0,0,маржа ниже KPI
oz_acc1,4504239148,25815,Картридж для Epson Stylus Photo-750,от 0 до 1000,10.0,3.9,13.0,0,0,маржа ниже KPI
oz_acc1,4504239148,25815,Картридж для Epson Stylus Photo-750,Эксперимент1,8.0,3.9,13.0,0,0,маржа ниже KPI
oz_acc1,4504239303,25878,Картридж для Epson Stylus CX7800,от 0 до 1000,10.0,3.7,12.8,0,0,маржа ниже KPI
oz_acc1,4504239303,25878,Картридж для Epson Stylus CX7800,Эксперимент1,8.0,3.7,12.8,0,0,маржа ниже KPI
oz_acc1,4504239308,25811,Картридж для Epson Stylus Photo-EX,от 0 до 1000,10.0,3.8,12.8,0,0,маржа ниже KPI
oz_acc1,4504239308,25811,Картридж для Epson Stylus Photo-EX,Эксперимент1,8.0,3.8,12.8,0,0,маржа ниже KPI
oz_acc1,4504239358,25814,Картридж для Epson Stylus Photo-720,от 0 до 1000,10.0,3.7,12.8,0,0,маржа ниже KPI
oz_acc1,4504239358,25814,Картридж для Epson Stylus Photo-720,Эксперимент1,8.0,3.7,12.8,0,0,маржа ниже KPI
oz_acc1,4504241099,25871,Картридж для Epson Stylus C68,от 0 до 1000,10.0,3.8,12.8,0,0,маржа ниже KPI
oz_acc1,4504241099,25871,Картридж для Epson Stylus C68,Эксперимент1,8.0,3.8,12.8,0,0,маржа ниже KPI
oz_acc1,4504241808,25873,Картридж для Epson Stylus CX3800,от 0 до 1000,10.0,3.8,12.9,0,0,маржа ниже KPI
oz_acc1,4504241808,25873,Картридж для Epson Stylus CX3800,Эксперимент1,8.0,3.8,12.9,0,0,маржа ниже KPI
oz_acc1,4504243260,25875,Картридж для Epson Stylus CX4200,от 0 до 1000,10.0,3.9,13.0,0,0,маржа ниже KPI
oz_acc1,4504243260,25875,Картридж для Epson Stylus CX4200,Эксперимент1,8.0,3.9,13.0,0,0,маржа ниже KPI
oz_acc1,4504245122,25872,Картридж для Epson Stylus C88,от 0 до 1000,10.0,3.7,12.8,0,0,маржа ниже KPI
oz_acc1,4504245122,25872,Картридж для Epson Stylus C88,Эксперимент1,8.0,3.7,12.8,0,0,маржа ниже KPI
oz_acc1,4507504910,28881,Картридж для Konica Minolta Bizhub Pro 951,от 10000 до 500 тыс,12.0,714.8,24.9,0,0,маржа ниже KPI
oz_acc1,4507520401,31831,Чернила для Epson L-800,от 0 до 1000,10.0,12.8,22.6,0,0,маржа ниже KPI
oz_acc1,4507520401,31831,Чернила для Epson L-800,Эксперимент1,8.0,12.8,22.6,0,0,маржа ниже KPI
oz_acc1,4507520935,31834,Чернила для Epson L-850,от 0 до 1000,10.0,12.8,22.6,0,0,маржа ниже KPI
oz_acc1,4507520935,31834,Чернила для Epson L-850,Эксперимент1,8.0,12.8,22.6,0,0,маржа ниже KPI
oz_acc1,4507521010,31833,Чернила для Epson L-810,от 0 до 1000,10.0,12.9,22.7,0,0,маржа ниже KPI
oz_acc1,4507521010,31833,Чернила для Epson L-810,Эксперимент1,8.0,12.9,22.7,0,0,маржа ниже KPI
oz_acc1,4507521572,31835,Чернила для Epson L-1800,от 0 до 1000,10.0,11.0,20.1,2,1286,маржа ниже KPI
oz_acc1,4507521572,31835,Чернила для Epson L-1800,Эксперимент1,8.0,11.0,20.1,2,1286,маржа ниже KPI
oz_acc1,4507523354,31832,Чернила для Epson L-805,от 0 до 1000,10.0,12.8,22.6,0,0,маржа ниже KPI
oz_acc1,4507523354,31832,Чернила для Epson L-805,Эксперимент1,8.0,12.8,22.6,0,0,маржа ниже KPI
oz_acc1,4509052424,37555,Чернила для Canon Pixma G2410,от 0 до 1000,10.0,17.3,24.8,0,0,маржа ниже KPI
oz_acc1,4509052424,37555,Чернила для Canon Pixma G2410,Эксперимент1,8.0,17.3,24.8,0,0,маржа ниже KPI
oz_acc1,4509053555,37551,Чернила для Canon Pixma G1400,от 0 до 1000,10.0,17.4,24.9,0,0,маржа ниже KPI
oz_acc1,4509053555,37551,Чернила для Canon Pixma G1400,Эксперимент1,8.0,17.4,24.9,0,0,маржа ниже KPI
oz_acc1,4509053846,37556,Чернила для Canon Pixma G2411,от 0 до 1000,10.0,17.1,24.7,0,0,маржа ниже KPI
oz_acc1,4509053846,37556,Чернила для Canon Pixma G2411,Эксперимент1,8.0,17.1,24.7,0,0,маржа ниже KPI
oz_acc1,4509053985,375510,Чернила для Canon Pixma G3411,от 0 до 1000,10.0,17.2,24.7,0,0,маржа ниже KPI
oz_acc1,4509053985,375510,Чернила для Canon Pixma G3411,Эксперимент1,8.0,17.2,24.7,0,0,маржа ниже KPI
oz_acc1,4509054203,375511,Чернила для Canon Pixma G3415,от 0 до 1000,10.0,17.5,24.9,0,0,маржа ниже KPI
oz_acc1,4509054203,375511,Чернила для Canon Pixma G3415,Эксперимент1,8.0,17.5,24.9,0,0,маржа ниже KPI
oz_acc1,4509054220,375513,Чернила для Canon Pixma G4410,от 0 до 1000,10.0,17.5,25.0,0,0,маржа ниже KPI
oz_acc1,4509054220,375513,Чернила для Canon Pixma G4410,Эксперимент1,8.0,17.5,25.0,0,0,маржа ниже KPI
oz_acc1,4509054543,37554,Чернила для Canon Pixma G2400,от 0 до 1000,10.0,17.1,24.7,0,0,маржа ниже KPI
oz_acc1,4509054543,37554,Чернила для Canon Pixma G2400,Эксперимент1,8.0,17.1,24.7,0,0,маржа ниже KPI
oz_acc1,4509055310,37552,Чернила для Canon Pixma G1410,от 0 до 1000,10.0,17.1,24.7,0,0,маржа ниже KPI
oz_acc1,4509055310,37552,Чернила для Canon Pixma G1410,Эксперимент1,8.0,17.1,24.7,0,0,маржа ниже KPI
oz_acc1,4509055417,375514,Чернила для Canon Pixma G4411,от 0 до 1000,10.0,17.2,24.7,0,0,маржа ниже KPI
oz_acc1,4509055417,375514,Чернила для Canon Pixma G4411,Эксперимент1,8.0,17.2,24.7,0,0,маржа ниже KPI
oz_acc1,4509055458,37557,Чернила для Canon Pixma G2415,от 0 до 1000,10.0,17.3,24.8,0,0,маржа ниже KPI
oz_acc1,4509055458,37557,Чернила для Canon Pixma G2415,Эксперимент1,8.0,17.3,24.8,0,0,маржа ниже KPI
oz_acc1,4509055897,37553,Чернила для Canon Pixma G1411,от 0 до 1000,10.0,17.2,24.8,0,0,маржа ниже KPI
oz_acc1,4509055897,37553,Чернила для Canon Pixma G1411,Эксперимент1,8.0,17.2,24.8,0,0,маржа ниже KPI
oz_acc1,4509057252,37558,Чернила для Canon Pixma G3400,от 0 до 1000,10.0,17.1,24.7,0,0,маржа ниже KPI
oz_acc1,4509057252,37558,Чернила для Canon Pixma G3400,Эксперимент1,8.0,17.1,24.7,0,0,маржа ниже KPI
oz_acc1,4509057449,37559,Чернила для Canon Pixma G3410,от 0 до 1000,10.0,17.4,24.9,0,0,маржа ниже KPI
oz_acc1,4509057449,37559,Чернила для Canon Pixma G3410,Эксперимент1,8.0,17.4,24.9,0,0,маржа ниже KPI
oz_acc1,4509058449,375512,Чернила для Canon Pixma G4400,от 0 до 1000,10.0,17.2,24.7,0,0,маржа ниже KPI
oz_acc1,4509058449,375512,Чернила для Canon Pixma G4400,Эксперимент1,8.0,17.2,24.7,0,0,маржа ниже KPI
oz_acc1,4509713949,37381,Чернила для HP SmartTank 500,от 0 до 1000,10.0,11.3,21.5,0,0,маржа ниже KPI
oz_acc1,4509713949,37381,Чернила для HP SmartTank 500,Эксперимент1,8.0,11.3,21.5,0,0,маржа ниже KPI
oz_acc1,4509714073,37383,Чернила для HP SmartTank 516,от 0 до 1000,10.0,11.4,21.6,0,0,маржа ниже KPI
oz_acc1,4509714073,37383,Чернила для HP SmartTank 516,Эксперимент1,8.0,11.4,21.6,0,0,маржа ниже KPI
oz_acc1,4509714515,37384,Чернила для HP SmartTank 530,от 0 до 1000,10.0,11.3,21.5,0,0,маржа ниже KPI
oz_acc1,4509714515,37384,Чернила для HP SmartTank 530,Эксперимент1,8.0,11.3,21.5,0,0,маржа ниже KPI
oz_acc1,4509714562,37385,Чернила для HP SmartTank 615,от 0 до 1000,10.0,11.4,21.6,0,0,маржа ниже KPI
oz_acc1,4509714562,37385,Чернила для HP SmartTank 615,Эксперимент1,8.0,11.4,21.6,0,0,маржа ниже KPI
oz_acc1,4509715009,37382,Чернила для HP SmartTank 515,от 0 до 1000,10.0,11.3,21.5,0,0,маржа ниже KPI
oz_acc1,4509715009,37382,Чернила для HP SmartTank 515,Эксперимент1,8.0,11.3,21.5,0,0,маржа ниже KPI
oz_acc1,4509722376,37371,Чернила для HP DeskJet GT5810,от 0 до 1000,10.0,16.1,24.7,0,0,маржа ниже KPI
oz_acc1,4509722376,37371,Чернила для HP DeskJet GT5810,Эксперимент1,8.0,16.1,24.7,0,0,маржа ниже KPI
oz_acc1,4509722843,37376,Чернила для HP Ink Tank 319,от 0 до 1000,10.0,16.0,24.7,0,0,маржа ниже KPI
oz_acc1,4509722843,37376,Чернила для HP Ink Tank 319,Эксперимент1,8.0,16.0,24.7,0,0,маржа ниже KPI
oz_acc1,4509722858,37378,Чернила для HP InkTank 419,от 0 до 1000,10.0,16.0,24.7,0,0,маржа ниже KPI
oz_acc1,4509722858,37378,Чернила для HP InkTank 419,Эксперимент1,8.0,16.0,24.7,0,0,маржа ниже KPI
oz_acc1,4509723397,37374,Чернила для HP Ink Tank 115,от 0 до 1000,10.0,16.0,24.7,0,0,маржа ниже KPI
oz_acc1,4509723397,37374,Чернила для HP Ink Tank 115,Эксперимент1,8.0,16.0,24.7,0,0,маржа ниже KPI
oz_acc1,4509723761,37375,Чернила для HP Ink Tank 315,от 0 до 1000,10.0,16.2,24.8,0,0,маржа ниже KPI
oz_acc1,4509723761,37375,Чернила для HP Ink Tank 315,Эксперимент1,8.0,16.2,24.8,0,0,маржа ниже KPI
oz_acc1,4509725603,37372,Чернила для HP DeskJet GT5820,от 0 до 1000,10.0,16.0,24.7,0,0,маржа ниже KPI
oz_acc1,4509725603,37372,Чернила для HP DeskJet GT5820,Эксперимент1,8.0,16.0,24.7,0,0,маржа ниже KPI
oz_acc1,4509726177,37377,Чернила для HP InkTank 415,от 0 до 1000,10.0,16.2,24.9,0,0,маржа ниже KPI
oz_acc1,4509726177,37377,Чернила для HP InkTank 415,Эксперимент1,8.0,16.2,24.9,0,0,маржа ниже KPI
oz_acc1,4509726981,37373,Чернила для HP DeskJet GT5822,от 0 до 1000,10.0,16.1,24.8,0,0,маржа ниже KPI
oz_acc1,4509726981,37373,Чернила для HP DeskJet GT5822,Эксперимент1,8.0,16.1,24.8,0,0,маржа ниже KPI
oz_acc1,4517207923,37221,Фотобарабан для Kyocera EcoSys M3655,от 10000 до 500 тыс,12.0,724.5,24.7,0,0,маржа ниже KPI
oz_acc1,4517208285,37222,Фотобарабан для Kyocera EcoSys M3660,от 10000 до 500 тыс,12.0,724.4,24.7,0,0,маржа ниже KPI
oz_acc1,4517209547,37225,Фотобарабан для Kyocera EcoSys P3060,от 10000 до 500 тыс,12.0,724.5,24.7,0,0,маржа ниже KPI
oz_acc1,4517209547,37225,Фотобарабан для Kyocera EcoSys P3060,Эксперимент1,8.0,724.5,24.7,0,0,маржа ниже KPI
oz_acc1,4517210861,37224,Фотобарабан для Kyocera EcoSys P3055,от 10000 до 500 тыс,12.0,724.4,24.7,0,0,маржа ниже KPI
oz_acc1,4517211867,37223,Фотобарабан для Kyocera EcoSys P3050,от 10000 до 500 тыс,12.0,724.5,24.7,0,0,маржа ниже KPI
oz_acc1,4518300722,38413,Чернила для Brother DCP-T710,от 0 до 1000,10.0,10.0,19.9,0,0,маржа ниже KPI
oz_acc1,4518300722,38413,Чернила для Brother DCP-T710,Эксперимент1,8.0,10.0,19.9,0,0,маржа ниже KPI
oz_acc1,4518301790,38456,Чернила для Epson L 3151,от 0 до 1000,10.0,11.1,20.8,0,0,маржа ниже KPI
oz_acc1,4518301790,38456,Чернила для Epson L 3151,Эксперимент1,8.0,11.1,20.8,0,0,маржа ниже KPI
oz_acc1,4518302289,38415,Чернила для Brother MFC-T910,от 0 до 1000,10.0,10.1,19.9,0,0,маржа ниже KPI
oz_acc1,4518302289,38415,Чернила для Brother MFC-T910,Эксперимент1,8.0,10.1,19.9,0,0,маржа ниже KPI
oz_acc1,4518302460,38414,Чернила для Brother MFC-T810,от 0 до 1000,10.0,9.9,19.8,0,0,маржа ниже KPI
oz_acc1,4518302460,38414,Чернила для Brother MFC-T810,Эксперимент1,8.0,9.9,19.8,0,0,маржа ниже KPI
